observable,sintetico,base,Q,timestamp,PROV,valor,frac
P47T_hogar,q75,Hp,2017-05-15,2023-10-29 05:41:35.679068,58,331800.0,0.02
P47T_hogar,q90,Hp,2017-05-15,2023-10-29 05:41:35.679068,58,447790.0,0.02
Pobreza,mean,Hp,2017-05-15,2023-10-29 05:41:35.679068,58,1.0,0.02
Pobreza,sum,Hp,2017-05-15,2023-10-29 05:41:35.679068,58,36850.0,0.02
Total,mean,Hp,2017-05-15,2023-10-29 05:41:35.679068,58,1.0,0.02
Total,sum,Hp,2017-05-15,2023-10-29 05:41:35.679068,58,36850.0,0.02
gap_indigencia,mean,Hp,2017-05-15,2023-10-29 05:41:35.679068,58,85640.0,0.02
gap_indigencia,median,Hp,2017-05-15,2023-10-29 05:41:35.679068,58,89200.0,0.02
gap_pobreza,mean,Hp,2017-05-15,2023-10-29 05:41:35.679068,58,-165330.0,0.02
gap_pobreza,median,Hp,2017-05-15,2023-10-29 05:41:35.679068,58,-131550.0,0.02
CBA,mean,Hp,2017-08-15,2023-10-29 05:48:40.604872,58,140110.0,0.02
CBA,median,Hp,2017-08-15,2023-10-29 05:48:40.604872,58,130210.0,0.02
CBT,mean,Hp,2017-08-15,2023-10-29 05:48:40.604872,58,388560.0,0.02
CBT,median,Hp,2017-08-15,2023-10-29 05:48:40.604872,58,361120.0,0.02
CB_EQUIV,mean,Hp,2017-08-15,2023-10-29 05:48:40.604872,58,3.163,0.02
CB_EQUIV,median,Hp,2017-08-15,2023-10-29 05:48:40.604872,58,2.94,0.02
Indigencia,mean,Hp,2017-08-15,2023-10-29 05:48:40.604872,58,0.3151,0.02
Indigencia,sum,Hp,2017-08-15,2023-10-29 05:48:40.604872,58,10100.0,0.02
P47T_hogar,mean,Hp,2017-08-15,2023-10-29 05:48:40.604872,58,215370.0,0.02
P47T_hogar,median,Hp,2017-08-15,2023-10-29 05:48:40.604872,58,191000.0,0.02
P47T_hogar,q10,Hp,2017-08-15,2023-10-29 05:48:40.604872,58,0.0,0.02
P47T_hogar,q25,Hp,2017-08-15,2023-10-29 05:48:40.604872,58,85300.0,0.02
P47T_hogar,q75,Hp,2017-08-15,2023-10-29 05:48:40.604872,58,339680.0,0.02
P47T_hogar,q90,Hp,2017-08-15,2023-10-29 05:48:40.604872,58,427640.0,0.02
Pobreza,mean,Hp,2017-08-15,2023-10-29 05:48:40.604872,58,1.0,0.02
Pobreza,sum,Hp,2017-08-15,2023-10-29 05:48:40.604872,58,32050.0,0.02
Total,mean,Hp,2017-08-15,2023-10-29 05:48:40.604872,58,1.0,0.02
Total,sum,Hp,2017-08-15,2023-10-29 05:48:40.604872,58,32050.0,0.02
gap_indigencia,mean,Hp,2017-08-15,2023-10-29 05:48:40.604872,58,75270.0,0.02
gap_indigencia,median,Hp,2017-08-15,2023-10-29 05:48:40.604872,58,76210.0,0.02
gap_pobreza,mean,Hp,2017-08-15,2023-10-29 05:48:40.604872,58,-173190.0,0.02
gap_pobreza,median,Hp,2017-08-15,2023-10-29 05:48:40.604872,58,-138800.0,0.02
CBA,mean,Hp,2017-11-15,2023-10-29 05:56:00.051300,58,139570.0,0.02
CBA,median,Hp,2017-11-15,2023-10-29 05:56:00.051300,58,131850.0,0.02
CBT,mean,Hp,2017-11-15,2023-10-29 05:56:00.051300,58,390310.0,0.02
CBT,median,Hp,2017-11-15,2023-10-29 05:56:00.051300,58,368720.0,0.02
CB_EQUIV,mean,Hp,2017-11-15,2023-10-29 05:56:00.051300,58,3.144,0.02
CB_EQUIV,median,Hp,2017-11-15,2023-10-29 05:56:00.051300,58,2.97,0.02
Indigencia,mean,Hp,2017-11-15,2023-10-29 05:56:00.051300,58,0.2645,0.02
Indigencia,sum,Hp,2017-11-15,2023-10-29 05:56:00.051300,58,8450.0,0.02
P47T_hogar,mean,Hp,2017-11-15,2023-10-29 05:56:00.051300,58,227910.0,0.02
P47T_hogar,median,Hp,2017-11-15,2023-10-29 05:56:00.051300,58,207310.0,0.02
P47T_hogar,q10,Hp,2017-11-15,2023-10-29 05:56:00.051300,58,0.0,0.02
P47T_hogar,q25,Hp,2017-11-15,2023-10-29 05:56:00.051300,58,97940.0,0.02
P47T_hogar,q75,Hp,2017-11-15,2023-10-29 05:56:00.051300,58,324760.0,0.02
P47T_hogar,q90,Hp,2017-11-15,2023-10-29 05:56:00.051300,58,472350.0,0.02
Pobreza,mean,Hp,2017-11-15,2023-10-29 05:56:00.051300,58,1.0,0.02
Pobreza,sum,Hp,2017-11-15,2023-10-29 05:56:00.051300,58,31950.0,0.02
Total,mean,Hp,2017-11-15,2023-10-29 05:56:00.051300,58,1.0,0.02
Total,sum,Hp,2017-11-15,2023-10-29 05:56:00.051300,58,31950.0,0.02
gap_indigencia,mean,Hp,2017-11-15,2023-10-29 05:56:00.051300,58,88330.0,0.02
gap_indigencia,median,Hp,2017-11-15,2023-10-29 05:56:00.051300,58,90570.0,0.02
gap_pobreza,mean,Hp,2017-11-15,2023-10-29 05:56:00.051300,58,-162400.0,0.02
gap_pobreza,median,Hp,2017-11-15,2023-10-29 05:56:00.051300,58,-126630.0,0.02
CBA,mean,Hp,2018-02-15,2023-10-29 06:03:21.603230,58,142500.0,0.02
CBA,median,Hp,2018-02-15,2023-10-29 06:03:21.603230,58,134910.0,0.02
CBT,mean,Hp,2018-02-15,2023-10-29 06:03:21.603230,58,405640.0,0.02
CBT,median,Hp,2018-02-15,2023-10-29 06:03:21.603230,58,384050.0,0.02
CB_EQUIV,mean,Hp,2018-02-15,2023-10-29 06:03:21.603230,58,3.221,0.02
CB_EQUIV,median,Hp,2018-02-15,2023-10-29 06:03:21.603230,58,3.05,0.02
Indigencia,mean,Hp,2018-02-15,2023-10-29 06:03:21.603230,58,0.2607,0.02
Indigencia,sum,Hp,2018-02-15,2023-10-29 06:03:21.603230,58,10050.0,0.02
P47T_hogar,mean,Hp,2018-02-15,2023-10-29 06:03:21.603230,58,230380.0,0.02
P47T_hogar,median,Hp,2018-02-15,2023-10-29 06:03:21.603230,58,209370.0,0.02
P47T_hogar,q10,Hp,2018-02-15,2023-10-29 06:03:21.603230,58,0.0,0.02
P47T_hogar,q25,Hp,2018-02-15,2023-10-29 06:03:21.603230,58,88230.0,0.02
P47T_hogar,q75,Hp,2018-02-15,2023-10-29 06:03:21.603230,58,339680.0,0.02
P47T_hogar,q90,Hp,2018-02-15,2023-10-29 06:03:21.603230,58,458220.0,0.02
Pobreza,mean,Hp,2018-02-15,2023-10-29 06:03:21.603230,58,1.0,0.02
Pobreza,sum,Hp,2018-02-15,2023-10-29 06:03:21.603230,58,38550.0,0.02
Total,mean,Hp,2018-02-15,2023-10-29 06:03:21.603230,58,1.0,0.02
Total,sum,Hp,2018-02-15,2023-10-29 06:03:21.603230,58,38550.0,0.02
gap_indigencia,mean,Hp,2018-02-15,2023-10-29 06:03:21.603230,58,87890.0,0.02
gap_indigencia,median,Hp,2018-02-15,2023-10-29 06:03:21.603230,58,85440.0,0.02
gap_pobreza,mean,Hp,2018-02-15,2023-10-29 06:03:21.603230,58,-175250.0,0.02
gap_pobreza,median,Hp,2018-02-15,2023-10-29 06:03:21.603230,58,-141690.0,0.02
CBA,mean,Hp,2018-05-15,2023-10-29 06:10:52.898971,58,141330.0,0.02
CBA,median,Hp,2018-05-15,2023-10-29 06:10:52.898971,58,132800.0,0.02
CBT,mean,Hp,2018-05-15,2023-10-29 06:10:52.898971,58,405080.0,0.02
CBT,median,Hp,2018-05-15,2023-10-29 06:10:52.898971,58,380650.0,0.02
CB_EQUIV,mean,Hp,2018-05-15,2023-10-29 06:10:52.898971,58,3.224,0.02
CB_EQUIV,median,Hp,2018-05-15,2023-10-29 06:10:52.898971,58,3.03,0.02
Indigencia,mean,Hp,2018-05-15,2023-10-29 06:10:52.898971,58,0.2568,0.02
Indigencia,sum,Hp,2018-05-15,2023-10-29 06:10:52.898971,58,10850.0,0.02
P47T_hogar,mean,Hp,2018-05-15,2023-10-29 06:10:52.898971,58,231620.0,0.02
P47T_hogar,median,Hp,2018-05-15,2023-10-29 06:10:52.898971,58,209430.0,0.02
P47T_hogar,q10,Hp,2018-05-15,2023-10-29 06:10:52.898971,58,0.0,0.02
P47T_hogar,q25,Hp,2018-05-15,2023-10-29 06:10:52.898971,58,102560.0,0.02
P47T_hogar,q75,Hp,2018-05-15,2023-10-29 06:10:52.898971,58,324390.0,0.02
P47T_hogar,q90,Hp,2018-05-15,2023-10-29 06:10:52.898971,58,470220.0,0.02
Pobreza,mean,Hp,2018-05-15,2023-10-29 06:10:52.898971,58,1.0,0.02
Pobreza,sum,Hp,2018-05-15,2023-10-29 06:10:52.898971,58,42250.0,0.02
Total,mean,Hp,2018-05-15,2023-10-29 06:10:52.898971,58,1.0,0.02
Total,sum,Hp,2018-05-15,2023-10-29 06:10:52.898971,58,42250.0,0.02
gap_indigencia,mean,Hp,2018-05-15,2023-10-29 06:10:52.898971,58,90300.0,0.02
gap_indigencia,median,Hp,2018-05-15,2023-10-29 06:10:52.898971,58,88350.0,0.02
gap_pobreza,mean,Hp,2018-05-15,2023-10-29 06:10:52.898971,58,-173450.0,0.02
gap_pobreza,median,Hp,2018-05-15,2023-10-29 06:10:52.898971,58,-133300.0,0.02
CBA,mean,Hp,2018-08-15,2023-10-29 06:18:26.864456,58,141240.0,0.02
CBA,median,Hp,2018-08-15,2023-10-29 06:18:26.864456,58,131535.0,0.02
CBT,mean,Hp,2018-08-15,2023-10-29 06:18:26.864456,58,399230.0,0.02
CBT,median,Hp,2018-08-15,2023-10-29 06:18:26.864456,58,371805.0,0.02
CB_EQUIV,mean,Hp,2018-08-15,2023-10-29 06:18:26.864456,58,3.157,0.02
CB_EQUIV,median,Hp,2018-08-15,2023-10-29 06:18:26.864456,58,2.9400000000000004,0.02
Indigencia,mean,Hp,2018-08-15,2023-10-29 06:18:26.864456,58,0.2818,0.02
Indigencia,sum,Hp,2018-08-15,2023-10-29 06:18:26.864456,58,10400.0,0.02
P47T_hogar,mean,Hp,2018-08-15,2023-10-29 06:18:26.864456,58,222730.0,0.02
P47T_hogar,median,Hp,2018-08-15,2023-10-29 06:18:26.864456,58,197380.0,0.02
P47T_hogar,q10,Hp,2018-08-15,2023-10-29 06:18:26.864456,58,0.0,0.02
P47T_hogar,q25,Hp,2018-08-15,2023-10-29 06:18:26.864456,58,94770.0,0.02
P47T_hogar,q75,Hp,2018-08-15,2023-10-29 06:18:26.864456,58,317000.0,0.02
P47T_hogar,q90,Hp,2018-08-15,2023-10-29 06:18:26.864456,58,447870.0,0.02
Pobreza,mean,Hp,2018-08-15,2023-10-29 06:18:26.864456,58,1.0,0.02
Pobreza,sum,Hp,2018-08-15,2023-10-29 06:18:26.864456,58,36900.0,0.02
Total,mean,Hp,2018-08-15,2023-10-29 06:18:26.864456,58,1.0,0.02
Total,sum,Hp,2018-08-15,2023-10-29 06:18:26.864456,58,36900.0,0.02
gap_indigencia,mean,Hp,2018-08-15,2023-10-29 06:18:26.864456,58,81490.0,0.02
gap_indigencia,median,Hp,2018-08-15,2023-10-29 06:18:26.864456,58,80550.0,0.02
gap_pobreza,mean,Hp,2018-08-15,2023-10-29 06:18:26.864456,58,-176500.0,0.02
gap_pobreza,median,Hp,2018-08-15,2023-10-29 06:18:26.864456,58,-149425.0,0.02
CBA,mean,Hp,2018-11-15,2023-10-29 06:26:11.652232,58,149720.0,0.02
CBA,median,Hp,2018-11-15,2023-10-29 06:26:11.652232,58,140620.0,0.02
CBT,mean,Hp,2018-11-15,2023-10-29 06:26:11.652232,58,423190.0,0.02
CBT,median,Hp,2018-11-15,2023-10-29 06:26:11.652232,58,397480.0,0.02
CB_EQUIV,mean,Hp,2018-11-15,2023-10-29 06:26:11.652232,58,3.247,0.02
CB_EQUIV,median,Hp,2018-11-15,2023-10-29 06:26:11.652232,58,3.05,0.02
Indigencia,mean,Hp,2018-11-15,2023-10-29 06:26:11.652232,58,0.2408,0.02
Indigencia,sum,Hp,2018-11-15,2023-10-29 06:26:11.652232,58,11150.0,0.02
P47T_hogar,mean,Hp,2018-11-15,2023-10-29 06:26:11.652232,58,248060.0,0.02
P47T_hogar,median,Hp,2018-11-15,2023-10-29 06:26:11.652232,58,220520.0,0.02
P47T_hogar,q10,Hp,2018-11-15,2023-10-29 06:26:11.652232,58,0.0,0.02
P47T_hogar,q25,Hp,2018-11-15,2023-10-29 06:26:11.652232,58,109960.0,0.02
P47T_hogar,q75,Hp,2018-11-15,2023-10-29 06:26:11.652232,58,347590.0,0.02
P47T_hogar,q90,Hp,2018-11-15,2023-10-29 06:26:11.652232,58,488000.0,0.02
Pobreza,mean,Hp,2018-11-15,2023-10-29 06:26:11.652232,58,1.0,0.02
Pobreza,sum,Hp,2018-11-15,2023-10-29 06:26:11.652232,58,46300.0,0.02
Total,mean,Hp,2018-11-15,2023-10-29 06:26:11.652232,58,1.0,0.02
Total,sum,Hp,2018-11-15,2023-10-29 06:26:11.652232,58,46300.0,0.02
gap_indigencia,mean,Hp,2018-11-15,2023-10-29 06:26:11.652232,58,98340.0,0.02
gap_indigencia,median,Hp,2018-11-15,2023-10-29 06:26:11.652232,58,88115.0,0.02
gap_pobreza,mean,Hp,2018-11-15,2023-10-29 06:26:11.652232,58,-175130.0,0.02
gap_pobreza,median,Hp,2018-11-15,2023-10-29 06:26:11.652232,58,-146335.0,0.02
CBA,mean,Hp,2019-02-15,2023-10-29 06:33:59.054202,58,145490.0,0.02
CBA,median,Hp,2019-02-15,2023-10-29 06:33:59.054202,58,132170.0,0.02
CBT,mean,Hp,2019-02-15,2023-10-29 06:33:59.054202,58,410750.0,0.02
CBT,median,Hp,2019-02-15,2023-10-29 06:33:59.054202,58,373160.0,0.02
CB_EQUIV,mean,Hp,2019-02-15,2023-10-29 06:33:59.054202,58,3.159,0.02
CB_EQUIV,median,Hp,2019-02-15,2023-10-29 06:33:59.054202,58,2.87,0.02
Indigencia,mean,Hp,2019-02-15,2023-10-29 06:33:59.054202,58,0.2462,0.02
Indigencia,sum,Hp,2019-02-15,2023-10-29 06:33:59.054202,58,11250.0,0.02
P47T_hogar,mean,Hp,2019-02-15,2023-10-29 06:33:59.054202,58,240800.0,0.02
P47T_hogar,median,Hp,2019-02-15,2023-10-29 06:33:59.054202,58,209460.0,0.02
P47T_hogar,q10,Hp,2019-02-15,2023-10-29 06:33:59.054202,58,750.0,0.02
P47T_hogar,q25,Hp,2019-02-15,2023-10-29 06:33:59.054202,58,100220.0,0.02
P47T_hogar,q75,Hp,2019-02-15,2023-10-29 06:33:59.054202,58,313580.0,0.02
P47T_hogar,q90,Hp,2019-02-15,2023-10-29 06:33:59.054202,58,461390.0,0.02
Pobreza,mean,Hp,2019-02-15,2023-10-29 06:33:59.054202,58,1.0,0.02
Pobreza,sum,Hp,2019-02-15,2023-10-29 06:33:59.054202,58,45700.0,0.02
Total,mean,Hp,2019-02-15,2023-10-29 06:33:59.054202,58,1.0,0.02
Total,sum,Hp,2019-02-15,2023-10-29 06:33:59.054202,58,45700.0,0.02
gap_indigencia,mean,Hp,2019-02-15,2023-10-29 06:33:59.054202,58,95320.0,0.02
gap_indigencia,median,Hp,2019-02-15,2023-10-29 06:33:59.054202,58,80130.0,0.02
gap_pobreza,mean,Hp,2019-02-15,2023-10-29 06:33:59.054202,58,-169950.0,0.02
gap_pobreza,median,Hp,2019-02-15,2023-10-29 06:33:59.054202,58,-134725.0,0.02
CBA,mean,Hp,2019-05-15,2023-10-29 06:42:00.288446,58,140520.0,0.02
CBA,median,Hp,2019-05-15,2023-10-29 06:42:00.288446,58,130910.0,0.02
CBT,mean,Hp,2019-05-15,2023-10-29 06:42:00.288446,58,399080.0,0.02
CBT,median,Hp,2019-05-15,2023-10-29 06:42:00.288446,58,371780.0,0.02
CB_EQUIV,mean,Hp,2019-05-15,2023-10-29 06:42:00.288446,58,3.113,0.02
CB_EQUIV,median,Hp,2019-05-15,2023-10-29 06:42:00.288446,58,2.9,0.02
Indigencia,mean,Hp,2019-05-15,2023-10-29 06:42:00.288446,58,0.2209,0.02
Indigencia,sum,Hp,2019-05-15,2023-10-29 06:42:00.288446,58,13000.0,0.02
P47T_hogar,mean,Hp,2019-05-15,2023-10-29 06:42:00.288446,58,238010.0,0.02
P47T_hogar,median,Hp,2019-05-15,2023-10-29 06:42:00.288446,58,224410.0,0.02
P47T_hogar,q10,Hp,2019-05-15,2023-10-29 06:42:00.288446,58,22410.0,0.02
P47T_hogar,q25,Hp,2019-05-15,2023-10-29 06:42:00.288446,58,102560.0,0.02
P47T_hogar,q75,Hp,2019-05-15,2023-10-29 06:42:00.288446,58,331360.0,0.02
P47T_hogar,q90,Hp,2019-05-15,2023-10-29 06:42:00.288446,58,452240.0,0.02
Pobreza,mean,Hp,2019-05-15,2023-10-29 06:42:00.288446,58,1.0,0.02
Pobreza,sum,Hp,2019-05-15,2023-10-29 06:42:00.288446,58,58850.0,0.02
Total,mean,Hp,2019-05-15,2023-10-29 06:42:00.288446,58,1.0,0.02
Total,sum,Hp,2019-05-15,2023-10-29 06:42:00.288446,58,58850.0,0.02
gap_indigencia,mean,Hp,2019-05-15,2023-10-29 06:42:00.288446,58,97490.0,0.02
gap_indigencia,median,Hp,2019-05-15,2023-10-29 06:42:00.288446,58,93500.0,0.02
gap_pobreza,mean,Hp,2019-05-15,2023-10-29 06:42:00.288446,58,-161070.0,0.02
gap_pobreza,median,Hp,2019-05-15,2023-10-29 06:42:00.288446,58,-130530.0,0.02
CBA,mean,Hp,2019-08-15,2023-10-29 06:50:00.083733,58,145050.0,0.02
CBA,median,Hp,2019-08-15,2023-10-29 06:50:00.083733,58,133370.0,0.02
CBT,mean,Hp,2019-08-15,2023-10-29 06:50:00.083733,58,411460.0,0.02
CBT,median,Hp,2019-08-15,2023-10-29 06:50:00.083733,58,378330.0,0.02
CB_EQUIV,mean,Hp,2019-08-15,2023-10-29 06:50:00.083733,58,3.165,0.02
CB_EQUIV,median,Hp,2019-08-15,2023-10-29 06:50:00.083733,58,2.91,0.02
Indigencia,mean,Hp,2019-08-15,2023-10-29 06:50:00.083733,58,0.2809,0.02
Indigencia,sum,Hp,2019-08-15,2023-10-29 06:50:00.083733,58,13050.0,0.02
P47T_hogar,mean,Hp,2019-08-15,2023-10-29 06:50:00.083733,58,232850.0,0.02
P47T_hogar,median,Hp,2019-08-15,2023-10-29 06:50:00.083733,58,204660.0,0.02
P47T_hogar,q10,Hp,2019-08-15,2023-10-29 06:50:00.083733,58,7330.0,0.02
P47T_hogar,q25,Hp,2019-08-15,2023-10-29 06:50:00.083733,58,93530.0,0.02
P47T_hogar,q75,Hp,2019-08-15,2023-10-29 06:50:00.083733,58,331190.0,0.02
P47T_hogar,q90,Hp,2019-08-15,2023-10-29 06:50:00.083733,58,465500.0,0.02
Pobreza,mean,Hp,2019-08-15,2023-10-29 06:50:00.083733,58,1.0,0.02
Pobreza,sum,Hp,2019-08-15,2023-10-29 06:50:00.083733,58,46450.0,0.02
Total,mean,Hp,2019-08-15,2023-10-29 06:50:00.083733,58,1.0,0.02
Total,sum,Hp,2019-08-15,2023-10-29 06:50:00.083733,58,46450.0,0.02
gap_indigencia,mean,Hp,2019-08-15,2023-10-29 06:50:00.083733,58,87800.0,0.02
gap_indigencia,median,Hp,2019-08-15,2023-10-29 06:50:00.083733,58,73660.0,0.02
gap_pobreza,mean,Hp,2019-08-15,2023-10-29 06:50:00.083733,58,-178610.0,0.02
gap_pobreza,median,Hp,2019-08-15,2023-10-29 06:50:00.083733,58,-140630.0,0.02
CBA,mean,Hp,2019-11-15,2023-10-29 06:58:06.439619,58,145810.0,0.02
CBA,median,Hp,2019-11-15,2023-10-29 06:58:06.439619,58,136750.0,0.02
CBT,mean,Hp,2019-11-15,2023-10-29 06:58:06.439619,58,413600.0,0.02
CBT,median,Hp,2019-11-15,2023-10-29 06:58:06.439619,58,387920.0,0.02
CB_EQUIV,mean,Hp,2019-11-15,2023-10-29 06:58:06.439619,58,3.177,0.02
CB_EQUIV,median,Hp,2019-11-15,2023-10-29 06:58:06.439619,58,2.98,0.02
Indigencia,mean,Hp,2019-11-15,2023-10-29 06:58:06.439619,58,0.2322,0.02
Indigencia,sum,Hp,2019-11-15,2023-10-29 06:58:06.439619,58,14500.0,0.02
P47T_hogar,mean,Hp,2019-11-15,2023-10-29 06:58:06.439619,58,244760.0,0.02
P47T_hogar,median,Hp,2019-11-15,2023-10-29 06:58:06.439619,58,229640.0,0.02
P47T_hogar,q10,Hp,2019-11-15,2023-10-29 06:58:06.439619,58,27580.0,0.02
P47T_hogar,q25,Hp,2019-11-15,2023-10-29 06:58:06.439619,58,109900.0,0.02
P47T_hogar,q75,Hp,2019-11-15,2023-10-29 06:58:06.439619,58,347590.0,0.02
P47T_hogar,q90,Hp,2019-11-15,2023-10-29 06:58:06.439619,58,465260.0,0.02
Pobreza,mean,Hp,2019-11-15,2023-10-29 06:58:06.439619,58,1.0,0.02
Pobreza,sum,Hp,2019-11-15,2023-10-29 06:58:06.439619,58,62450.0,0.02
Total,mean,Hp,2019-11-15,2023-10-29 06:58:06.439619,58,1.0,0.02
Total,sum,Hp,2019-11-15,2023-10-29 06:58:06.439619,58,62450.0,0.02
gap_indigencia,mean,Hp,2019-11-15,2023-10-29 06:58:06.439619,58,98950.0,0.02
gap_indigencia,median,Hp,2019-11-15,2023-10-29 06:58:06.439619,58,95490.0,0.02
gap_pobreza,mean,Hp,2019-11-15,2023-10-29 06:58:06.439619,58,-168840.0,0.02
gap_pobreza,median,Hp,2019-11-15,2023-10-29 06:58:06.439619,58,-129020.0,0.02
CBA,mean,Hp,2020-02-15,2023-10-29 07:06:25.106521,58,141590.0,0.02
CBA,median,Hp,2020-02-15,2023-10-29 07:06:25.106521,58,132550.0,0.02
CBT,mean,Hp,2020-02-15,2023-10-29 07:06:25.106521,58,390790.0,0.02
CBT,median,Hp,2020-02-15,2023-10-29 07:06:25.106521,58,365840.0,0.02
CB_EQUIV,mean,Hp,2020-02-15,2023-10-29 07:06:25.106521,58,3.002,0.02
CB_EQUIV,median,Hp,2020-02-15,2023-10-29 07:06:25.106521,58,2.81,0.02
Indigencia,mean,Hp,2020-02-15,2023-10-29 07:06:25.106521,58,0.2928,0.02
Indigencia,sum,Hp,2020-02-15,2023-10-29 07:06:25.106521,58,12900.0,0.02
P47T_hogar,mean,Hp,2020-02-15,2023-10-29 07:06:25.106521,58,227290.0,0.02
P47T_hogar,median,Hp,2020-02-15,2023-10-29 07:06:25.106521,58,224410.0,0.02
P47T_hogar,q10,Hp,2020-02-15,2023-10-29 07:06:25.106521,58,0.0,0.02
P47T_hogar,q25,Hp,2020-02-15,2023-10-29 07:06:25.106521,58,86180.0,0.02
P47T_hogar,q75,Hp,2020-02-15,2023-10-29 07:06:25.106521,58,331940.0,0.02
P47T_hogar,q90,Hp,2020-02-15,2023-10-29 07:06:25.106521,58,464110.0,0.02
Pobreza,mean,Hp,2020-02-15,2023-10-29 07:06:25.106521,58,1.0,0.02
Pobreza,sum,Hp,2020-02-15,2023-10-29 07:06:25.106521,58,44050.0,0.02
Total,mean,Hp,2020-02-15,2023-10-29 07:06:25.106521,58,1.0,0.02
Total,sum,Hp,2020-02-15,2023-10-29 07:06:25.106521,58,44050.0,0.02
gap_indigencia,mean,Hp,2020-02-15,2023-10-29 07:06:25.106521,58,85700.0,0.02
gap_indigencia,median,Hp,2020-02-15,2023-10-29 07:06:25.106521,58,89120.0,0.02
gap_pobreza,mean,Hp,2020-02-15,2023-10-29 07:06:25.106521,58,-163500.0,0.02
gap_pobreza,median,Hp,2020-02-15,2023-10-29 07:06:25.106521,58,-123580.0,0.02
CBA,mean,Hp,2020-05-15,2023-10-29 07:14:44.041970,58,146430.0,0.02
CBA,median,Hp,2020-05-15,2023-10-29 07:14:44.041970,58,138680.0,0.02
CBT,mean,Hp,2020-05-15,2023-10-29 07:14:44.041970,58,400710.0,0.02
CBT,median,Hp,2020-05-15,2023-10-29 07:14:44.041970,58,379490.0,0.02
CB_EQUIV,mean,Hp,2020-05-15,2023-10-29 07:14:44.041970,58,3.115,0.02
CB_EQUIV,median,Hp,2020-05-15,2023-10-29 07:14:44.041970,58,2.95,0.02
Indigencia,mean,Hp,2020-05-15,2023-10-29 07:14:44.041970,58,0.2717,0.02
Indigencia,sum,Hp,2020-05-15,2023-10-29 07:14:44.041970,58,15800.0,0.02
P47T_hogar,mean,Hp,2020-05-15,2023-10-29 07:14:44.041970,58,231800.0,0.02
P47T_hogar,median,Hp,2020-05-15,2023-10-29 07:14:44.041970,58,234990.0,0.02
P47T_hogar,q10,Hp,2020-05-15,2023-10-29 07:14:44.041970,58,9540.0,0.02
P47T_hogar,q25,Hp,2020-05-15,2023-10-29 07:14:44.041970,58,93530.0,0.02
P47T_hogar,q75,Hp,2020-05-15,2023-10-29 07:14:44.041970,58,331940.0,0.02
P47T_hogar,q90,Hp,2020-05-15,2023-10-29 07:14:44.041970,58,468900.0,0.02
Pobreza,mean,Hp,2020-05-15,2023-10-29 07:14:44.041970,58,1.0,0.02
Pobreza,sum,Hp,2020-05-15,2023-10-29 07:14:44.041970,58,58150.0,0.02
Total,mean,Hp,2020-05-15,2023-10-29 07:14:44.041970,58,1.0,0.02
Total,sum,Hp,2020-05-15,2023-10-29 07:14:44.041970,58,58150.0,0.02
gap_indigencia,mean,Hp,2020-05-15,2023-10-29 07:14:44.041970,58,85360.0,0.02
gap_indigencia,median,Hp,2020-05-15,2023-10-29 07:14:44.041970,58,87910.0,0.02
gap_pobreza,mean,Hp,2020-05-15,2023-10-29 07:14:44.041970,58,-168910.0,0.02
gap_pobreza,median,Hp,2020-05-15,2023-10-29 07:14:44.041970,58,-130060.0,0.02
CBA,mean,Hp,2020-08-15,2023-10-29 07:23:16.545891,58,148290.0,0.02
CBA,median,Hp,2020-08-15,2023-10-29 07:23:16.545891,58,141650.0,0.02
CBT,mean,Hp,2020-08-15,2023-10-29 07:23:16.545891,58,408790.0,0.02
CBT,median,Hp,2020-08-15,2023-10-29 07:23:16.545891,58,390470.0,0.02
CB_EQUIV,mean,Hp,2020-08-15,2023-10-29 07:23:16.545891,58,3.172,0.02
CB_EQUIV,median,Hp,2020-08-15,2023-10-29 07:23:16.545891,58,3.03,0.02
Indigencia,mean,Hp,2020-08-15,2023-10-29 07:23:16.545891,58,0.2624,0.02
Indigencia,sum,Hp,2020-08-15,2023-10-29 07:23:16.545891,58,14300.0,0.02
P47T_hogar,mean,Hp,2020-08-15,2023-10-29 07:23:16.545891,58,233700.0,0.02
P47T_hogar,median,Hp,2020-08-15,2023-10-29 07:23:16.545891,58,224410.0,0.02
P47T_hogar,q10,Hp,2020-08-15,2023-10-29 07:23:16.545891,58,14800.0,0.02
P47T_hogar,q25,Hp,2020-08-15,2023-10-29 07:23:16.545891,58,112460.0,0.02
P47T_hogar,q75,Hp,2020-08-15,2023-10-29 07:23:16.545891,58,331940.0,0.02
P47T_hogar,q90,Hp,2020-08-15,2023-10-29 07:23:16.545891,58,455110.0,0.02
Pobreza,mean,Hp,2020-08-15,2023-10-29 07:23:16.545891,58,1.0,0.02
Pobreza,sum,Hp,2020-08-15,2023-10-29 07:23:16.545891,58,54500.0,0.02
Total,mean,Hp,2020-08-15,2023-10-29 07:23:16.545891,58,1.0,0.02
Total,sum,Hp,2020-08-15,2023-10-29 07:23:16.545891,58,54500.0,0.02
gap_indigencia,mean,Hp,2020-08-15,2023-10-29 07:23:16.545891,58,85410.0,0.02
gap_indigencia,median,Hp,2020-08-15,2023-10-29 07:23:16.545891,58,77810.0,0.02
gap_pobreza,mean,Hp,2020-08-15,2023-10-29 07:23:16.545891,58,-175090.0,0.02
gap_pobreza,median,Hp,2020-08-15,2023-10-29 07:23:16.545891,58,-142960.0,0.02
