observable,sintetico,base,Q,timestamp,P0910,valor,frac
CBT,mean,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,585520.0,0.02
CBT,median,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,415170.0,0.02
CB_EQUIV,mean,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,5.447,0.02
CB_EQUIV,median,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,3.86,0.02
Indigencia,mean,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,0.0804,0.02
Indigencia,sum,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,7800.0,0.02
P47T_hogar,mean,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,896450.0,0.02
P47T_hogar,median,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,473190.0,0.02
P47T_hogar,q10,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,148260.0,0.02
P47T_hogar,q25,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,280320.0,0.02
P47T_hogar,q75,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,754800.0,0.02
P47T_hogar,q90,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,1056200.0,0.02
P47T_persona,mean,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,106490.0,0.02
P47T_persona,median,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,85300.0,0.02
P47T_persona,q10,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,0.0,0.02
P47T_persona,q25,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,0.0,0.02
P47T_persona,q75,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,151710.0,0.02
P47T_persona,q90,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,251800.0,0.02
Pobreza,mean,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,0.4046,0.02
Pobreza,sum,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,39250.0,0.02
Total,mean,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,1.0,0.02
Total,sum,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,97000.0,0.02
gap_indigencia,mean,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,652620.0,0.02
gap_indigencia,median,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,288345.0,0.02
gap_pobreza,mean,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,310930.0,0.02
gap_pobreza,median,PAGLO,2010-11-15,2023-10-29 03:24:32.282550,31,56590.0,0.02
CBA,mean,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,200110.0,0.02
CBA,median,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,167350.0,0.02
CBT,mean,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,482760.0,0.02
CBT,median,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,404095.0,0.02
CB_EQUIV,mean,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,4.467,0.02
CB_EQUIV,median,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,3.78,0.02
Indigencia,mean,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,0.0577,0.02
Indigencia,sum,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,5800.0,0.02
P47T_hogar,mean,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,748560.0,0.02
P47T_hogar,median,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,543600.0,0.02
P47T_hogar,q10,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,176400.0,0.02
P47T_hogar,q25,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,295900.0,0.02
P47T_hogar,q75,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,827480.0,0.02
P47T_hogar,q90,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,1131880.0,0.02
P47T_persona,mean,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,131830.0,0.02
P47T_persona,median,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,112460.0,0.02
P47T_persona,q10,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,0.0,0.02
P47T_persona,q25,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,0.0,0.02
P47T_persona,q75,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,191000.0,0.02
P47T_persona,q90,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,258260.0,0.02
Pobreza,mean,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,0.3428,0.02
Pobreza,sum,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,34450.0,0.02
Total,mean,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,1.0,0.02
Total,sum,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,100500.0,0.02
gap_indigencia,mean,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,548450.0,0.02
gap_indigencia,median,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,352845.0,0.02
gap_pobreza,mean,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,265800.0,0.02
gap_pobreza,median,PAGLO,2011-02-15,2023-10-29 03:30:47.769522,31,105945.0,0.02
CBA,mean,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,200110.0,0.02
CBA,median,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,167350.0,0.02
CBT,mean,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,482760.0,0.02
CBT,median,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,404095.0,0.02
CB_EQUIV,mean,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,4.467,0.02
CB_EQUIV,median,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,3.78,0.02
Indigencia,mean,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,0.0756,0.02
Indigencia,sum,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,7600.0,0.02
P47T_hogar,mean,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,701890.0,0.02
P47T_hogar,median,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,507140.0,0.02
P47T_hogar,q10,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,166350.0,0.02
P47T_hogar,q25,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,289160.0,0.02
P47T_hogar,q75,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,783600.0,0.02
P47T_hogar,q90,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,1084430.0,0.02
P47T_persona,mean,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,119160.0,0.02
P47T_persona,median,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,112460.0,0.02
P47T_persona,q10,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,0.0,0.02
P47T_persona,q25,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,0.0,0.02
P47T_persona,q75,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,178250.0,0.02
P47T_persona,q90,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,257660.0,0.02
Pobreza,mean,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,0.3687,0.02
Pobreza,sum,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,37050.0,0.02
Total,mean,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,1.0,0.02
Total,sum,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,100500.0,0.02
gap_indigencia,mean,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,501780.0,0.02
gap_indigencia,median,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,321995.0,0.02
gap_pobreza,mean,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,219140.0,0.02
gap_pobreza,median,PAGLO,2011-05-15,2023-10-29 03:37:16.013306,31,89270.0,0.02
CBA,mean,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,200110.0,0.02
CBA,median,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,167350.0,0.02
CBT,mean,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,482760.0,0.02
CBT,median,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,404095.0,0.02
CB_EQUIV,mean,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,4.467,0.02
CB_EQUIV,median,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,3.78,0.02
Indigencia,mean,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,0.0701,0.02
Indigencia,sum,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,7050.0,0.02
P47T_hogar,mean,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,833340.0,0.02
P47T_hogar,median,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,525910.0,0.02
P47T_hogar,q10,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,178250.0,0.02
P47T_hogar,q25,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,319720.0,0.02
P47T_hogar,q75,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,803600.0,0.02
P47T_hogar,q90,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,1126520.0,0.02
P47T_persona,mean,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,129870.0,0.02
P47T_persona,median,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,107390.0,0.02
P47T_persona,q10,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,0.0,0.02
P47T_persona,q25,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,0.0,0.02
P47T_persona,q75,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,191000.0,0.02
P47T_persona,q90,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,282530.0,0.02
Pobreza,mean,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,0.3348,0.02
Pobreza,sum,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,33650.0,0.02
Total,mean,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,1.0,0.02
Total,sum,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,100500.0,0.02
gap_indigencia,mean,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,633230.0,0.02
gap_indigencia,median,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,350460.0,0.02
gap_pobreza,mean,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,350580.0,0.02
gap_pobreza,median,PAGLO,2011-08-15,2023-10-29 03:42:20.718594,31,112430.0,0.02
CBA,mean,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,200110.0,0.02
CBA,median,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,167350.0,0.02
CBT,mean,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,482760.0,0.02
CBT,median,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,404095.0,0.02
CB_EQUIV,mean,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,4.467,0.02
CB_EQUIV,median,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,3.78,0.02
Indigencia,mean,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,0.0667,0.02
Indigencia,sum,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,6700.0,0.02
P47T_hogar,mean,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,686260.0,0.02
P47T_hogar,median,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,493870.0,0.02
P47T_hogar,q10,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,169100.0,0.02
P47T_hogar,q25,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,285400.0,0.02
P47T_hogar,q75,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,773050.0,0.02
P47T_hogar,q90,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,1083070.0,0.02
P47T_persona,mean,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,119010.0,0.02
P47T_persona,median,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,104950.0,0.02
P47T_persona,q10,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,0.0,0.02
P47T_persona,q25,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,0.0,0.02
P47T_persona,q75,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,191000.0,0.02
P47T_persona,q90,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,257660.0,0.02
Pobreza,mean,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,0.3746,0.02
Pobreza,sum,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,37650.0,0.02
Total,mean,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,1.0,0.02
Total,sum,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,100500.0,0.02
gap_indigencia,mean,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,486150.0,0.02
gap_indigencia,median,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,313210.0,0.02
gap_pobreza,mean,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,203500.0,0.02
gap_pobreza,median,PAGLO,2011-11-15,2023-10-29 03:47:17.840165,31,70150.0,0.02
CBA,mean,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,238060.0,0.02
CBA,median,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,171850.0,0.02
CBT,mean,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,570230.0,0.02
CBT,median,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,411930.0,0.02
CB_EQUIV,mean,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,5.327,0.02
CB_EQUIV,median,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,3.81,0.02
Indigencia,mean,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,0.0731,0.02
Indigencia,sum,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,7450.0,0.02
P47T_hogar,mean,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,1115120.0,0.02
P47T_hogar,median,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,519490.0,0.02
P47T_hogar,q10,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,144930.0,0.02
P47T_hogar,q25,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,284590.0,0.02
P47T_hogar,q75,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,804040.0,0.02
P47T_hogar,q90,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,1206380.0,0.02
P47T_persona,mean,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,110270.0,0.02
P47T_persona,median,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,83360.0,0.02
P47T_persona,q10,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,0.0,0.02
P47T_persona,q25,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,0.0,0.02
P47T_persona,q75,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,166350.0,0.02
P47T_persona,q90,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,289110.0,0.02
Pobreza,mean,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,0.3884,0.02
Pobreza,sum,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,39600.0,0.02
Total,mean,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,1.0,0.02
Total,sum,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,101950.0,0.02
gap_indigencia,mean,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,877060.0,0.02
gap_indigencia,median,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,328490.0,0.02
gap_pobreza,mean,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,544890.0,0.02
gap_pobreza,median,PAGLO,2012-02-15,2023-10-29 03:52:16.170204,31,86850.0,0.02
CBA,mean,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,238060.0,0.02
CBA,median,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,171850.0,0.02
CBT,mean,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,570230.0,0.02
CBT,median,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,411930.0,0.02
CB_EQUIV,mean,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,5.327,0.02
CB_EQUIV,median,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,3.81,0.02
Indigencia,mean,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,0.0809,0.02
Indigencia,sum,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,8250.0,0.02
P47T_hogar,mean,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,977130.0,0.02
P47T_hogar,median,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,462100.0,0.02
P47T_hogar,q10,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,155240.0,0.02
P47T_hogar,q25,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,286940.0,0.02
P47T_hogar,q75,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,704880.0,0.02
P47T_hogar,q90,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,994320.0,0.02
P47T_persona,mean,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,108880.0,0.02
P47T_persona,median,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,100220.0,0.02
P47T_persona,q10,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,0.0,0.02
P47T_persona,q25,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,0.0,0.02
P47T_persona,q75,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,155240.0,0.02
P47T_persona,q90,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,260090.0,0.02
Pobreza,mean,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,0.4183,0.02
Pobreza,sum,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,42650.0,0.02
Total,mean,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,1.0,0.02
Total,sum,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,101950.0,0.02
gap_indigencia,mean,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,739060.0,0.02
gap_indigencia,median,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,279140.0,0.02
gap_pobreza,mean,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,406900.0,0.02
gap_pobreza,median,PAGLO,2012-05-15,2023-10-29 03:57:19.273750,31,50610.0,0.02
CBA,mean,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,238060.0,0.02
CBA,median,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,171850.0,0.02
CBT,mean,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,570230.0,0.02
CBT,median,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,411930.0,0.02
CB_EQUIV,mean,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,5.327,0.02
CB_EQUIV,median,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,3.81,0.02
Indigencia,mean,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,0.0966,0.02
Indigencia,sum,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,9850.0,0.02
P47T_hogar,mean,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,1059510.0,0.02
P47T_hogar,median,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,455910.0,0.02
P47T_hogar,q10,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,138360.0,0.02
P47T_hogar,q25,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,269810.0,0.02
P47T_hogar,q75,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,745690.0,0.02
P47T_hogar,q90,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,1053120.0,0.02
P47T_persona,mean,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,106250.0,0.02
P47T_persona,median,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,79600.0,0.02
P47T_persona,q10,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,0.0,0.02
P47T_persona,q25,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,0.0,0.02
P47T_persona,q75,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,141580.0,0.02
P47T_persona,q90,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,269810.0,0.02
Pobreza,mean,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,0.4414,0.02
Pobreza,sum,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,45000.0,0.02
Total,mean,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,1.0,0.02
Total,sum,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,101950.0,0.02
gap_indigencia,mean,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,821450.0,0.02
gap_indigencia,median,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,269820.0,0.02
gap_pobreza,mean,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,489280.0,0.02
gap_pobreza,median,PAGLO,2012-08-15,2023-10-29 04:02:21.583702,31,40030.0,0.02
CBA,mean,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,238060.0,0.02
CBA,median,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,171850.0,0.02
CBT,mean,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,570230.0,0.02
CBT,median,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,411930.0,0.02
CB_EQUIV,mean,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,5.327,0.02
CB_EQUIV,median,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,3.81,0.02
Indigencia,mean,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,0.0834,0.02
Indigencia,sum,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,8500.0,0.02
P47T_hogar,mean,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,954640.0,0.02
P47T_hogar,median,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,465260.0,0.02
P47T_hogar,q10,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,158860.0,0.02
P47T_hogar,q25,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,276720.0,0.02
P47T_hogar,q75,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,705640.0,0.02
P47T_hogar,q90,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,996200.0,0.02
P47T_persona,mean,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,117030.0,0.02
P47T_persona,median,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,91400.0,0.02
P47T_persona,q10,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,0.0,0.02
P47T_persona,q25,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,0.0,0.02
P47T_persona,q75,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,178250.0,0.02
P47T_persona,q90,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,295840.0,0.02
Pobreza,mean,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,0.4193,0.02
Pobreza,sum,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,42750.0,0.02
Total,mean,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,1.0,0.02
Total,sum,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,101950.0,0.02
gap_indigencia,mean,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,716570.0,0.02
gap_indigencia,median,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,283020.0,0.02
gap_pobreza,mean,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,384410.0,0.02
gap_pobreza,median,PAGLO,2012-11-15,2023-10-29 04:07:34.527395,31,44720.0,0.02
CBA,mean,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,199850.0,0.02
CBA,median,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,170990.0,0.02
CBT,mean,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,479850.0,0.02
CBT,median,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,408970.0,0.02
CB_EQUIV,mean,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,4.489,0.02
CB_EQUIV,median,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,3.8,0.02
Indigencia,mean,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,0.0783,0.02
Indigencia,sum,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,8250.0,0.02
P47T_hogar,mean,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,762620.0,0.02
P47T_hogar,median,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,535960.0,0.02
P47T_hogar,q10,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,182120.0,0.02
P47T_hogar,q25,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,325410.0,0.02
P47T_hogar,q75,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,834010.0,0.02
P47T_hogar,q90,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,1207600.0,0.02
P47T_persona,mean,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,132440.0,0.02
P47T_persona,median,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,91400.0,0.02
P47T_persona,q10,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,0.0,0.02
P47T_persona,q25,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,0.0,0.02
P47T_persona,q75,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,191000.0,0.02
P47T_persona,q90,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,339680.0,0.02
Pobreza,mean,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,0.3346,0.02
Pobreza,sum,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,35250.0,0.02
Total,mean,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,1.0,0.02
Total,sum,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,105350.0,0.02
gap_indigencia,mean,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,562770.0,0.02
gap_indigencia,median,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,349880.0,0.02
gap_pobreza,mean,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,282770.0,0.02
gap_pobreza,median,PAGLO,2013-02-15,2023-10-29 04:12:51.946990,31,120570.0,0.02
CBA,mean,PAGLO,2013-05-15,2023-10-29 04:18:09.425623,31,199850.0,0.02
CBA,median,PAGLO,2013-05-15,2023-10-29 04:18:09.425623,31,170990.0,0.02
CBT,mean,PAGLO,2013-05-15,2023-10-29 04:18:09.425623,31,479850.0,0.02
CBT,median,PAGLO,2013-05-15,2023-10-29 04:18:09.425623,31,408970.0,0.02
CB_EQUIV,mean,PAGLO,2013-05-15,2023-10-29 04:18:09.425623,31,4.489,0.02
