observable,sintetico,base,Q,timestamp,PROV,valor,frac
P47T_hogar,q10,M24,2019-05-15,2023-10-29 06:39:04.627063,46,165690.0,0.02
P47T_hogar,q25,M24,2019-05-15,2023-10-29 06:39:04.627063,46,269470.0,0.02
P47T_hogar,q75,M24,2019-05-15,2023-10-29 06:39:04.627063,46,672200.0,0.02
P47T_hogar,q90,M24,2019-05-15,2023-10-29 06:39:04.627063,46,1008730.0,0.02
P47T_persona,mean,M24,2019-05-15,2023-10-29 06:39:04.627063,46,197220.0,0.02
P47T_persona,median,M24,2019-05-15,2023-10-29 06:39:04.627063,46,182400.0,0.02
P47T_persona,q10,M24,2019-05-15,2023-10-29 06:39:04.627063,46,0.0,0.02
P47T_persona,q25,M24,2019-05-15,2023-10-29 06:39:04.627063,46,89320.0,0.02
P47T_persona,q75,M24,2019-05-15,2023-10-29 06:39:04.627063,46,276090.0,0.02
P47T_persona,q90,M24,2019-05-15,2023-10-29 06:39:04.627063,46,372450.0,0.02
Pobreza,mean,M24,2019-05-15,2023-10-29 06:39:04.627063,46,0.3269,0.02
Pobreza,sum,M24,2019-05-15,2023-10-29 06:39:04.627063,46,69050.0,0.02
Total,mean,M24,2019-05-15,2023-10-29 06:39:04.627063,46,1.0,0.02
Total,sum,M24,2019-05-15,2023-10-29 06:39:04.627063,46,211250.0,0.02
gap_indigencia,mean,M24,2019-05-15,2023-10-29 06:39:04.627063,46,823530.0,0.02
gap_indigencia,median,M24,2019-05-15,2023-10-29 06:39:04.627063,46,312520.0,0.02
gap_pobreza,mean,M24,2019-05-15,2023-10-29 06:39:04.627063,46,476950.0,0.02
gap_pobreza,median,M24,2019-05-15,2023-10-29 06:39:04.627063,46,103640.0,0.02
CBA,mean,M24,2019-08-15,2023-10-29 06:47:04.427402,46,208730.0,0.02
CBA,median,M24,2019-08-15,2023-10-29 06:47:04.427402,46,129130.0,0.02
CBT,mean,M24,2019-08-15,2023-10-29 06:47:04.427402,46,554540.0,0.02
CBT,median,M24,2019-08-15,2023-10-29 06:47:04.427402,46,343040.0,0.02
CB_EQUIV,mean,M24,2019-08-15,2023-10-29 06:47:04.427402,46,5.302,0.02
CB_EQUIV,median,M24,2019-08-15,2023-10-29 06:47:04.427402,46,3.28,0.02
Indigencia,mean,M24,2019-08-15,2023-10-29 06:47:04.427402,46,0.0559,0.02
Indigencia,sum,M24,2019-08-15,2023-10-29 06:47:04.427402,46,11800.0,0.02
P47T_hogar,mean,M24,2019-08-15,2023-10-29 06:47:04.427402,46,1136420.0,0.02
P47T_hogar,median,M24,2019-08-15,2023-10-29 06:47:04.427402,46,500570.0,0.02
P47T_hogar,q10,M24,2019-08-15,2023-10-29 06:47:04.427402,46,162560.0,0.02
P47T_hogar,q25,M24,2019-08-15,2023-10-29 06:47:04.427402,46,304330.0,0.02
P47T_hogar,q75,M24,2019-08-15,2023-10-29 06:47:04.427402,46,741180.0,0.02
P47T_hogar,q90,M24,2019-08-15,2023-10-29 06:47:04.427402,46,1075740.0,0.02
P47T_persona,mean,M24,2019-08-15,2023-10-29 06:47:04.427402,46,217080.0,0.02
P47T_persona,median,M24,2019-08-15,2023-10-29 06:47:04.427402,46,186650.0,0.02
P47T_persona,q10,M24,2019-08-15,2023-10-29 06:47:04.427402,46,0.0,0.02
P47T_persona,q25,M24,2019-08-15,2023-10-29 06:47:04.427402,46,102560.0,0.02
P47T_persona,q75,M24,2019-08-15,2023-10-29 06:47:04.427402,46,309790.0,0.02
P47T_persona,q90,M24,2019-08-15,2023-10-29 06:47:04.427402,46,417900.0,0.02
Pobreza,mean,M24,2019-08-15,2023-10-29 06:47:04.427402,46,0.2727,0.02
Pobreza,sum,M24,2019-08-15,2023-10-29 06:47:04.427402,46,57600.0,0.02
Total,mean,M24,2019-08-15,2023-10-29 06:47:04.427402,46,1.0,0.02
Total,sum,M24,2019-08-15,2023-10-29 06:47:04.427402,46,211250.0,0.02
gap_indigencia,mean,M24,2019-08-15,2023-10-29 06:47:04.427402,46,927690.0,0.02
gap_indigencia,median,M24,2019-08-15,2023-10-29 06:47:04.427402,46,365940.0,0.02
gap_pobreza,mean,M24,2019-08-15,2023-10-29 06:47:04.427402,46,581880.0,0.02
gap_pobreza,median,M24,2019-08-15,2023-10-29 06:47:04.427402,46,153300.0,0.02
CBA,mean,M24,2019-11-15,2023-10-29 06:55:05.642315,46,208840.0,0.02
CBA,median,M24,2019-11-15,2023-10-29 06:55:05.642315,46,129190.0,0.02
CBT,mean,M24,2019-11-15,2023-10-29 06:55:05.642315,46,555490.0,0.02
CBT,median,M24,2019-11-15,2023-10-29 06:55:05.642315,46,343630.0,0.02
CB_EQUIV,mean,M24,2019-11-15,2023-10-29 06:55:05.642315,46,5.302,0.02
CB_EQUIV,median,M24,2019-11-15,2023-10-29 06:55:05.642315,46,3.28,0.02
Indigencia,mean,M24,2019-11-15,2023-10-29 06:55:05.642315,46,0.0535,0.02
Indigencia,sum,M24,2019-11-15,2023-10-29 06:55:05.642315,46,11300.0,0.02
P47T_hogar,mean,M24,2019-11-15,2023-10-29 06:55:05.642315,46,878260.0,0.02
P47T_hogar,median,M24,2019-11-15,2023-10-29 06:55:05.642315,46,426230.0,0.02
P47T_hogar,q10,M24,2019-11-15,2023-10-29 06:55:05.642315,46,158360.0,0.02
P47T_hogar,q25,M24,2019-11-15,2023-10-29 06:55:05.642315,46,264020.0,0.02
P47T_hogar,q75,M24,2019-11-15,2023-10-29 06:55:05.642315,46,646170.0,0.02
P47T_hogar,q90,M24,2019-11-15,2023-10-29 06:55:05.642315,46,961270.0,0.02
P47T_persona,mean,M24,2019-11-15,2023-10-29 06:55:05.642315,46,190720.0,0.02
P47T_persona,median,M24,2019-11-15,2023-10-29 06:55:05.642315,46,162560.0,0.02
P47T_persona,q10,M24,2019-11-15,2023-10-29 06:55:05.642315,46,0.0,0.02
P47T_persona,q25,M24,2019-11-15,2023-10-29 06:55:05.642315,46,91400.0,0.02
P47T_persona,q75,M24,2019-11-15,2023-10-29 06:55:05.642315,46,263670.0,0.02
P47T_persona,q90,M24,2019-11-15,2023-10-29 06:55:05.642315,46,363970.0,0.02
Pobreza,mean,M24,2019-11-15,2023-10-29 06:55:05.642315,46,0.3453,0.02
Pobreza,sum,M24,2019-11-15,2023-10-29 06:55:05.642315,46,72950.0,0.02
Total,mean,M24,2019-11-15,2023-10-29 06:55:05.642315,46,1.0,0.02
Total,sum,M24,2019-11-15,2023-10-29 06:55:05.642315,46,211250.0,0.02
gap_indigencia,mean,M24,2019-11-15,2023-10-29 06:55:05.642315,46,669430.0,0.02
gap_indigencia,median,M24,2019-11-15,2023-10-29 06:55:05.642315,46,300840.0,0.02
gap_pobreza,mean,M24,2019-11-15,2023-10-29 06:55:05.642315,46,322770.0,0.02
gap_pobreza,median,M24,2019-11-15,2023-10-29 06:55:05.642315,46,90370.0,0.02
CBA,mean,M24,2020-02-15,2023-10-29 07:03:24.983653,46,140400.0,0.02
CBA,median,M24,2020-02-15,2023-10-29 07:03:24.983653,46,132160.0,0.02
CBT,mean,M24,2020-02-15,2023-10-29 07:03:24.983653,46,363160.0,0.02
CBT,median,M24,2020-02-15,2023-10-29 07:03:24.983653,46,341860.0,0.02
CB_EQUIV,mean,M24,2020-02-15,2023-10-29 07:03:24.983653,46,3.474,0.02
CB_EQUIV,median,M24,2020-02-15,2023-10-29 07:03:24.983653,46,3.27,0.02
Indigencia,mean,M24,2020-02-15,2023-10-29 07:03:24.983653,46,0.0593,0.02
Indigencia,sum,M24,2020-02-15,2023-10-29 07:03:24.983653,46,12350.0,0.02
P47T_hogar,mean,M24,2020-02-15,2023-10-29 07:03:24.983653,46,534850.0,0.02
P47T_hogar,median,M24,2020-02-15,2023-10-29 07:03:24.983653,46,469400.0,0.02
P47T_hogar,q10,M24,2020-02-15,2023-10-29 07:03:24.983653,46,173740.0,0.02
P47T_hogar,q25,M24,2020-02-15,2023-10-29 07:03:24.983653,46,287620.0,0.02
P47T_hogar,q75,M24,2020-02-15,2023-10-29 07:03:24.983653,46,704490.0,0.02
P47T_hogar,q90,M24,2020-02-15,2023-10-29 07:03:24.983653,46,983240.0,0.02
P47T_persona,mean,M24,2020-02-15,2023-10-29 07:03:24.983653,46,209620.0,0.02
P47T_persona,median,M24,2020-02-15,2023-10-29 07:03:24.983653,46,174190.0,0.02
P47T_persona,q10,M24,2020-02-15,2023-10-29 07:03:24.983653,46,8310.0,0.02
P47T_persona,q25,M24,2020-02-15,2023-10-29 07:03:24.983653,46,93530.0,0.02
P47T_persona,q75,M24,2020-02-15,2023-10-29 07:03:24.983653,46,289110.0,0.02
P47T_persona,q90,M24,2020-02-15,2023-10-29 07:03:24.983653,46,408390.0,0.02
Pobreza,mean,M24,2020-02-15,2023-10-29 07:03:24.983653,46,0.3061,0.02
Pobreza,sum,M24,2020-02-15,2023-10-29 07:03:24.983653,46,63800.0,0.02
Total,mean,M24,2020-02-15,2023-10-29 07:03:24.983653,46,1.0,0.02
Total,sum,M24,2020-02-15,2023-10-29 07:03:24.983653,46,208400.0,0.02
gap_indigencia,mean,M24,2020-02-15,2023-10-29 07:03:24.983653,46,394450.0,0.02
gap_indigencia,median,M24,2020-02-15,2023-10-29 07:03:24.983653,46,335880.0,0.02
gap_pobreza,mean,M24,2020-02-15,2023-10-29 07:03:24.983653,46,171690.0,0.02
gap_pobreza,median,M24,2020-02-15,2023-10-29 07:03:24.983653,46,133065.0,0.02
CBA,mean,M24,2020-05-15,2023-10-29 07:11:41.687773,46,140320.0,0.02
CBA,median,M24,2020-05-15,2023-10-29 07:11:41.687773,46,132090.0,0.02
CBT,mean,M24,2020-05-15,2023-10-29 07:11:41.687773,46,359670.0,0.02
CBT,median,M24,2020-05-15,2023-10-29 07:11:41.687773,46,338570.0,0.02
CB_EQUIV,mean,M24,2020-05-15,2023-10-29 07:11:41.687773,46,3.474,0.02
CB_EQUIV,median,M24,2020-05-15,2023-10-29 07:11:41.687773,46,3.27,0.02
Indigencia,mean,M24,2020-05-15,2023-10-29 07:11:41.687773,46,0.0609,0.02
Indigencia,sum,M24,2020-05-15,2023-10-29 07:11:41.687773,46,12700.0,0.02
P47T_hogar,mean,M24,2020-05-15,2023-10-29 07:11:41.687773,46,470950.0,0.02
P47T_hogar,median,M24,2020-05-15,2023-10-29 07:11:41.687773,46,414600.0,0.02
P47T_hogar,q10,M24,2020-05-15,2023-10-29 07:11:41.687773,46,148260.0,0.02
P47T_hogar,q25,M24,2020-05-15,2023-10-29 07:11:41.687773,46,251800.0,0.02
P47T_hogar,q75,M24,2020-05-15,2023-10-29 07:11:41.687773,46,609350.0,0.02
P47T_hogar,q90,M24,2020-05-15,2023-10-29 07:11:41.687773,46,849790.0,0.02
P47T_persona,mean,M24,2020-05-15,2023-10-29 07:11:41.687773,46,180200.0,0.02
P47T_persona,median,M24,2020-05-15,2023-10-29 07:11:41.687773,46,158860.0,0.02
P47T_persona,q10,M24,2020-05-15,2023-10-29 07:11:41.687773,46,0.0,0.02
P47T_persona,q25,M24,2020-05-15,2023-10-29 07:11:41.687773,46,93530.0,0.02
P47T_persona,q75,M24,2020-05-15,2023-10-29 07:11:41.687773,46,234990.0,0.02
P47T_persona,q90,M24,2020-05-15,2023-10-29 07:11:41.687773,46,355690.0,0.02
Pobreza,mean,M24,2020-05-15,2023-10-29 07:11:41.687773,46,0.3548,0.02
Pobreza,sum,M24,2020-05-15,2023-10-29 07:11:41.687773,46,73950.0,0.02
Total,mean,M24,2020-05-15,2023-10-29 07:11:41.687773,46,1.0,0.02
Total,sum,M24,2020-05-15,2023-10-29 07:11:41.687773,46,208400.0,0.02
gap_indigencia,mean,M24,2020-05-15,2023-10-29 07:11:41.687773,46,330630.0,0.02
gap_indigencia,median,M24,2020-05-15,2023-10-29 07:11:41.687773,46,282480.0,0.02
gap_pobreza,mean,M24,2020-05-15,2023-10-29 07:11:41.687773,46,111290.0,0.02
gap_pobreza,median,M24,2020-05-15,2023-10-29 07:11:41.687773,46,80770.0,0.02
CBA,mean,M24,2020-08-15,2023-10-29 07:20:07.863275,46,138750.0,0.02
CBA,median,M24,2020-08-15,2023-10-29 07:20:07.863275,46,130610.0,0.02
CBT,mean,M24,2020-08-15,2023-10-29 07:20:07.863275,46,358890.0,0.02
CBT,median,M24,2020-08-15,2023-10-29 07:20:07.863275,46,337840.0,0.02
CB_EQUIV,mean,M24,2020-08-15,2023-10-29 07:20:07.863275,46,3.474,0.02
CB_EQUIV,median,M24,2020-08-15,2023-10-29 07:20:07.863275,46,3.27,0.02
Indigencia,mean,M24,2020-08-15,2023-10-29 07:20:07.863275,46,0.0533,0.02
Indigencia,sum,M24,2020-08-15,2023-10-29 07:20:07.863275,46,11100.0,0.02
P47T_hogar,mean,M24,2020-08-15,2023-10-29 07:20:07.863275,46,515450.0,0.02
P47T_hogar,median,M24,2020-08-15,2023-10-29 07:20:07.863275,46,447790.0,0.02
P47T_hogar,q10,M24,2020-08-15,2023-10-29 07:20:07.863275,46,166350.0,0.02
P47T_hogar,q25,M24,2020-08-15,2023-10-29 07:20:07.863275,46,282530.0,0.02
P47T_hogar,q75,M24,2020-08-15,2023-10-29 07:20:07.863275,46,676250.0,0.02
P47T_hogar,q90,M24,2020-08-15,2023-10-29 07:20:07.863275,46,962690.0,0.02
P47T_persona,mean,M24,2020-08-15,2023-10-29 07:20:07.863275,46,198690.0,0.02
P47T_persona,median,M24,2020-08-15,2023-10-29 07:20:07.863275,46,170230.0,0.02
P47T_persona,q10,M24,2020-08-15,2023-10-29 07:20:07.863275,46,13180.0,0.02
P47T_persona,q25,M24,2020-08-15,2023-10-29 07:20:07.863275,46,89320.0,0.02
P47T_persona,q75,M24,2020-08-15,2023-10-29 07:20:07.863275,46,269810.0,0.02
P47T_persona,q90,M24,2020-08-15,2023-10-29 07:20:07.863275,46,408390.0,0.02
Pobreza,mean,M24,2020-08-15,2023-10-29 07:20:07.863275,46,0.3273,0.02
Pobreza,sum,M24,2020-08-15,2023-10-29 07:20:07.863275,46,68200.0,0.02
Total,mean,M24,2020-08-15,2023-10-29 07:20:07.863275,46,1.0,0.02
Total,sum,M24,2020-08-15,2023-10-29 07:20:07.863275,46,208400.0,0.02
gap_indigencia,mean,M24,2020-08-15,2023-10-29 07:20:07.863275,46,376700.0,0.02
gap_indigencia,median,M24,2020-08-15,2023-10-29 07:20:07.863275,46,305770.0,0.02
gap_pobreza,mean,M24,2020-08-15,2023-10-29 07:20:07.863275,46,156560.0,0.02
gap_pobreza,median,M24,2020-08-15,2023-10-29 07:20:07.863275,46,110970.0,0.02
CBA,mean,M24,2020-11-15,2023-10-29 07:28:45.432956,46,145790.0,0.02
CBA,median,M24,2020-11-15,2023-10-29 07:28:45.432956,46,137240.0,0.02
CBT,mean,M24,2020-11-15,2023-10-29 07:28:45.432956,46,372260.0,0.02
CBT,median,M24,2020-11-15,2023-10-29 07:28:45.432956,46,350430.0,0.02
CB_EQUIV,mean,M24,2020-11-15,2023-10-29 07:28:45.432956,46,3.474,0.02
CB_EQUIV,median,M24,2020-11-15,2023-10-29 07:28:45.432956,46,3.27,0.02
Indigencia,mean,M24,2020-11-15,2023-10-29 07:28:45.432956,46,0.0674,0.02
Indigencia,sum,M24,2020-11-15,2023-10-29 07:28:45.432956,46,14050.0,0.02
P47T_hogar,mean,M24,2020-11-15,2023-10-29 07:28:45.432956,46,454130.0,0.02
P47T_hogar,median,M24,2020-11-15,2023-10-29 07:28:45.432956,46,384880.0,0.02
P47T_hogar,q10,M24,2020-11-15,2023-10-29 07:28:45.432956,46,154030.0,0.02
P47T_hogar,q25,M24,2020-11-15,2023-10-29 07:28:45.432956,46,249850.0,0.02
P47T_hogar,q75,M24,2020-11-15,2023-10-29 07:28:45.432956,46,575880.0,0.02
P47T_hogar,q90,M24,2020-11-15,2023-10-29 07:28:45.432956,46,830680.0,0.02
P47T_persona,mean,M24,2020-11-15,2023-10-29 07:28:45.432956,46,172670.0,0.02
P47T_persona,median,M24,2020-11-15,2023-10-29 07:28:45.432956,46,155240.0,0.02
P47T_persona,q10,M24,2020-11-15,2023-10-29 07:28:45.432956,46,4370.0,0.02
P47T_persona,q25,M24,2020-11-15,2023-10-29 07:28:45.432956,46,87290.0,0.02
P47T_persona,q75,M24,2020-11-15,2023-10-29 07:28:45.432956,46,234990.0,0.02
P47T_persona,q90,M24,2020-11-15,2023-10-29 07:28:45.432956,46,339680.0,0.02
Pobreza,mean,M24,2020-11-15,2023-10-29 07:28:45.432956,46,0.4184,0.02
Pobreza,sum,M24,2020-11-15,2023-10-29 07:28:45.432956,46,87200.0,0.02
Total,mean,M24,2020-11-15,2023-10-29 07:28:45.432956,46,1.0,0.02
Total,sum,M24,2020-11-15,2023-10-29 07:28:45.432956,46,208400.0,0.02
gap_indigencia,mean,M24,2020-11-15,2023-10-29 07:28:45.432956,46,308330.0,0.02
gap_indigencia,median,M24,2020-11-15,2023-10-29 07:28:45.432956,46,241380.0,0.02
gap_pobreza,mean,M24,2020-11-15,2023-10-29 07:28:45.432956,46,81870.0,0.02
gap_pobreza,median,M24,2020-11-15,2023-10-29 07:28:45.432956,46,43265.0,0.02
CBA,mean,M24,2021-02-15,2023-10-29 07:37:26.361305,46,151100.0,0.02
CBA,median,M24,2021-02-15,2023-10-29 07:37:26.361305,46,132060.0,0.02
CBT,mean,M24,2021-02-15,2023-10-29 07:37:26.361305,46,380780.0,0.02
CBT,median,M24,2021-02-15,2023-10-29 07:37:26.361305,46,332800.0,0.02
CB_EQUIV,mean,M24,2021-02-15,2023-10-29 07:37:26.361305,46,3.593,0.02
CB_EQUIV,median,M24,2021-02-15,2023-10-29 07:37:26.361305,46,3.14,0.02
Indigencia,mean,M24,2021-02-15,2023-10-29 07:37:26.361305,46,0.0824,0.02
Indigencia,sum,M24,2021-02-15,2023-10-29 07:37:26.361305,46,17500.0,0.02
P47T_hogar,mean,M24,2021-02-15,2023-10-29 07:37:26.361305,46,527350.0,0.02
P47T_hogar,median,M24,2021-02-15,2023-10-29 07:37:26.361305,46,418710.0,0.02
P47T_hogar,q10,M24,2021-02-15,2023-10-29 07:37:26.361305,46,141580.0,0.02
P47T_hogar,q25,M24,2021-02-15,2023-10-29 07:37:26.361305,46,241000.0,0.02
P47T_hogar,q75,M24,2021-02-15,2023-10-29 07:37:26.361305,46,629610.0,0.02
P47T_hogar,q90,M24,2021-02-15,2023-10-29 07:37:26.361305,46,931310.0,0.02
P47T_persona,mean,M24,2021-02-15,2023-10-29 07:37:26.361305,46,190910.0,0.02
P47T_persona,median,M24,2021-02-15,2023-10-29 07:37:26.361305,46,162560.0,0.02
P47T_persona,q10,M24,2021-02-15,2023-10-29 07:37:26.361305,46,0.0,0.02
P47T_persona,q25,M24,2021-02-15,2023-10-29 07:37:26.361305,46,71360.0,0.02
P47T_persona,q75,M24,2021-02-15,2023-10-29 07:37:26.361305,46,251800.0,0.02
P47T_persona,q90,M24,2021-02-15,2023-10-29 07:37:26.361305,46,390010.0,0.02
Pobreza,mean,M24,2021-02-15,2023-10-29 07:37:26.361305,46,0.3696,0.02
Pobreza,sum,M24,2021-02-15,2023-10-29 07:37:26.361305,46,78550.0,0.02
Total,mean,M24,2021-02-15,2023-10-29 07:37:26.361305,46,1.0,0.02
Total,sum,M24,2021-02-15,2023-10-29 07:37:26.361305,46,212500.0,0.02
gap_indigencia,mean,M24,2021-02-15,2023-10-29 07:37:26.361305,46,376240.0,0.02
gap_indigencia,median,M24,2021-02-15,2023-10-29 07:37:26.361305,46,279075.0,0.02
gap_pobreza,mean,M24,2021-02-15,2023-10-29 07:37:26.361305,46,146570.0,0.02
gap_pobreza,median,M24,2021-02-15,2023-10-29 07:37:26.361305,46,89250.0,0.02
CBA,mean,M24,2021-05-15,2023-10-29 07:46:21.147694,46,150120.0,0.02
CBA,median,M24,2021-05-15,2023-10-29 07:46:21.147694,46,131200.0,0.02
CBT,mean,M24,2021-05-15,2023-10-29 07:46:21.147694,46,375300.0,0.02
CBT,median,M24,2021-05-15,2023-10-29 07:46:21.147694,46,328010.0,0.02
CB_EQUIV,mean,M24,2021-05-15,2023-10-29 07:46:21.147694,46,3.593,0.02
CB_EQUIV,median,M24,2021-05-15,2023-10-29 07:46:21.147694,46,3.14,0.02
Indigencia,mean,M24,2021-05-15,2023-10-29 07:46:21.147694,46,0.0932,0.02
Indigencia,sum,M24,2021-05-15,2023-10-29 07:46:21.147694,46,19800.0,0.02
P47T_hogar,mean,M24,2021-05-15,2023-10-29 07:46:21.147694,46,460930.0,0.02
P47T_hogar,median,M24,2021-05-15,2023-10-29 07:46:21.147694,46,355690.0,0.02
P47T_hogar,q10,M24,2021-05-15,2023-10-29 07:46:21.147694,46,119480.0,0.02
P47T_hogar,q25,M24,2021-05-15,2023-10-29 07:46:21.147694,46,213960.0,0.02
P47T_hogar,q75,M24,2021-05-15,2023-10-29 07:46:21.147694,46,531310.0,0.02
P47T_hogar,q90,M24,2021-05-15,2023-10-29 07:46:21.147694,46,771730.0,0.02
P47T_persona,mean,M24,2021-05-15,2023-10-29 07:46:21.147694,46,163650.0,0.02
P47T_persona,median,M24,2021-05-15,2023-10-29 07:46:21.147694,46,132130.0,0.02
P47T_persona,q10,M24,2021-05-15,2023-10-29 07:46:21.147694,46,3050.0,0.02
P47T_persona,q25,M24,2021-05-15,2023-10-29 07:46:21.147694,46,74290.0,0.02
P47T_persona,q75,M24,2021-05-15,2023-10-29 07:46:21.147694,46,214310.0,0.02
P47T_persona,q90,M24,2021-05-15,2023-10-29 07:46:21.147694,46,317000.0,0.02
Pobreza,mean,M24,2021-05-15,2023-10-29 07:46:21.147694,46,0.4282,0.02
Pobreza,sum,M24,2021-05-15,2023-10-29 07:46:21.147694,46,91000.0,0.02
Total,mean,M24,2021-05-15,2023-10-29 07:46:21.147694,46,1.0,0.02
Total,sum,M24,2021-05-15,2023-10-29 07:46:21.147694,46,212500.0,0.02
gap_indigencia,mean,M24,2021-05-15,2023-10-29 07:46:21.147694,46,310810.0,0.02
gap_indigencia,median,M24,2021-05-15,2023-10-29 07:46:21.147694,46,222260.0,0.02
gap_pobreza,mean,M24,2021-05-15,2023-10-29 07:46:21.147694,46,85630.0,0.02
gap_pobreza,median,M24,2021-05-15,2023-10-29 07:46:21.147694,46,37410.0,0.02
CBA,mean,M24,2021-08-15,2023-10-29 07:55:14.744537,46,148260.0,0.02
CBA,median,M24,2021-08-15,2023-10-29 07:55:14.744537,46,129580.0,0.02
CBT,mean,M24,2021-08-15,2023-10-29 07:55:14.744537,46,369150.0,0.02
CBT,median,M24,2021-08-15,2023-10-29 07:55:14.744537,46,322640.0,0.02
CB_EQUIV,mean,M24,2021-08-15,2023-10-29 07:55:14.744537,46,3.593,0.02
CB_EQUIV,median,M24,2021-08-15,2023-10-29 07:55:14.744537,46,3.14,0.02
Indigencia,mean,M24,2021-08-15,2023-10-29 07:55:14.744537,46,0.0744,0.02
Indigencia,sum,M24,2021-08-15,2023-10-29 07:55:14.744537,46,15800.0,0.02
P47T_hogar,mean,M24,2021-08-15,2023-10-29 07:55:14.744537,46,512040.0,0.02
P47T_hogar,median,M24,2021-08-15,2023-10-29 07:55:14.744537,46,394640.0,0.02
P47T_hogar,q10,M24,2021-08-15,2023-10-29 07:55:14.744537,46,148260.0,0.02
P47T_hogar,q25,M24,2021-08-15,2023-10-29 07:55:14.744537,46,242820.0,0.02
P47T_hogar,q75,M24,2021-08-15,2023-10-29 07:55:14.744537,46,600400.0,0.02
P47T_hogar,q90,M24,2021-08-15,2023-10-29 07:55:14.744537,46,844200.0,0.02
P47T_persona,mean,M24,2021-08-15,2023-10-29 07:55:14.744537,46,180850.0,0.02
P47T_persona,median,M24,2021-08-15,2023-10-29 07:55:14.744537,46,158860.0,0.02
P47T_persona,q10,M24,2021-08-15,2023-10-29 07:55:14.744537,46,12300.0,0.02
P47T_persona,q25,M24,2021-08-15,2023-10-29 07:55:14.744537,46,83360.0,0.02
P47T_persona,q75,M24,2021-08-15,2023-10-29 07:55:14.744537,46,246070.0,0.02
P47T_persona,q90,M24,2021-08-15,2023-10-29 07:55:14.744537,46,355690.0,0.02
Pobreza,mean,M24,2021-08-15,2023-10-29 07:55:14.744537,46,0.3682,0.02
Pobreza,sum,M24,2021-08-15,2023-10-29 07:55:14.744537,46,78250.0,0.02
Total,mean,M24,2021-08-15,2023-10-29 07:55:14.744537,46,1.0,0.02
Total,sum,M24,2021-08-15,2023-10-29 07:55:14.744537,46,212500.0,0.02
gap_indigencia,mean,M24,2021-08-15,2023-10-29 07:55:14.744537,46,363780.0,0.02
gap_indigencia,median,M24,2021-08-15,2023-10-29 07:55:14.744537,46,265900.0,0.02
gap_pobreza,mean,M24,2021-08-15,2023-10-29 07:55:14.744537,46,142890.0,0.02
gap_pobreza,median,M24,2021-08-15,2023-10-29 07:55:14.744537,46,83830.0,0.02
CBA,mean,M24,2021-11-15,2023-10-29 08:04:19.475340,46,147570.0,0.02
CBA,median,M24,2021-11-15,2023-10-29 08:04:19.475340,46,128980.0,0.02
CBT,mean,M24,2021-11-15,2023-10-29 08:04:19.475340,46,365490.0,0.02
CBT,median,M24,2021-11-15,2023-10-29 08:04:19.475340,46,319440.0,0.02
CB_EQUIV,mean,M24,2021-11-15,2023-10-29 08:04:19.475340,46,3.593,0.02
CB_EQUIV,median,M24,2021-11-15,2023-10-29 08:04:19.475340,46,3.14,0.02
Indigencia,mean,M24,2021-11-15,2023-10-29 08:04:19.475340,46,0.0729,0.02
Indigencia,sum,M24,2021-11-15,2023-10-29 08:04:19.475340,46,15500.0,0.02
P47T_hogar,mean,M24,2021-11-15,2023-10-29 08:04:19.475340,46,498040.0,0.02
P47T_hogar,median,M24,2021-11-15,2023-10-29 08:04:19.475340,46,378250.0,0.02
P47T_hogar,q10,M24,2021-11-15,2023-10-29 08:04:19.475340,46,144970.0,0.02
P47T_hogar,q25,M24,2021-11-15,2023-10-29 08:04:19.475340,46,233150.0,0.02
P47T_hogar,q75,M24,2021-11-15,2023-10-29 08:04:19.475340,46,578220.0,0.02
P47T_hogar,q90,M24,2021-11-15,2023-10-29 08:04:19.475340,46,871080.0,0.02
P47T_persona,mean,M24,2021-11-15,2023-10-29 08:04:19.475340,46,177060.0,0.02
P47T_persona,median,M24,2021-11-15,2023-10-29 08:04:19.475340,46,135210.0,0.02
P47T_persona,q10,M24,2021-11-15,2023-10-29 08:04:19.475340,46,15500.0,0.02
P47T_persona,q25,M24,2021-11-15,2023-10-29 08:04:19.475340,46,87290.0,0.02
P47T_persona,q75,M24,2021-11-15,2023-10-29 08:04:19.475340,46,224410.0,0.02
P47T_persona,q90,M24,2021-11-15,2023-10-29 08:04:19.475340,46,331940.0,0.02
Pobreza,mean,M24,2021-11-15,2023-10-29 08:04:19.475340,46,0.3675,0.02
Pobreza,sum,M24,2021-11-15,2023-10-29 08:04:19.475340,46,78100.0,0.02
Total,mean,M24,2021-11-15,2023-10-29 08:04:19.475340,46,1.0,0.02
Total,sum,M24,2021-11-15,2023-10-29 08:04:19.475340,46,212500.0,0.02
gap_indigencia,mean,M24,2021-11-15,2023-10-29 08:04:19.475340,46,350470.0,0.02
gap_indigencia,median,M24,2021-11-15,2023-10-29 08:04:19.475340,46,244850.0,0.02
gap_pobreza,mean,M24,2021-11-15,2023-10-29 08:04:19.475340,46,132550.0,0.02
gap_pobreza,median,M24,2021-11-15,2023-10-29 08:04:19.475340,46,66550.0,0.02
CBA,mean,M24,2022-02-15,2023-10-29 08:13:22.510095,46,544930.0,0.02
CBA,median,M24,2022-02-15,2023-10-29 08:13:22.510095,46,143650.0,0.02
CBT,mean,M24,2022-02-15,2023-10-29 08:13:22.510095,46,1309450.0,0.02
