observable,sintetico,base,Q,timestamp,PROV,valor,frac
CB_EQUIV,median,PAGLO,2015-05-15,2023-10-29 05:04:50.026619,50,3.3200000000000003,0.02
Indigencia,mean,PAGLO,2015-05-15,2023-10-29 05:04:50.026619,50,0.0359,0.02
Indigencia,sum,PAGLO,2015-05-15,2023-10-29 05:04:50.026619,50,35800.0,0.02
P47T_hogar,mean,PAGLO,2015-05-15,2023-10-29 05:04:50.026619,50,812280.0,0.02
P47T_hogar,median,PAGLO,2015-05-15,2023-10-29 05:04:50.026619,50,585880.0,0.02
P47T_hogar,q10,PAGLO,2015-05-15,2023-10-29 05:04:50.026619,50,234990.0,0.02
P47T_hogar,q25,PAGLO,2015-05-15,2023-10-29 05:04:50.026619,50,356500.0,0.02
P47T_hogar,q75,PAGLO,2015-05-15,2023-10-29 05:04:50.026619,50,873040.0,0.02
P47T_hogar,q90,PAGLO,2015-05-15,2023-10-29 05:04:50.026619,50,1224780.0,0.02
P47T_persona,mean,PAGLO,2015-05-15,2023-10-29 05:04:50.026619,50,173870.0,0.02
P47T_persona,median,PAGLO,2015-05-15,2023-10-29 05:04:50.026619,50,126180.0,0.02
P47T_persona,q10,PAGLO,2015-05-15,2023-10-29 05:04:50.026619,50,0.0,0.02
P47T_persona,q25,PAGLO,2015-05-15,2023-10-29 05:04:50.026619,50,0.0,0.02
P47T_persona,q75,PAGLO,2015-05-15,2023-10-29 05:04:50.026619,50,276090.0,0.02
P47T_persona,q90,PAGLO,2015-05-15,2023-10-29 05:04:50.026619,50,437600.0,0.02
Pobreza,mean,PAGLO,2015-05-15,2023-10-29 05:04:50.026619,50,0.2089,0.02
Pobreza,sum,PAGLO,2015-05-15,2023-10-29 05:04:50.026619,50,208150.0,0.02
Total,mean,PAGLO,2015-05-15,2023-10-29 05:04:50.026619,50,1.0,0.02
Total,sum,PAGLO,2015-05-15,2023-10-29 05:04:50.026619,50,996350.0,0.02
gap_indigencia,mean,PAGLO,2015-05-15,2023-10-29 05:04:50.026619,50,659370.0,0.02
gap_indigencia,median,PAGLO,2015-05-15,2023-10-29 05:04:50.026619,50,442700.0,0.02
gap_pobreza,mean,PAGLO,2015-05-15,2023-10-29 05:04:50.026619,50,422650.0,0.02
gap_pobreza,median,PAGLO,2015-05-15,2023-10-29 05:04:50.026619,50,233180.0,0.02
CBA,mean,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,146860.0,0.02
CBA,median,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,129280.0,0.02
CBT,mean,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,381330.0,0.02
CBT,median,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,335700.0,0.02
CB_EQUIV,mean,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,3.749,0.02
CB_EQUIV,median,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,3.3,0.02
Indigencia,mean,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,0.0638,0.02
Indigencia,sum,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,64150.0,0.02
P47T_hogar,mean,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,634580.0,0.02
P47T_hogar,median,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,476140.0,0.02
P47T_hogar,q10,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,166350.0,0.02
P47T_hogar,q25,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,290770.0,0.02
P47T_hogar,q75,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,726850.0,0.02
P47T_hogar,q90,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,1025510.0,0.02
P47T_persona,mean,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,149180.0,0.02
P47T_persona,median,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,97940.0,0.02
P47T_persona,q10,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,0.0,0.02
P47T_persona,q25,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,0.0,0.02
P47T_persona,q75,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,240460.0,0.02
P47T_persona,q90,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,363970.0,0.02
Pobreza,mean,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,0.3042,0.02
Pobreza,sum,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,306000.0,0.02
Total,mean,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,1.0,0.02
Total,sum,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,1006050.0,0.02
gap_indigencia,mean,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,487720.0,0.02
gap_indigencia,median,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,347150.0,0.02
gap_pobreza,mean,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,253240.0,0.02
gap_pobreza,median,PAGLO,2016-05-15,2023-10-29 05:11:23.283132,50,145400.0,0.02
CBA,mean,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,149500.0,0.02
CBA,median,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,131610.0,0.02
CBT,mean,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,383700.0,0.02
CBT,median,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,337780.0,0.02
CB_EQUIV,mean,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,3.749,0.02
CB_EQUIV,median,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,3.3,0.02
Indigencia,mean,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,0.0473,0.02
Indigencia,sum,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,47550.0,0.02
P47T_hogar,mean,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,766650.0,0.02
P47T_hogar,median,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,565920.0,0.02
P47T_hogar,q10,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,209430.0,0.02
P47T_hogar,q25,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,346440.0,0.02
P47T_hogar,q75,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,834860.0,0.02
P47T_hogar,q90,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,1162700.0,0.02
P47T_persona,mean,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,174410.0,0.02
P47T_persona,median,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,117760.0,0.02
P47T_persona,q10,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,0.0,0.02
P47T_persona,q25,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,0.0,0.02
P47T_persona,q75,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,269810.0,0.02
P47T_persona,q90,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,427640.0,0.02
Pobreza,mean,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,0.236,0.02
Pobreza,sum,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,237400.0,0.02
Total,mean,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,1.0,0.02
Total,sum,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,1006050.0,0.02
gap_indigencia,mean,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,617150.0,0.02
gap_indigencia,median,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,434340.0,0.02
gap_pobreza,mean,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,382950.0,0.02
gap_pobreza,median,PAGLO,2016-08-15,2023-10-29 05:17:58.392009,50,223580.0,0.02
CBA,mean,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,148160.0,0.02
CBA,median,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,130430.0,0.02
CBT,mean,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,380280.0,0.02
CBT,median,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,334770.0,0.02
CB_EQUIV,mean,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,3.749,0.02
CB_EQUIV,median,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,3.3,0.02
Indigencia,mean,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,0.0552,0.02
Indigencia,sum,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,55500.0,0.02
P47T_hogar,mean,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,699640.0,0.02
P47T_hogar,median,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,520090.0,0.02
P47T_hogar,q10,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,187510.0,0.02
P47T_hogar,q25,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,303690.0,0.02
P47T_hogar,q75,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,767470.0,0.02
P47T_hogar,q90,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,1092400.0,0.02
P47T_persona,mean,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,156290.0,0.02
P47T_persona,median,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,100220.0,0.02
P47T_persona,q10,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,0.0,0.02
P47T_persona,q25,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,0.0,0.02
P47T_persona,q75,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,251800.0,0.02
P47T_persona,q90,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,399090.0,0.02
Pobreza,mean,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,0.2686,0.02
Pobreza,sum,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,270250.0,0.02
Total,mean,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,1.0,0.02
Total,sum,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,1006050.0,0.02
gap_indigencia,mean,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,551480.0,0.02
gap_indigencia,median,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,384400.0,0.02
gap_pobreza,mean,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,319360.0,0.02
gap_pobreza,median,PAGLO,2016-11-15,2023-10-29 05:24:37.953196,50,183190.0,0.02
CBA,mean,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,166770.0,0.02
CBA,median,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,130330.0,0.02
CBT,mean,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,430270.0,0.02
CBT,median,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,336240.0,0.02
CB_EQUIV,mean,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,4.274,0.02
CB_EQUIV,median,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,3.34,0.02
Indigencia,mean,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,0.0364,0.02
Indigencia,sum,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,37800.0,0.02
P47T_hogar,mean,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,938370.0,0.02
P47T_hogar,median,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,607140.0,0.02
P47T_hogar,q10,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,227890.0,0.02
P47T_hogar,q25,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,366020.0,0.02
P47T_hogar,q75,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,928610.0,0.02
P47T_hogar,q90,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,1409030.0,0.02
P47T_persona,mean,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,184180.0,0.02
P47T_persona,median,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,120500.0,0.02
P47T_persona,q10,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,0.0,0.02
P47T_persona,q25,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,0.0,0.02
P47T_persona,q75,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,289110.0,0.02
P47T_persona,q90,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,468900.0,0.02
Pobreza,mean,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,0.2092,0.02
Pobreza,sum,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,216950.0,0.02
Total,mean,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,1.0,0.02
Total,sum,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,1037250.0,0.02
gap_indigencia,mean,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,771600.0,0.02
gap_indigencia,median,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,472630.0,0.02
gap_pobreza,mean,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,508100.0,0.02
gap_pobreza,median,PAGLO,2017-02-15,2023-10-29 05:31:31.414598,50,271200.0,0.02
CBA,mean,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,165720.0,0.02
CBA,median,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,129510.0,0.02
CBT,mean,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,431990.0,0.02
CBT,median,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,337580.0,0.02
CB_EQUIV,mean,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,4.274,0.02
CB_EQUIV,median,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,3.34,0.02
Indigencia,mean,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,0.0455,0.02
Indigencia,sum,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,47150.0,0.02
P47T_hogar,mean,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,787350.0,0.02
P47T_hogar,median,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,547350.0,0.02
P47T_hogar,q10,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,200000.0,0.02
P47T_hogar,q25,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,335210.0,0.02
P47T_hogar,q75,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,825500.0,0.02
P47T_hogar,q90,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,1130660.0,0.02
P47T_persona,mean,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,158030.0,0.02
P47T_persona,median,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,107390.0,0.02
P47T_persona,q10,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,0.0,0.02
P47T_persona,q25,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,0.0,0.02
P47T_persona,q75,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,269810.0,0.02
P47T_persona,q90,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,399090.0,0.02
Pobreza,mean,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,0.2469,0.02
Pobreza,sum,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,256050.0,0.02
Total,mean,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,1.0,0.02
Total,sum,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,1037250.0,0.02
gap_indigencia,mean,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,621620.0,0.02
gap_indigencia,median,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,413090.0,0.02
gap_pobreza,mean,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,355360.0,0.02
gap_pobreza,median,PAGLO,2017-05-15,2023-10-29 05:38:31.832910,50,207870.0,0.02
CBA,mean,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,164720.0,0.02
CBA,median,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,128720.0,0.02
CBT,mean,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,428810.0,0.02
CBT,median,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,335100.0,0.02
CB_EQUIV,mean,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,4.274,0.02
CB_EQUIV,median,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,3.34,0.02
Indigencia,mean,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,0.0338,0.02
Indigencia,sum,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,35050.0,0.02
P47T_hogar,mean,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,952390.0,0.02
P47T_hogar,median,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,631120.0,0.02
P47T_hogar,q10,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,234990.0,0.02
P47T_hogar,q25,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,384540.0,0.02
P47T_hogar,q75,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,957400.0,0.02
P47T_hogar,q90,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,1358350.0,0.02
P47T_persona,mean,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,189040.0,0.02
P47T_persona,median,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,123310.0,0.02
P47T_persona,q10,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,0.0,0.02
P47T_persona,q25,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,0.0,0.02
P47T_persona,q75,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,317000.0,0.02
P47T_persona,q90,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,479820.0,0.02
Pobreza,mean,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,0.1877,0.02
Pobreza,sum,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,194650.0,0.02
Total,mean,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,1.0,0.02
Total,sum,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,1037250.0,0.02
gap_indigencia,mean,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,787670.0,0.02
gap_indigencia,median,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,492120.0,0.02
gap_pobreza,mean,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,523580.0,0.02
gap_pobreza,median,PAGLO,2017-08-15,2023-10-29 05:45:28.910086,50,285450.0,0.02
CBA,mean,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,164560.0,0.02
CBA,median,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,128600.0,0.02
CBT,mean,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,432200.0,0.02
CBT,median,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,337750.0,0.02
CB_EQUIV,mean,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,4.274,0.02
CB_EQUIV,median,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,3.34,0.02
Indigencia,mean,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,0.0334,0.02
Indigencia,sum,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,34600.0,0.02
P47T_hogar,mean,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,848500.0,0.02
P47T_hogar,median,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,570450.0,0.02
P47T_hogar,q10,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,222940.0,0.02
P47T_hogar,q25,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,363520.0,0.02
P47T_hogar,q75,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,840520.0,0.02
P47T_hogar,q90,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,1178850.0,0.02
P47T_persona,mean,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,167740.0,0.02
P47T_persona,median,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,123310.0,0.02
P47T_persona,q10,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,0.0,0.02
P47T_persona,q25,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,0.0,0.02
P47T_persona,q75,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,282530.0,0.02
P47T_persona,q90,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,408390.0,0.02
Pobreza,mean,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,0.218,0.02
Pobreza,sum,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,226150.0,0.02
Total,mean,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,1.0,0.02
Total,sum,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,1037250.0,0.02
gap_indigencia,mean,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,683940.0,0.02
gap_indigencia,median,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,438400.0,0.02
gap_pobreza,mean,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,416300.0,0.02
gap_pobreza,median,PAGLO,2017-11-15,2023-10-29 05:52:44.374446,50,234980.0,0.02
CBA,mean,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,154170.0,0.02
CBA,median,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,127370.0,0.02
CBT,mean,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,411640.0,0.02
CBT,median,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,340080.0,0.02
CB_EQUIV,mean,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,4.031,0.02
CB_EQUIV,median,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,3.33,0.02
Indigencia,mean,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,0.041,0.02
Indigencia,sum,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,42600.0,0.02
P47T_hogar,mean,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,963930.0,0.02
P47T_hogar,median,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,618640.0,0.02
P47T_hogar,q10,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,209430.0,0.02
P47T_hogar,q25,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,381130.0,0.02
P47T_hogar,q75,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,916450.0,0.02
P47T_hogar,q90,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,1318280.0,0.02
P47T_persona,mean,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,188380.0,0.02
P47T_persona,median,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,115080.0,0.02
P47T_persona,q10,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,0.0,0.02
P47T_persona,q25,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,0.0,0.02
P47T_persona,q75,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,302730.0,0.02
P47T_persona,q90,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,479820.0,0.02
Pobreza,mean,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,0.2026,0.02
Pobreza,sum,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,210350.0,0.02
Total,mean,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,1.0,0.02
Total,sum,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,1038100.0,0.02
gap_indigencia,mean,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,809750.0,0.02
gap_indigencia,median,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,481670.0,0.02
gap_pobreza,mean,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,552280.0,0.02
gap_pobreza,median,PAGLO,2018-02-15,2023-10-29 06:00:03.475974,50,269450.0,0.02
CBA,mean,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,152840.0,0.02
CBA,median,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,126270.0,0.02
CBT,mean,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,410580.0,0.02
CBT,median,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,339200.0,0.02
CB_EQUIV,mean,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,4.031,0.02
CB_EQUIV,median,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,3.33,0.02
Indigencia,mean,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,0.0483,0.02
Indigencia,sum,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,50150.0,0.02
P47T_hogar,mean,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,820000.0,0.02
P47T_hogar,median,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,532960.0,0.02
P47T_hogar,q10,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,197930.0,0.02
P47T_hogar,q25,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,319070.0,0.02
P47T_hogar,q75,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,801830.0,0.02
P47T_hogar,q90,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,1117740.0,0.02
P47T_persona,mean,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,161440.0,0.02
P47T_persona,median,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,104950.0,0.02
P47T_persona,q10,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,0.0,0.02
P47T_persona,q25,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,0.0,0.02
P47T_persona,q75,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,263670.0,0.02
P47T_persona,q90,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,417900.0,0.02
Pobreza,mean,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,0.2512,0.02
Pobreza,sum,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,260750.0,0.02
Total,mean,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,1.0,0.02
Total,sum,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,1038100.0,0.02
gap_indigencia,mean,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,667160.0,0.02
gap_indigencia,median,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,407580.0,0.02
gap_pobreza,mean,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,409430.0,0.02
gap_pobreza,median,PAGLO,2018-05-15,2023-10-29 06:07:26.992851,50,196250.0,0.02
CBA,mean,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,50,156860.0,0.02
CBA,median,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,50,129590.0,0.02
CBT,mean,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,50,415670.0,0.02
CBT,median,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,50,343400.0,0.02
CB_EQUIV,mean,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,50,4.031,0.02
CB_EQUIV,median,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,50,3.33,0.02
Indigencia,mean,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,50,0.055,0.02
Indigencia,sum,PAGLO,2018-08-15,2023-10-29 06:15:01.837886,50,57100.0,0.02
