observable,sintetico,base,Q,timestamp,PROV,valor,frac
CB_EQUIV,median,Hi,2019-05-15,2023-10-29 06:43:13.373142,58,2.52,0.02
Indigencia,mean,Hi,2019-05-15,2023-10-29 06:43:13.373142,58,1.0,0.02
Indigencia,sum,Hi,2019-05-15,2023-10-29 06:43:13.373142,58,13000.0,0.02
P47T_hogar,mean,Hi,2019-05-15,2023-10-29 06:43:13.373142,58,49550.0,0.02
P47T_hogar,median,Hi,2019-05-15,2023-10-29 06:43:13.373142,58,32090.0,0.02
P47T_hogar,q10,Hi,2019-05-15,2023-10-29 06:43:13.373142,58,0.0,0.02
P47T_hogar,q25,Hi,2019-05-15,2023-10-29 06:43:13.373142,58,0.0,0.02
P47T_hogar,q75,Hi,2019-05-15,2023-10-29 06:43:13.373142,58,82060.0,0.02
P47T_hogar,q90,Hi,2019-05-15,2023-10-29 06:43:13.373142,58,131750.0,0.02
Pobreza,mean,Hi,2019-05-15,2023-10-29 06:43:13.373142,58,1.0,0.02
Pobreza,sum,Hi,2019-05-15,2023-10-29 06:43:13.373142,58,13000.0,0.02
Total,mean,Hi,2019-05-15,2023-10-29 06:43:13.373142,58,1.0,0.02
Total,sum,Hi,2019-05-15,2023-10-29 06:43:13.373142,58,13000.0,0.02
gap_indigencia,mean,Hi,2019-05-15,2023-10-29 06:43:13.373142,58,-75480.0,0.02
gap_indigencia,median,Hi,2019-05-15,2023-10-29 06:43:13.373142,58,-69490.0,0.02
gap_pobreza,mean,Hi,2019-05-15,2023-10-29 06:43:13.373142,58,-305540.0,0.02
gap_pobreza,median,Hi,2019-05-15,2023-10-29 06:43:13.373142,58,-286350.0,0.02
CBA,mean,Hi,2019-08-15,2023-10-29 06:51:15.507984,58,129790.0,0.02
CBA,median,Hi,2019-08-15,2023-10-29 06:51:15.507984,58,120080.0,0.02
CBT,mean,Hi,2019-08-15,2023-10-29 06:51:15.507984,58,368160.0,0.02
CBT,median,Hi,2019-08-15,2023-10-29 06:51:15.507984,58,340630.0,0.02
CB_EQUIV,mean,Hi,2019-08-15,2023-10-29 06:51:15.507984,58,2.832,0.02
CB_EQUIV,median,Hi,2019-08-15,2023-10-29 06:51:15.507984,58,2.62,0.02
Indigencia,mean,Hi,2019-08-15,2023-10-29 06:51:15.507984,58,1.0,0.02
Indigencia,sum,Hi,2019-08-15,2023-10-29 06:51:15.507984,58,13050.0,0.02
P47T_hogar,mean,Hi,2019-08-15,2023-10-29 06:51:15.507984,58,53840.0,0.02
P47T_hogar,median,Hi,2019-08-15,2023-10-29 06:51:15.507984,58,30950.0,0.02
P47T_hogar,q10,Hi,2019-08-15,2023-10-29 06:51:15.507984,58,0.0,0.02
P47T_hogar,q25,Hi,2019-08-15,2023-10-29 06:51:15.507984,58,0.0,0.02
P47T_hogar,q75,Hi,2019-08-15,2023-10-29 06:51:15.507984,58,95710.0,0.02
P47T_hogar,q90,Hi,2019-08-15,2023-10-29 06:51:15.507984,58,132130.0,0.02
Pobreza,mean,Hi,2019-08-15,2023-10-29 06:51:15.507984,58,1.0,0.02
Pobreza,sum,Hi,2019-08-15,2023-10-29 06:51:15.507984,58,13050.0,0.02
Total,mean,Hi,2019-08-15,2023-10-29 06:51:15.507984,58,1.0,0.02
Total,sum,Hi,2019-08-15,2023-10-29 06:51:15.507984,58,13050.0,0.02
gap_indigencia,mean,Hi,2019-08-15,2023-10-29 06:51:15.507984,58,-75950.0,0.02
gap_indigencia,median,Hi,2019-08-15,2023-10-29 06:51:15.507984,58,-65080.0,0.02
gap_pobreza,mean,Hi,2019-08-15,2023-10-29 06:51:15.507984,58,-314320.0,0.02
gap_pobreza,median,Hi,2019-08-15,2023-10-29 06:51:15.507984,58,-295500.0,0.02
CBA,mean,Hi,2019-11-15,2023-10-29 06:59:21.964767,58,132880.0,0.02
CBA,median,Hi,2019-11-15,2023-10-29 06:59:21.964767,58,123905.0,0.02
CBT,mean,Hi,2019-11-15,2023-10-29 06:59:21.964767,58,376910.0,0.02
CBT,median,Hi,2019-11-15,2023-10-29 06:59:21.964767,58,351465.0,0.02
CB_EQUIV,mean,Hi,2019-11-15,2023-10-29 06:59:21.964767,58,2.895,0.02
CB_EQUIV,median,Hi,2019-11-15,2023-10-29 06:59:21.964767,58,2.7,0.02
Indigencia,mean,Hi,2019-11-15,2023-10-29 06:59:21.964767,58,1.0,0.02
Indigencia,sum,Hi,2019-11-15,2023-10-29 06:59:21.964767,58,14500.0,0.02
P47T_hogar,mean,Hi,2019-11-15,2023-10-29 06:59:21.964767,58,60790.0,0.02
P47T_hogar,median,Hi,2019-11-15,2023-10-29 06:59:21.964767,58,45790.0,0.02
P47T_hogar,q10,Hi,2019-11-15,2023-10-29 06:59:21.964767,58,0.0,0.02
P47T_hogar,q25,Hi,2019-11-15,2023-10-29 06:59:21.964767,58,0.0,0.02
P47T_hogar,q75,Hi,2019-11-15,2023-10-29 06:59:21.964767,58,97450.0,0.02
P47T_hogar,q90,Hi,2019-11-15,2023-10-29 06:59:21.964767,58,155640.0,0.02
Pobreza,mean,Hi,2019-11-15,2023-10-29 06:59:21.964767,58,1.0,0.02
Pobreza,sum,Hi,2019-11-15,2023-10-29 06:59:21.964767,58,14500.0,0.02
Total,mean,Hi,2019-11-15,2023-10-29 06:59:21.964767,58,1.0,0.02
Total,sum,Hi,2019-11-15,2023-10-29 06:59:21.964767,58,14500.0,0.02
gap_indigencia,mean,Hi,2019-11-15,2023-10-29 06:59:21.964767,58,-72080.0,0.02
gap_indigencia,median,Hi,2019-11-15,2023-10-29 06:59:21.964767,58,-58280.0,0.02
gap_pobreza,mean,Hi,2019-11-15,2023-10-29 06:59:21.964767,58,-316120.0,0.02
gap_pobreza,median,Hi,2019-11-15,2023-10-29 06:59:21.964767,58,-297725.0,0.02
CBA,mean,Hi,2020-02-15,2023-10-29 07:07:43.137205,58,122580.0,0.02
CBA,median,Hi,2020-02-15,2023-10-29 07:07:43.137205,58,111795.0,0.02
CBT,mean,Hi,2020-02-15,2023-10-29 07:07:43.137205,58,338300.0,0.02
CBT,median,Hi,2020-02-15,2023-10-29 07:07:43.137205,58,308555.0,0.02
CB_EQUIV,mean,Hi,2020-02-15,2023-10-29 07:07:43.137205,58,2.598,0.02
CB_EQUIV,median,Hi,2020-02-15,2023-10-29 07:07:43.137205,58,2.37,0.02
Indigencia,mean,Hi,2020-02-15,2023-10-29 07:07:43.137205,58,1.0,0.02
Indigencia,sum,Hi,2020-02-15,2023-10-29 07:07:43.137205,58,12900.0,0.02
P47T_hogar,mean,Hi,2020-02-15,2023-10-29 07:07:43.137205,58,48940.0,0.02
P47T_hogar,median,Hi,2020-02-15,2023-10-29 07:07:43.137205,58,25150.0,0.02
P47T_hogar,q10,Hi,2020-02-15,2023-10-29 07:07:43.137205,58,0.0,0.02
P47T_hogar,q25,Hi,2020-02-15,2023-10-29 07:07:43.137205,58,0.0,0.02
P47T_hogar,q75,Hi,2020-02-15,2023-10-29 07:07:43.137205,58,83360.0,0.02
P47T_hogar,q90,Hi,2020-02-15,2023-10-29 07:07:43.137205,58,126180.0,0.02
Pobreza,mean,Hi,2020-02-15,2023-10-29 07:07:43.137205,58,1.0,0.02
Pobreza,sum,Hi,2020-02-15,2023-10-29 07:07:43.137205,58,12900.0,0.02
Total,mean,Hi,2020-02-15,2023-10-29 07:07:43.137205,58,1.0,0.02
Total,sum,Hi,2020-02-15,2023-10-29 07:07:43.137205,58,12900.0,0.02
gap_indigencia,mean,Hi,2020-02-15,2023-10-29 07:07:43.137205,58,-73630.0,0.02
gap_indigencia,median,Hi,2020-02-15,2023-10-29 07:07:43.137205,58,-68475.0,0.02
gap_pobreza,mean,Hi,2020-02-15,2023-10-29 07:07:43.137205,58,-289360.0,0.02
gap_pobreza,median,Hi,2020-02-15,2023-10-29 07:07:43.137205,58,-265550.0,0.02
CBA,mean,Hi,2020-05-15,2023-10-29 07:16:01.764173,58,127930.0,0.02
CBA,median,Hi,2020-05-15,2023-10-29 07:16:01.764173,58,118225.0,0.02
CBT,mean,Hi,2020-05-15,2023-10-29 07:16:01.764173,58,350060.0,0.02
CBT,median,Hi,2020-05-15,2023-10-29 07:16:01.764173,58,323530.0,0.02
CB_EQUIV,mean,Hi,2020-05-15,2023-10-29 07:16:01.764173,58,2.721,0.02
CB_EQUIV,median,Hi,2020-05-15,2023-10-29 07:16:01.764173,58,2.515,0.02
Indigencia,mean,Hi,2020-05-15,2023-10-29 07:16:01.764173,58,1.0,0.02
Indigencia,sum,Hi,2020-05-15,2023-10-29 07:16:01.764173,58,15800.0,0.02
P47T_hogar,mean,Hi,2020-05-15,2023-10-29 07:16:01.764173,58,50280.0,0.02
P47T_hogar,median,Hi,2020-05-15,2023-10-29 07:16:01.764173,58,25150.0,0.02
P47T_hogar,q10,Hi,2020-05-15,2023-10-29 07:16:01.764173,58,0.0,0.02
P47T_hogar,q25,Hi,2020-05-15,2023-10-29 07:16:01.764173,58,0.0,0.02
P47T_hogar,q75,Hi,2020-05-15,2023-10-29 07:16:01.764173,58,74290.0,0.02
P47T_hogar,q90,Hi,2020-05-15,2023-10-29 07:16:01.764173,58,141580.0,0.02
Pobreza,mean,Hi,2020-05-15,2023-10-29 07:16:01.764173,58,1.0,0.02
Pobreza,sum,Hi,2020-05-15,2023-10-29 07:16:01.764173,58,15800.0,0.02
Total,mean,Hi,2020-05-15,2023-10-29 07:16:01.764173,58,1.0,0.02
Total,sum,Hi,2020-05-15,2023-10-29 07:16:01.764173,58,15800.0,0.02
gap_indigencia,mean,Hi,2020-05-15,2023-10-29 07:16:01.764173,58,-77640.0,0.02
gap_indigencia,median,Hi,2020-05-15,2023-10-29 07:16:01.764173,58,-71920.0,0.02
gap_pobreza,mean,Hi,2020-05-15,2023-10-29 07:16:01.764173,58,-299780.0,0.02
gap_pobreza,median,Hi,2020-05-15,2023-10-29 07:16:01.764173,58,-280060.0,0.02
CBA,mean,Hi,2020-08-15,2023-10-29 07:24:37.336658,58,131540.0,0.02
CBA,median,Hi,2020-08-15,2023-10-29 07:24:37.336658,58,124585.0,0.02
CBT,mean,Hi,2020-08-15,2023-10-29 07:24:37.336658,58,362600.0,0.02
CBT,median,Hi,2020-08-15,2023-10-29 07:24:37.336658,58,343435.0,0.02
CB_EQUIV,mean,Hi,2020-08-15,2023-10-29 07:24:37.336658,58,2.814,0.02
CB_EQUIV,median,Hi,2020-08-15,2023-10-29 07:24:37.336658,58,2.665,0.02
Indigencia,mean,Hi,2020-08-15,2023-10-29 07:24:37.336658,58,1.0,0.02
Indigencia,sum,Hi,2020-08-15,2023-10-29 07:24:37.336658,58,14300.0,0.02
P47T_hogar,mean,Hi,2020-08-15,2023-10-29 07:24:37.336658,58,59600.0,0.02
P47T_hogar,median,Hi,2020-08-15,2023-10-29 07:24:37.336658,58,37220.0,0.02
P47T_hogar,q10,Hi,2020-08-15,2023-10-29 07:24:37.336658,58,0.0,0.02
P47T_hogar,q25,Hi,2020-08-15,2023-10-29 07:24:37.336658,58,0.0,0.02
P47T_hogar,q75,Hi,2020-08-15,2023-10-29 07:24:37.336658,58,107390.0,0.02
P47T_hogar,q90,Hi,2020-08-15,2023-10-29 07:24:37.336658,58,148260.0,0.02
Pobreza,mean,Hi,2020-08-15,2023-10-29 07:24:37.336658,58,1.0,0.02
Pobreza,sum,Hi,2020-08-15,2023-10-29 07:24:37.336658,58,14300.0,0.02
Total,mean,Hi,2020-08-15,2023-10-29 07:24:37.336658,58,1.0,0.02
Total,sum,Hi,2020-08-15,2023-10-29 07:24:37.336658,58,14300.0,0.02
gap_indigencia,mean,Hi,2020-08-15,2023-10-29 07:24:37.336658,58,-71940.0,0.02
gap_indigencia,median,Hi,2020-08-15,2023-10-29 07:24:37.336658,58,-63045.0,0.02
gap_pobreza,mean,Hi,2020-08-15,2023-10-29 07:24:37.336658,58,-303000.0,0.02
gap_pobreza,median,Hi,2020-08-15,2023-10-29 07:24:37.336658,58,-284030.0,0.02
CBA,mean,Hi,2020-11-15,2023-10-29 07:33:15.374648,58,139320.0,0.02
CBA,median,Hi,2020-11-15,2023-10-29 07:33:15.374648,58,130730.0,0.02
CBT,mean,Hi,2020-11-15,2023-10-29 07:33:15.374648,58,379410.0,0.02
CBT,median,Hi,2020-11-15,2023-10-29 07:33:15.374648,58,356020.0,0.02
CB_EQUIV,mean,Hi,2020-11-15,2023-10-29 07:33:15.374648,58,2.835,0.02
CB_EQUIV,median,Hi,2020-11-15,2023-10-29 07:33:15.374648,58,2.66,0.02
Indigencia,mean,Hi,2020-11-15,2023-10-29 07:33:15.374648,58,1.0,0.02
Indigencia,sum,Hi,2020-11-15,2023-10-29 07:33:15.374648,58,14350.0,0.02
P47T_hogar,mean,Hi,2020-11-15,2023-10-29 07:33:15.374648,58,59790.0,0.02
P47T_hogar,median,Hi,2020-11-15,2023-10-29 07:33:15.374648,58,40810.0,0.02
P47T_hogar,q10,Hi,2020-11-15,2023-10-29 07:33:15.374648,58,0.0,0.02
P47T_hogar,q25,Hi,2020-11-15,2023-10-29 07:33:15.374648,58,0.0,0.02
P47T_hogar,q75,Hi,2020-11-15,2023-10-29 07:33:15.374648,58,100220.0,0.02
P47T_hogar,q90,Hi,2020-11-15,2023-10-29 07:33:15.374648,58,148260.0,0.02
Pobreza,mean,Hi,2020-11-15,2023-10-29 07:33:15.374648,58,1.0,0.02
Pobreza,sum,Hi,2020-11-15,2023-10-29 07:33:15.374648,58,14350.0,0.02
Total,mean,Hi,2020-11-15,2023-10-29 07:33:15.374648,58,1.0,0.02
Total,sum,Hi,2020-11-15,2023-10-29 07:33:15.374648,58,14350.0,0.02
gap_indigencia,mean,Hi,2020-11-15,2023-10-29 07:33:15.374648,58,-79530.0,0.02
gap_indigencia,median,Hi,2020-11-15,2023-10-29 07:33:15.374648,58,-75190.0,0.02
gap_pobreza,mean,Hi,2020-11-15,2023-10-29 07:33:15.374648,58,-319620.0,0.02
gap_pobreza,median,Hi,2020-11-15,2023-10-29 07:33:15.374648,58,-295640.0,0.02
CBA,mean,Hi,2021-02-15,2023-10-29 07:42:04.209326,58,131600.0,0.02
CBA,median,Hi,2021-02-15,2023-10-29 07:42:04.209326,58,121450.0,0.02
CBT,mean,Hi,2021-02-15,2023-10-29 07:42:04.209326,58,354010.0,0.02
CBT,median,Hi,2021-02-15,2023-10-29 07:42:04.209326,58,326690.0,0.02
CB_EQUIV,mean,Hi,2021-02-15,2023-10-29 07:42:04.209326,58,2.655,0.02
CB_EQUIV,median,Hi,2021-02-15,2023-10-29 07:42:04.209326,58,2.45,0.02
Indigencia,mean,Hi,2021-02-15,2023-10-29 07:42:04.209326,58,1.0,0.02
Indigencia,sum,Hi,2021-02-15,2023-10-29 07:42:04.209326,58,17250.0,0.02
P47T_hogar,mean,Hi,2021-02-15,2023-10-29 07:42:04.209326,58,55940.0,0.02
P47T_hogar,median,Hi,2021-02-15,2023-10-29 07:42:04.209326,58,41760.0,0.02
P47T_hogar,q10,Hi,2021-02-15,2023-10-29 07:42:04.209326,58,0.0,0.02
P47T_hogar,q25,Hi,2021-02-15,2023-10-29 07:42:04.209326,58,0.0,0.02
P47T_hogar,q75,Hi,2021-02-15,2023-10-29 07:42:04.209326,58,89320.0,0.02
P47T_hogar,q90,Hi,2021-02-15,2023-10-29 07:42:04.209326,58,148260.0,0.02
Pobreza,mean,Hi,2021-02-15,2023-10-29 07:42:04.209326,58,1.0,0.02
Pobreza,sum,Hi,2021-02-15,2023-10-29 07:42:04.209326,58,17250.0,0.02
Total,mean,Hi,2021-02-15,2023-10-29 07:42:04.209326,58,1.0,0.02
Total,sum,Hi,2021-02-15,2023-10-29 07:42:04.209326,58,17250.0,0.02
gap_indigencia,mean,Hi,2021-02-15,2023-10-29 07:42:04.209326,58,-75660.0,0.02
gap_indigencia,median,Hi,2021-02-15,2023-10-29 07:42:04.209326,58,-69300.0,0.02
gap_pobreza,mean,Hi,2021-02-15,2023-10-29 07:42:04.209326,58,-298070.0,0.02
gap_pobreza,median,Hi,2021-02-15,2023-10-29 07:42:04.209326,58,-275550.0,0.02
CBA,mean,Hi,2021-05-15,2023-10-29 07:51:00.368035,58,142340.0,0.02
CBA,median,Hi,2021-05-15,2023-10-29 07:51:00.368035,58,129880.0,0.02
CBT,mean,Hi,2021-05-15,2023-10-29 07:51:00.368035,58,380060.0,0.02
CBT,median,Hi,2021-05-15,2023-10-29 07:51:00.368035,58,346780.0,0.02
CB_EQUIV,mean,Hi,2021-05-15,2023-10-29 07:51:00.368035,58,2.915,0.02
CB_EQUIV,median,Hi,2021-05-15,2023-10-29 07:51:00.368035,58,2.66,0.02
Indigencia,mean,Hi,2021-05-15,2023-10-29 07:51:00.368035,58,1.0,0.02
Indigencia,sum,Hi,2021-05-15,2023-10-29 07:51:00.368035,58,15200.0,0.02
P47T_hogar,mean,Hi,2021-05-15,2023-10-29 07:51:00.368035,58,66610.0,0.02
P47T_hogar,median,Hi,2021-05-15,2023-10-29 07:51:00.368035,58,45380.0,0.02
P47T_hogar,q10,Hi,2021-05-15,2023-10-29 07:51:00.368035,58,0.0,0.02
P47T_hogar,q25,Hi,2021-05-15,2023-10-29 07:51:00.368035,58,0.0,0.02
P47T_hogar,q75,Hi,2021-05-15,2023-10-29 07:51:00.368035,58,108410.0,0.02
P47T_hogar,q90,Hi,2021-05-15,2023-10-29 07:51:00.368035,58,182400.0,0.02
Pobreza,mean,Hi,2021-05-15,2023-10-29 07:51:00.368035,58,1.0,0.02
Pobreza,sum,Hi,2021-05-15,2023-10-29 07:51:00.368035,58,15200.0,0.02
Total,mean,Hi,2021-05-15,2023-10-29 07:51:00.368035,58,1.0,0.02
Total,sum,Hi,2021-05-15,2023-10-29 07:51:00.368035,58,15200.0,0.02
gap_indigencia,mean,Hi,2021-05-15,2023-10-29 07:51:00.368035,58,-75730.0,0.02
gap_indigencia,median,Hi,2021-05-15,2023-10-29 07:51:00.368035,58,-63865.0,0.02
gap_pobreza,mean,Hi,2021-05-15,2023-10-29 07:51:00.368035,58,-313450.0,0.02
gap_pobreza,median,Hi,2021-05-15,2023-10-29 07:51:00.368035,58,-293570.0,0.02
CBA,mean,Hi,2021-08-15,2023-10-29 07:59:56.887809,58,136880.0,0.02
CBA,median,Hi,2021-08-15,2023-10-29 07:59:56.887809,58,131510.0,0.02
CBT,mean,Hi,2021-08-15,2023-10-29 07:59:56.887809,58,363170.0,0.02
CBT,median,Hi,2021-08-15,2023-10-29 07:59:56.887809,58,348930.0,0.02
CB_EQUIV,mean,Hi,2021-08-15,2023-10-29 07:59:56.887809,58,2.862,0.02
CB_EQUIV,median,Hi,2021-08-15,2023-10-29 07:59:56.887809,58,2.75,0.02
Indigencia,mean,Hi,2021-08-15,2023-10-29 07:59:56.887809,58,1.0,0.02
Indigencia,sum,Hi,2021-08-15,2023-10-29 07:59:56.887809,58,13150.0,0.02
P47T_hogar,mean,Hi,2021-08-15,2023-10-29 07:59:56.887809,58,56630.0,0.02
P47T_hogar,median,Hi,2021-08-15,2023-10-29 07:59:56.887809,58,25150.0,0.02
P47T_hogar,q10,Hi,2021-08-15,2023-10-29 07:59:56.887809,58,0.0,0.02
P47T_hogar,q25,Hi,2021-08-15,2023-10-29 07:59:56.887809,58,0.0,0.02
P47T_hogar,q75,Hi,2021-08-15,2023-10-29 07:59:56.887809,58,102560.0,0.02
P47T_hogar,q90,Hi,2021-08-15,2023-10-29 07:59:56.887809,58,148010.0,0.02
Pobreza,mean,Hi,2021-08-15,2023-10-29 07:59:56.887809,58,1.0,0.02
Pobreza,sum,Hi,2021-08-15,2023-10-29 07:59:56.887809,58,13150.0,0.02
Total,mean,Hi,2021-08-15,2023-10-29 07:59:56.887809,58,1.0,0.02
Total,sum,Hi,2021-08-15,2023-10-29 07:59:56.887809,58,13150.0,0.02
gap_indigencia,mean,Hi,2021-08-15,2023-10-29 07:59:56.887809,58,-80250.0,0.02
gap_indigencia,median,Hi,2021-08-15,2023-10-29 07:59:56.887809,58,-72690.0,0.02
gap_pobreza,mean,Hi,2021-08-15,2023-10-29 07:59:56.887809,58,-306540.0,0.02
gap_pobreza,median,Hi,2021-08-15,2023-10-29 07:59:56.887809,58,-298640.0,0.02
CBA,mean,Hi,2021-11-15,2023-10-29 08:09:02.109199,58,131770.0,0.02
CBA,median,Hi,2021-11-15,2023-10-29 08:09:02.109199,58,121370.0,0.02
CBT,mean,Hi,2021-11-15,2023-10-29 08:09:02.109199,58,347870.0,0.02
CBT,median,Hi,2021-11-15,2023-10-29 08:09:02.109199,58,320410.0,0.02
CB_EQUIV,mean,Hi,2021-11-15,2023-10-29 08:09:02.109199,58,2.769,0.02
CB_EQUIV,median,Hi,2021-11-15,2023-10-29 08:09:02.109199,58,2.55,0.02
Indigencia,mean,Hi,2021-11-15,2023-10-29 08:09:02.109199,58,1.0,0.02
Indigencia,sum,Hi,2021-11-15,2023-10-29 08:09:02.109199,58,12450.0,0.02
P47T_hogar,mean,Hi,2021-11-15,2023-10-29 08:09:02.109199,58,55790.0,0.02
P47T_hogar,median,Hi,2021-11-15,2023-10-29 08:09:02.109199,58,22410.0,0.02
P47T_hogar,q10,Hi,2021-11-15,2023-10-29 08:09:02.109199,58,0.0,0.02
P47T_hogar,q25,Hi,2021-11-15,2023-10-29 08:09:02.109199,58,0.0,0.02
P47T_hogar,q75,Hi,2021-11-15,2023-10-29 08:09:02.109199,58,89320.0,0.02
P47T_hogar,q90,Hi,2021-11-15,2023-10-29 08:09:02.109199,58,170230.0,0.02
Pobreza,mean,Hi,2021-11-15,2023-10-29 08:09:02.109199,58,1.0,0.02
Pobreza,sum,Hi,2021-11-15,2023-10-29 08:09:02.109199,58,12450.0,0.02
Total,mean,Hi,2021-11-15,2023-10-29 08:09:02.109199,58,1.0,0.02
Total,sum,Hi,2021-11-15,2023-10-29 08:09:02.109199,58,12450.0,0.02
gap_indigencia,mean,Hi,2021-11-15,2023-10-29 08:09:02.109199,58,-75980.0,0.02
gap_indigencia,median,Hi,2021-11-15,2023-10-29 08:09:02.109199,58,-66620.0,0.02
gap_pobreza,mean,Hi,2021-11-15,2023-10-29 08:09:02.109199,58,-292080.0,0.02
gap_pobreza,median,Hi,2021-11-15,2023-10-29 08:09:02.109199,58,-272010.0,0.02
CBA,mean,Hi,2022-02-15,2023-10-29 08:18:11.969237,58,153590.0,0.02
CBA,median,Hi,2022-02-15,2023-10-29 08:18:11.969237,58,145930.0,0.02
CBT,mean,Hi,2022-02-15,2023-10-29 08:18:11.969237,58,393640.0,0.02
CBT,median,Hi,2022-02-15,2023-10-29 08:18:11.969237,58,374030.0,0.02
CB_EQUIV,mean,Hi,2022-02-15,2023-10-29 08:18:11.969237,58,3.157,0.02
CB_EQUIV,median,Hi,2022-02-15,2023-10-29 08:18:11.969237,58,3.0,0.02
Indigencia,mean,Hi,2022-02-15,2023-10-29 08:18:11.969237,58,1.0,0.02
Indigencia,sum,Hi,2022-02-15,2023-10-29 08:18:11.969237,58,11250.0,0.02
P47T_hogar,mean,Hi,2022-02-15,2023-10-29 08:18:11.969237,58,72090.0,0.02
P47T_hogar,median,Hi,2022-02-15,2023-10-29 08:18:11.969237,58,50210.0,0.02
P47T_hogar,q10,Hi,2022-02-15,2023-10-29 08:18:11.969237,58,0.0,0.02
P47T_hogar,q25,Hi,2022-02-15,2023-10-29 08:18:11.969237,58,0.0,0.02
P47T_hogar,q75,Hi,2022-02-15,2023-10-29 08:18:11.969237,58,120670.0,0.02
P47T_hogar,q90,Hi,2022-02-15,2023-10-29 08:18:11.969237,58,187000.0,0.02
Pobreza,mean,Hi,2022-02-15,2023-10-29 08:18:11.969237,58,1.0,0.02
Pobreza,sum,Hi,2022-02-15,2023-10-29 08:18:11.969237,58,11250.0,0.02
Total,mean,Hi,2022-02-15,2023-10-29 08:18:11.969237,58,1.0,0.02
Total,sum,Hi,2022-02-15,2023-10-29 08:18:11.969237,58,11250.0,0.02
gap_indigencia,mean,Hi,2022-02-15,2023-10-29 08:18:11.969237,58,-81490.0,0.02
gap_indigencia,median,Hi,2022-02-15,2023-10-29 08:18:11.969237,58,-71530.0,0.02
gap_pobreza,mean,Hi,2022-02-15,2023-10-29 08:18:11.969237,58,-321540.0,0.02
gap_pobreza,median,Hi,2022-02-15,2023-10-29 08:18:11.969237,58,-312910.0,0.02
CBA,mean,Hi,2022-05-15,2023-10-29 08:27:27.657558,58,145720.0,0.02
CBA,median,Hi,2022-05-15,2023-10-29 08:27:27.657558,58,142990.0,0.02
CBT,mean,Hi,2022-05-15,2023-10-29 08:27:27.657558,58,370600.0,0.02
CBT,median,Hi,2022-05-15,2023-10-29 08:27:27.657558,58,363680.0,0.02
CB_EQUIV,mean,Hi,2022-05-15,2023-10-29 08:27:27.657558,58,2.976,0.02
CB_EQUIV,median,Hi,2022-05-15,2023-10-29 08:27:27.657558,58,2.92,0.02
Indigencia,mean,Hi,2022-05-15,2023-10-29 08:27:27.657558,58,1.0,0.02
Indigencia,sum,Hi,2022-05-15,2023-10-29 08:27:27.657558,58,16250.0,0.02
P47T_hogar,mean,Hi,2022-05-15,2023-10-29 08:27:27.657558,58,79350.0,0.02
P47T_hogar,median,Hi,2022-05-15,2023-10-29 08:27:27.657558,58,79600.0,0.02
P47T_hogar,q10,Hi,2022-05-15,2023-10-29 08:27:27.657558,58,0.0,0.02
P47T_hogar,q25,Hi,2022-05-15,2023-10-29 08:27:27.657558,58,16610.0,0.02
P47T_hogar,q75,Hi,2022-05-15,2023-10-29 08:27:27.657558,58,117910.0,0.02
P47T_hogar,q90,Hi,2022-05-15,2023-10-29 08:27:27.657558,58,166350.0,0.02
Pobreza,mean,Hi,2022-05-15,2023-10-29 08:27:27.657558,58,1.0,0.02
Pobreza,sum,Hi,2022-05-15,2023-10-29 08:27:27.657558,58,16250.0,0.02
Total,mean,Hi,2022-05-15,2023-10-29 08:27:27.657558,58,1.0,0.02
Total,sum,Hi,2022-05-15,2023-10-29 08:27:27.657558,58,16250.0,0.02
gap_indigencia,mean,Hi,2022-05-15,2023-10-29 08:27:27.657558,58,-66370.0,0.02
gap_indigencia,median,Hi,2022-05-15,2023-10-29 08:27:27.657558,58,-51270.0,0.02
gap_pobreza,mean,Hi,2022-05-15,2023-10-29 08:27:27.657558,58,-291260.0,0.02
gap_pobreza,median,Hi,2022-05-15,2023-10-29 08:27:27.657558,58,-273210.0,0.02
CBA,mean,Hi,2022-08-15,2023-10-29 08:36:55.135562,58,154590.0,0.02
CBA,median,Hi,2022-08-15,2023-10-29 08:36:55.135562,58,145240.0,0.02
CBT,mean,Hi,2022-08-15,2023-10-29 08:36:55.135562,58,395750.0,0.02
CBT,median,Hi,2022-08-15,2023-10-29 08:36:55.135562,58,371820.0,0.02
CB_EQUIV,mean,Hi,2022-08-15,2023-10-29 08:36:55.135562,58,3.151,0.02
CB_EQUIV,median,Hi,2022-08-15,2023-10-29 08:36:55.135562,58,2.96,0.02
Indigencia,mean,Hi,2022-08-15,2023-10-29 08:36:55.135562,58,1.0,0.02
Indigencia,sum,Hi,2022-08-15,2023-10-29 08:36:55.135562,58,13250.0,0.02
P47T_hogar,mean,Hi,2022-08-15,2023-10-29 08:36:55.135562,58,79440.0,0.02
P47T_hogar,median,Hi,2022-08-15,2023-10-29 08:36:55.135562,58,56350.0,0.02
P47T_hogar,q10,Hi,2022-08-15,2023-10-29 08:36:55.135562,58,0.0,0.02
P47T_hogar,q25,Hi,2022-08-15,2023-10-29 08:36:55.135562,58,0.0,0.02
P47T_hogar,q75,Hi,2022-08-15,2023-10-29 08:36:55.135562,58,131320.0,0.02
P47T_hogar,q90,Hi,2022-08-15,2023-10-29 08:36:55.135562,58,194970.0,0.02
Pobreza,mean,Hi,2022-08-15,2023-10-29 08:36:55.135562,58,1.0,0.02
