observable,sintetico,base,Q,timestamp,PROV,valor,frac
gap_pobreza,median,H,2022-05-15,2023-10-29 08:24:32.904432,50,72420.0,0.02
CBA,mean,H,2022-08-15,2023-10-29 08:33:57.793116,50,117950.0,0.02
CBA,median,H,2022-08-15,2023-10-29 08:33:57.793116,50,108620.0,0.02
CBT,mean,H,2022-08-15,2023-10-29 08:33:57.793116,50,283480.0,0.02
CBT,median,H,2022-08-15,2023-10-29 08:33:57.793116,50,261040.0,0.02
CB_EQUIV,mean,H,2022-08-15,2023-10-29 08:33:57.793116,50,2.802,0.02
CB_EQUIV,median,H,2022-08-15,2023-10-29 08:33:57.793116,50,2.58,0.02
Indigencia,mean,H,2022-08-15,2023-10-29 08:33:57.793116,50,0.0668,0.02
Indigencia,sum,H,2022-08-15,2023-10-29 08:33:57.793116,50,38100.0,0.02
P47T_hogar,mean,H,2022-08-15,2023-10-29 08:33:57.793116,50,447460.0,0.02
P47T_hogar,median,H,2022-08-15,2023-10-29 08:33:57.793116,50,360650.0,0.02
P47T_hogar,q10,H,2022-08-15,2023-10-29 08:33:57.793116,50,126110.0,0.02
P47T_hogar,q25,H,2022-08-15,2023-10-29 08:33:57.793116,50,217290.0,0.02
P47T_hogar,q75,H,2022-08-15,2023-10-29 08:33:57.793116,50,575960.0,0.02
P47T_hogar,q90,H,2022-08-15,2023-10-29 08:33:57.793116,50,833860.0,0.02
Pobreza,mean,H,2022-08-15,2023-10-29 08:33:57.793116,50,0.3045,0.02
Pobreza,sum,H,2022-08-15,2023-10-29 08:33:57.793116,50,173750.0,0.02
Total,mean,H,2022-08-15,2023-10-29 08:33:57.793116,50,1.0,0.02
Total,sum,H,2022-08-15,2023-10-29 08:33:57.793116,50,570650.0,0.02
gap_indigencia,mean,H,2022-08-15,2023-10-29 08:33:57.793116,50,329510.0,0.02
gap_indigencia,median,H,2022-08-15,2023-10-29 08:33:57.793116,50,247890.0,0.02
gap_pobreza,mean,H,2022-08-15,2023-10-29 08:33:57.793116,50,163980.0,0.02
gap_pobreza,median,H,2022-08-15,2023-10-29 08:33:57.793116,50,107020.0,0.02
CBA,mean,H,2022-11-15,2023-10-29 08:43:30.423733,50,121070.0,0.02
CBA,mean,H,2023-02-15,2023-10-29 13:13:25.775340,54,130290.0,0.02
CBA,median,H,2022-11-15,2023-10-29 08:43:30.423733,50,111480.0,0.02
CBA,median,H,2023-02-15,2023-10-29 13:13:25.775340,54,116130.0,0.02
CBT,mean,H,2022-11-15,2023-10-29 08:43:30.423733,50,292160.0,0.02
CBT,mean,H,2023-02-15,2023-10-29 13:13:25.775340,54,270030.0,0.02
CBT,median,H,2022-11-15,2023-10-29 08:43:30.423733,50,269030.0,0.02
CBT,median,H,2023-02-15,2023-10-29 13:13:25.775340,54,240680.0,0.02
CB_EQUIV,mean,H,2022-11-15,2023-10-29 08:43:30.423733,50,2.802,0.02
CB_EQUIV,mean,H,2023-02-15,2023-10-29 13:13:25.775340,54,2.883,0.02
CB_EQUIV,median,H,2022-11-15,2023-10-29 08:43:30.423733,50,2.58,0.02
CB_EQUIV,median,H,2023-02-15,2023-10-29 13:13:25.775340,54,2.57,0.02
Indigencia,mean,H,2022-11-15,2023-10-29 08:43:30.423733,50,0.071,0.02
Indigencia,mean,H,2023-02-15,2023-10-29 13:13:25.775340,54,0.1417,0.02
Indigencia,sum,H,2022-11-15,2023-10-29 08:43:30.423733,50,40500.0,0.02
Indigencia,sum,H,2023-02-15,2023-10-29 13:13:25.775340,54,50300.0,0.02
P47T_hogar,mean,H,2022-11-15,2023-10-29 08:43:30.423733,50,380590.0,0.02
P47T_hogar,mean,H,2023-02-15,2023-10-29 13:13:25.775340,54,322390.0,0.02
P47T_hogar,median,H,2022-11-15,2023-10-29 08:43:30.423733,50,317000.0,0.02
P47T_hogar,median,H,2023-02-15,2023-10-29 13:13:25.775340,54,269810.0,0.02
P47T_hogar,q10,H,2022-11-15,2023-10-29 08:43:30.423733,50,115080.0,0.02
P47T_hogar,q10,H,2023-02-15,2023-10-29 13:13:25.775340,54,93160.0,0.02
P47T_hogar,q25,H,2022-11-15,2023-10-29 08:43:30.423733,50,200000.0,0.02
P47T_hogar,q25,H,2023-02-15,2023-10-29 13:13:25.775340,54,162560.0,0.02
P47T_hogar,q75,H,2022-11-15,2023-10-29 08:43:30.423733,50,496480.0,0.02
P47T_hogar,q75,H,2023-02-15,2023-10-29 13:13:25.775340,54,415000.0,0.02
P47T_hogar,q90,H,2022-11-15,2023-10-29 08:43:30.423733,50,699290.0,0.02
P47T_hogar,q90,H,2023-02-15,2023-10-29 13:13:25.775340,54,572540.0,0.02
Pobreza,mean,H,2022-11-15,2023-10-29 08:43:30.423733,50,0.3614,0.02
Pobreza,mean,H,2023-02-15,2023-10-29 13:13:25.775340,54,0.441,0.02
Pobreza,sum,H,2022-11-15,2023-10-29 08:43:30.423733,50,206250.0,0.02
Pobreza,sum,H,2023-02-15,2023-10-29 13:13:25.775340,54,156550.0,0.02
Total,mean,H,2022-11-15,2023-10-29 08:43:30.423733,50,1.0,0.02
Total,mean,H,2023-02-15,2023-10-29 13:13:25.775340,54,1.0,0.02
Total,sum,H,2022-11-15,2023-10-29 08:43:30.423733,50,570650.0,0.02
Total,sum,H,2023-02-15,2023-10-29 13:13:25.775340,54,354950.0,0.02
gap_indigencia,mean,H,2022-11-15,2023-10-29 08:43:30.423733,50,259520.0,0.02
gap_indigencia,mean,H,2023-02-15,2023-10-29 13:13:25.775340,54,192100.0,0.02
gap_indigencia,median,H,2022-11-15,2023-10-29 08:43:30.423733,50,204890.0,0.02
gap_indigencia,median,H,2023-02-15,2023-10-29 13:13:25.775340,54,143920.0,0.02
gap_pobreza,mean,H,2022-11-15,2023-10-29 08:43:30.423733,50,88430.0,0.02
gap_pobreza,mean,H,2023-02-15,2023-10-29 13:13:25.775340,54,52360.0,0.02
gap_pobreza,median,H,2022-11-15,2023-10-29 08:43:30.423733,50,61200.0,0.02
gap_pobreza,median,H,2023-02-15,2023-10-29 13:13:25.775340,54,26850.0,0.02
CBA,mean,H,2003-08-15,2023-10-29 01:36:00.667761,54,118140.0,0.02
CBA,median,H,2003-08-15,2023-10-29 01:36:00.667761,54,106650.0,0.02
CBT,mean,H,2003-08-15,2023-10-29 01:36:00.667761,54,264700.0,0.02
CBT,median,H,2003-08-15,2023-10-29 01:36:00.667761,54,238950.0,0.02
CB_EQUIV,mean,H,2003-08-15,2023-10-29 01:36:00.667761,54,2.902,0.02
CB_EQUIV,median,H,2003-08-15,2023-10-29 01:36:00.667761,54,2.62,0.02
Indigencia,mean,H,2003-08-15,2023-10-29 01:36:00.667761,54,0.3445,0.02
Indigencia,sum,H,2003-08-15,2023-10-29 01:36:00.667761,54,93900.0,0.02
P47T_hogar,mean,H,2003-08-15,2023-10-29 01:36:00.667761,54,218590.0,0.02
P47T_hogar,median,H,2003-08-15,2023-10-29 01:36:00.667761,54,169180.0,0.02
P47T_hogar,q10,H,2003-08-15,2023-10-29 01:36:00.667761,54,17800.0,0.02
P47T_hogar,q25,H,2003-08-15,2023-10-29 01:36:00.667761,54,70940.0,0.02
P47T_hogar,q75,H,2003-08-15,2023-10-29 01:36:00.667761,54,295840.0,0.02
P47T_hogar,q90,H,2003-08-15,2023-10-29 01:36:00.667761,54,475960.0,0.02
Pobreza,mean,H,2003-08-15,2023-10-29 01:36:00.667761,54,0.6302,0.02
Pobreza,sum,H,2003-08-15,2023-10-29 01:36:00.667761,54,171750.0,0.02
Total,mean,H,2003-08-15,2023-10-29 01:36:00.667761,54,1.0,0.02
Total,sum,H,2003-08-15,2023-10-29 01:36:00.667761,54,272550.0,0.02
gap_indigencia,mean,H,2003-08-15,2023-10-29 01:36:00.667761,54,100450.0,0.02
gap_indigencia,median,H,2003-08-15,2023-10-29 01:36:00.667761,54,56290.0,0.02
gap_pobreza,mean,H,2003-08-15,2023-10-29 01:36:00.667761,54,-46110.0,0.02
gap_pobreza,median,H,2003-08-15,2023-10-29 01:36:00.667761,54,-62130.0,0.02
CBA,mean,H,2003-11-15,2023-10-29 01:37:04.662675,54,118140.0,0.02
CBA,median,H,2003-11-15,2023-10-29 01:37:04.662675,54,106650.0,0.02
CBT,mean,H,2003-11-15,2023-10-29 01:37:04.662675,54,264700.0,0.02
CBT,median,H,2003-11-15,2023-10-29 01:37:04.662675,54,238950.0,0.02
CB_EQUIV,mean,H,2003-11-15,2023-10-29 01:37:04.662675,54,2.902,0.02
CB_EQUIV,median,H,2003-11-15,2023-10-29 01:37:04.662675,54,2.62,0.02
Indigencia,mean,H,2003-11-15,2023-10-29 01:37:04.662675,54,0.3418,0.02
Indigencia,sum,H,2003-11-15,2023-10-29 01:37:04.662675,54,93150.0,0.02
P47T_hogar,mean,H,2003-11-15,2023-10-29 01:37:04.662675,54,222170.0,0.02
P47T_hogar,median,H,2003-11-15,2023-10-29 01:37:04.662675,54,161420.0,0.02
P47T_hogar,q10,H,2003-11-15,2023-10-29 01:37:04.662675,54,28220.0,0.02
P47T_hogar,q25,H,2003-11-15,2023-10-29 01:37:04.662675,54,72600.0,0.02
P47T_hogar,q75,H,2003-11-15,2023-10-29 01:37:04.662675,54,288030.0,0.02
P47T_hogar,q90,H,2003-11-15,2023-10-29 01:37:04.662675,54,475560.0,0.02
Pobreza,mean,H,2003-11-15,2023-10-29 01:37:04.662675,54,0.6347,0.02
Pobreza,sum,H,2003-11-15,2023-10-29 01:37:04.662675,54,173000.0,0.02
Total,mean,H,2003-11-15,2023-10-29 01:37:04.662675,54,1.0,0.02
Total,sum,H,2003-11-15,2023-10-29 01:37:04.662675,54,272550.0,0.02
gap_indigencia,mean,H,2003-11-15,2023-10-29 01:37:04.662675,54,104030.0,0.02
gap_indigencia,median,H,2003-11-15,2023-10-29 01:37:04.662675,54,52420.0,0.02
gap_pobreza,mean,H,2003-11-15,2023-10-29 01:37:04.662675,54,-42530.0,0.02
gap_pobreza,median,H,2003-11-15,2023-10-29 01:37:04.662675,54,-61570.0,0.02
CBA,mean,H,2004-02-15,2023-10-29 01:38:18.491400,54,117590.0,0.02
CBA,median,H,2004-02-15,2023-10-29 01:38:18.491400,54,105430.0,0.02
CBT,mean,H,2004-02-15,2023-10-29 01:38:18.491400,54,263460.0,0.02
CBT,median,H,2004-02-15,2023-10-29 01:38:18.491400,54,236220.0,0.02
CB_EQUIV,mean,H,2004-02-15,2023-10-29 01:38:18.491400,54,2.889,0.02
CB_EQUIV,median,H,2004-02-15,2023-10-29 01:38:18.491400,54,2.59,0.02
Indigencia,mean,H,2004-02-15,2023-10-29 01:38:18.491400,54,0.3312,0.02
Indigencia,sum,H,2004-02-15,2023-10-29 01:38:18.491400,54,91750.0,0.02
P47T_hogar,mean,H,2004-02-15,2023-10-29 01:38:18.491400,54,246910.0,0.02
P47T_hogar,median,H,2004-02-15,2023-10-29 01:38:18.491400,54,174190.0,0.02
P47T_hogar,q10,H,2004-02-15,2023-10-29 01:38:18.491400,54,20910.0,0.02
P47T_hogar,q25,H,2004-02-15,2023-10-29 01:38:18.491400,54,74290.0,0.02
P47T_hogar,q75,H,2004-02-15,2023-10-29 01:38:18.491400,54,306860.0,0.02
P47T_hogar,q90,H,2004-02-15,2023-10-29 01:38:18.491400,54,506720.0,0.02
Pobreza,mean,H,2004-02-15,2023-10-29 01:38:18.491400,54,0.6235,0.02
Pobreza,sum,H,2004-02-15,2023-10-29 01:38:18.491400,54,172700.0,0.02
Total,mean,H,2004-02-15,2023-10-29 01:38:18.491400,54,1.0,0.02
Total,sum,H,2004-02-15,2023-10-29 01:38:18.491400,54,277000.0,0.02
gap_indigencia,mean,H,2004-02-15,2023-10-29 01:38:18.491400,54,129320.0,0.02
gap_indigencia,median,H,2004-02-15,2023-10-29 01:38:18.491400,54,62000.0,0.02
gap_pobreza,mean,H,2004-02-15,2023-10-29 01:38:18.491400,54,-16550.0,0.02
gap_pobreza,median,H,2004-02-15,2023-10-29 01:38:18.491400,54,-53610.0,0.02
CBA,mean,H,2004-05-15,2023-10-29 01:39:46.018379,54,117590.0,0.02
CBA,median,H,2004-05-15,2023-10-29 01:39:46.018379,54,105430.0,0.02
CBT,mean,H,2004-05-15,2023-10-29 01:39:46.018379,54,263460.0,0.02
CBT,median,H,2004-05-15,2023-10-29 01:39:46.018379,54,236220.0,0.02
CB_EQUIV,mean,H,2004-05-15,2023-10-29 01:39:46.018379,54,2.889,0.02
CB_EQUIV,median,H,2004-05-15,2023-10-29 01:39:46.018379,54,2.59,0.02
Indigencia,mean,H,2004-05-15,2023-10-29 01:39:46.018379,54,0.3384,0.02
Indigencia,sum,H,2004-05-15,2023-10-29 01:39:46.018379,54,93750.0,0.02
P47T_hogar,mean,H,2004-05-15,2023-10-29 01:39:46.018379,54,227140.0,0.02
P47T_hogar,median,H,2004-05-15,2023-10-29 01:39:46.018379,54,174190.0,0.02
P47T_hogar,q10,H,2004-05-15,2023-10-29 01:39:46.018379,54,15500.0,0.02
P47T_hogar,q25,H,2004-05-15,2023-10-29 01:39:46.018379,54,71310.0,0.02
P47T_hogar,q75,H,2004-05-15,2023-10-29 01:39:46.018379,54,287360.0,0.02
P47T_hogar,q90,H,2004-05-15,2023-10-29 01:39:46.018379,54,465370.0,0.02
Pobreza,mean,H,2004-05-15,2023-10-29 01:39:46.018379,54,0.6287,0.02
Pobreza,sum,H,2004-05-15,2023-10-29 01:39:46.018379,54,174150.0,0.02
Total,mean,H,2004-05-15,2023-10-29 01:39:46.018379,54,1.0,0.02
Total,sum,H,2004-05-15,2023-10-29 01:39:46.018379,54,277000.0,0.02
gap_indigencia,mean,H,2004-05-15,2023-10-29 01:39:46.018379,54,109560.0,0.02
gap_indigencia,median,H,2004-05-15,2023-10-29 01:39:46.018379,54,58030.0,0.02
gap_pobreza,mean,H,2004-05-15,2023-10-29 01:39:46.018379,54,-36320.0,0.02
gap_pobreza,median,H,2004-05-15,2023-10-29 01:39:46.018379,54,-59780.0,0.02
CBA,mean,H,2004-08-15,2023-10-29 01:41:31.981745,54,117590.0,0.02
CBA,median,H,2004-08-15,2023-10-29 01:41:31.981745,54,105430.0,0.02
CBT,mean,H,2004-08-15,2023-10-29 01:41:31.981745,54,263460.0,0.02
CBT,median,H,2004-08-15,2023-10-29 01:41:31.981745,54,236220.0,0.02
CB_EQUIV,mean,H,2004-08-15,2023-10-29 01:41:31.981745,54,2.889,0.02
CB_EQUIV,median,H,2004-08-15,2023-10-29 01:41:31.981745,54,2.59,0.02
Indigencia,mean,H,2004-08-15,2023-10-29 01:41:31.981745,54,0.3226,0.02
Indigencia,sum,H,2004-08-15,2023-10-29 01:41:31.981745,54,89350.0,0.02
P47T_hogar,mean,H,2004-08-15,2023-10-29 01:41:31.981745,54,262110.0,0.02
P47T_hogar,median,H,2004-08-15,2023-10-29 01:41:31.981745,54,190370.0,0.02
P47T_hogar,q10,H,2004-08-15,2023-10-29 01:41:31.981745,54,24020.0,0.02
P47T_hogar,q25,H,2004-08-15,2023-10-29 01:41:31.981745,54,74290.0,0.02
P47T_hogar,q75,H,2004-08-15,2023-10-29 01:41:31.981745,54,321190.0,0.02
P47T_hogar,q90,H,2004-08-15,2023-10-29 01:41:31.981745,54,530720.0,0.02
Pobreza,mean,H,2004-08-15,2023-10-29 01:41:31.981745,54,0.5892,0.02
Pobreza,sum,H,2004-08-15,2023-10-29 01:41:31.981745,54,163200.0,0.02
Total,mean,H,2004-08-15,2023-10-29 01:41:31.981745,54,1.0,0.02
Total,sum,H,2004-08-15,2023-10-29 01:41:31.981745,54,277000.0,0.02
gap_indigencia,mean,H,2004-08-15,2023-10-29 01:41:31.981745,54,144520.0,0.02
gap_indigencia,median,H,2004-08-15,2023-10-29 01:41:31.981745,54,72950.0,0.02
gap_pobreza,mean,H,2004-08-15,2023-10-29 01:41:31.981745,54,-1360.0,0.02
gap_pobreza,median,H,2004-08-15,2023-10-29 01:41:31.981745,54,-41640.0,0.02
CBA,mean,H,2004-11-15,2023-10-29 01:43:11.916335,54,117590.0,0.02
CBA,median,H,2004-11-15,2023-10-29 01:43:11.916335,54,105430.0,0.02
CBT,mean,H,2004-11-15,2023-10-29 01:43:11.916335,54,263460.0,0.02
CBT,median,H,2004-11-15,2023-10-29 01:43:11.916335,54,236220.0,0.02
CB_EQUIV,mean,H,2004-11-15,2023-10-29 01:43:11.916335,54,2.889,0.02
CB_EQUIV,median,H,2004-11-15,2023-10-29 01:43:11.916335,54,2.59,0.02
Indigencia,mean,H,2004-11-15,2023-10-29 01:43:11.916335,54,0.2908,0.02
Indigencia,sum,H,2004-11-15,2023-10-29 01:43:11.916335,54,80550.0,0.02
P47T_hogar,mean,H,2004-11-15,2023-10-29 01:43:11.916335,54,258290.0,0.02
P47T_hogar,median,H,2004-11-15,2023-10-29 01:43:11.916335,54,175740.0,0.02
P47T_hogar,q10,H,2004-11-15,2023-10-29 01:43:11.916335,54,49070.0,0.02
P47T_hogar,q25,H,2004-11-15,2023-10-29 01:43:11.916335,54,90240.0,0.02
P47T_hogar,q75,H,2004-11-15,2023-10-29 01:43:11.916335,54,303720.0,0.02
P47T_hogar,q90,H,2004-11-15,2023-10-29 01:43:11.916335,54,489130.0,0.02
Pobreza,mean,H,2004-11-15,2023-10-29 01:43:11.916335,54,0.5968,0.02
Pobreza,sum,H,2004-11-15,2023-10-29 01:43:11.916335,54,165300.0,0.02
Total,mean,H,2004-11-15,2023-10-29 01:43:11.916335,54,1.0,0.02
Total,sum,H,2004-11-15,2023-10-29 01:43:11.916335,54,277000.0,0.02
gap_indigencia,mean,H,2004-11-15,2023-10-29 01:43:11.916335,54,140700.0,0.02
gap_indigencia,median,H,2004-11-15,2023-10-29 01:43:11.916335,54,73790.0,0.02
gap_pobreza,mean,H,2004-11-15,2023-10-29 01:43:11.916335,54,-5170.0,0.02
gap_pobreza,median,H,2004-11-15,2023-10-29 01:43:11.916335,54,-36280.0,0.02
CBA,mean,H,2005-02-15,2023-10-29 01:45:08.604132,54,116540.0,0.02
CBA,median,H,2005-02-15,2023-10-29 01:45:08.604132,54,105430.0,0.02
CBT,mean,H,2005-02-15,2023-10-29 01:45:08.604132,54,261120.0,0.02
CBT,median,H,2005-02-15,2023-10-29 01:45:08.604132,54,236220.0,0.02
CB_EQUIV,mean,H,2005-02-15,2023-10-29 01:45:08.604132,54,2.863,0.02
CB_EQUIV,median,H,2005-02-15,2023-10-29 01:45:08.604132,54,2.59,0.02
Indigencia,mean,H,2005-02-15,2023-10-29 01:45:08.604132,54,0.2765,0.02
Indigencia,sum,H,2005-02-15,2023-10-29 01:45:08.604132,54,77850.0,0.02
P47T_hogar,mean,H,2005-02-15,2023-10-29 01:45:08.604132,54,279770.0,0.02
P47T_hogar,median,H,2005-02-15,2023-10-29 01:45:08.604132,54,218910.0,0.02
P47T_hogar,q10,H,2005-02-15,2023-10-29 01:45:08.604132,54,38970.0,0.02
P47T_hogar,q25,H,2005-02-15,2023-10-29 01:45:08.604132,54,87290.0,0.02
P47T_hogar,q75,H,2005-02-15,2023-10-29 01:45:08.604132,54,362320.0,0.02
P47T_hogar,q90,H,2005-02-15,2023-10-29 01:45:08.604132,54,585050.0,0.02
Pobreza,mean,H,2005-02-15,2023-10-29 01:45:08.604132,54,0.5605,0.02
Pobreza,sum,H,2005-02-15,2023-10-29 01:45:08.604132,54,157800.0,0.02
Total,mean,H,2005-02-15,2023-10-29 01:45:08.604132,54,1.0,0.02
Total,sum,H,2005-02-15,2023-10-29 01:45:08.604132,54,281550.0,0.02
gap_indigencia,mean,H,2005-02-15,2023-10-29 01:45:08.604132,54,163240.0,0.02
gap_indigencia,median,H,2005-02-15,2023-10-29 01:45:08.604132,54,99000.0,0.02
gap_pobreza,mean,H,2005-02-15,2023-10-29 01:45:08.604132,54,18660.0,0.02
gap_pobreza,median,H,2005-02-15,2023-10-29 01:45:08.604132,54,-26890.0,0.02
CBA,mean,H,2005-05-15,2023-10-29 01:47:42.020462,54,116540.0,0.02
CBA,median,H,2005-05-15,2023-10-29 01:47:42.020462,54,105430.0,0.02
CBT,mean,H,2005-05-15,2023-10-29 01:47:42.020462,54,261120.0,0.02
CBT,median,H,2005-05-15,2023-10-29 01:47:42.020462,54,236220.0,0.02
CB_EQUIV,mean,H,2005-05-15,2023-10-29 01:47:42.020462,54,2.863,0.02
CB_EQUIV,median,H,2005-05-15,2023-10-29 01:47:42.020462,54,2.59,0.02
Indigencia,mean,H,2005-05-15,2023-10-29 01:47:42.020462,54,0.293,0.02
Indigencia,sum,H,2005-05-15,2023-10-29 01:47:42.020462,54,82500.0,0.02
P47T_hogar,mean,H,2005-05-15,2023-10-29 01:47:42.020462,54,238930.0,0.02
P47T_hogar,median,H,2005-05-15,2023-10-29 01:47:42.020462,54,182400.0,0.02
P47T_hogar,q10,H,2005-05-15,2023-10-29 01:47:42.020462,54,44750.0,0.02
P47T_hogar,q25,H,2005-05-15,2023-10-29 01:47:42.020462,54,84620.0,0.02
P47T_hogar,q75,H,2005-05-15,2023-10-29 01:47:42.020462,54,311700.0,0.02
P47T_hogar,q90,H,2005-05-15,2023-10-29 01:47:42.020462,54,502440.0,0.02
Pobreza,mean,H,2005-05-15,2023-10-29 01:47:42.020462,54,0.6047,0.02
Pobreza,sum,H,2005-05-15,2023-10-29 01:47:42.020462,54,170250.0,0.02
Total,mean,H,2005-05-15,2023-10-29 01:47:42.020462,54,1.0,0.02
Total,sum,H,2005-05-15,2023-10-29 01:47:42.020462,54,281550.0,0.02
gap_indigencia,mean,H,2005-05-15,2023-10-29 01:47:42.020462,54,122390.0,0.02
gap_indigencia,median,H,2005-05-15,2023-10-29 01:47:42.020462,54,70420.0,0.02
gap_pobreza,mean,H,2005-05-15,2023-10-29 01:47:42.020462,54,-22190.0,0.02
gap_pobreza,median,H,2005-05-15,2023-10-29 01:47:42.020462,54,-43030.0,0.02
CBA,mean,H,2005-08-15,2023-10-29 01:50:48.330023,54,116540.0,0.02
CBA,median,H,2005-08-15,2023-10-29 01:50:48.330023,54,105430.0,0.02
CBT,mean,H,2005-08-15,2023-10-29 01:50:48.330023,54,261120.0,0.02
CBT,median,H,2005-08-15,2023-10-29 01:50:48.330023,54,236220.0,0.02
CB_EQUIV,mean,H,2005-08-15,2023-10-29 01:50:48.330023,54,2.863,0.02
CB_EQUIV,median,H,2005-08-15,2023-10-29 01:50:48.330023,54,2.59,0.02
Indigencia,mean,H,2005-08-15,2023-10-29 01:50:48.330023,54,0.2479,0.02
Indigencia,sum,H,2005-08-15,2023-10-29 01:50:48.330023,54,69800.0,0.02
P47T_hogar,mean,H,2005-08-15,2023-10-29 01:50:48.330023,54,290920.0,0.02
P47T_hogar,median,H,2005-08-15,2023-10-29 01:50:48.330023,54,209430.0,0.02
P47T_hogar,q10,H,2005-08-15,2023-10-29 01:50:48.330023,54,46860.0,0.02
P47T_hogar,q25,H,2005-08-15,2023-10-29 01:50:48.330023,54,107390.0,0.02
P47T_hogar,q75,H,2005-08-15,2023-10-29 01:50:48.330023,54,366590.0,0.02
P47T_hogar,q90,H,2005-08-15,2023-10-29 01:50:48.330023,54,595800.0,0.02
Pobreza,mean,H,2005-08-15,2023-10-29 01:50:48.330023,54,0.5342,0.02
Pobreza,sum,H,2005-08-15,2023-10-29 01:50:48.330023,54,150400.0,0.02
Total,mean,H,2005-08-15,2023-10-29 01:50:48.330023,54,1.0,0.02
Total,sum,H,2005-08-15,2023-10-29 01:50:48.330023,54,281550.0,0.02
gap_indigencia,mean,H,2005-08-15,2023-10-29 01:50:48.330023,54,174380.0,0.02
gap_indigencia,median,H,2005-08-15,2023-10-29 01:50:48.330023,54,100830.0,0.02
gap_pobreza,mean,H,2005-08-15,2023-10-29 01:50:48.330023,54,29810.0,0.02
gap_pobreza,median,H,2005-08-15,2023-10-29 01:50:48.330023,54,-20630.0,0.02
CBA,mean,H,2005-11-15,2023-10-29 01:54:12.595198,54,116540.0,0.02
CBA,median,H,2005-11-15,2023-10-29 01:54:12.595198,54,105430.0,0.02
CBT,mean,H,2005-11-15,2023-10-29 01:54:12.595198,54,261120.0,0.02
CBT,median,H,2005-11-15,2023-10-29 01:54:12.595198,54,236220.0,0.02
CB_EQUIV,mean,H,2005-11-15,2023-10-29 01:54:12.595198,54,2.863,0.02
CB_EQUIV,median,H,2005-11-15,2023-10-29 01:54:12.595198,54,2.59,0.02
Indigencia,mean,H,2005-11-15,2023-10-29 01:54:12.595198,54,0.2673,0.02
Indigencia,sum,H,2005-11-15,2023-10-29 01:54:12.595198,54,75250.0,0.02
P47T_hogar,mean,H,2005-11-15,2023-10-29 01:54:12.595198,54,259660.0,0.02
P47T_hogar,median,H,2005-11-15,2023-10-29 01:54:12.595198,54,209430.0,0.02
P47T_hogar,q10,H,2005-11-15,2023-10-29 01:54:12.595198,54,37220.0,0.02
P47T_hogar,q25,H,2005-11-15,2023-10-29 01:54:12.595198,54,96130.0,0.02
P47T_hogar,q75,H,2005-11-15,2023-10-29 01:54:12.595198,54,340340.0,0.02
P47T_hogar,q90,H,2005-11-15,2023-10-29 01:54:12.595198,54,535680.0,0.02
Pobreza,mean,H,2005-11-15,2023-10-29 01:54:12.595198,54,0.5566,0.02
Pobreza,sum,H,2005-11-15,2023-10-29 01:54:12.595198,54,156700.0,0.02
Total,mean,H,2005-11-15,2023-10-29 01:54:12.595198,54,1.0,0.02
Total,sum,H,2005-11-15,2023-10-29 01:54:12.595198,54,281550.0,0.02
gap_indigencia,mean,H,2005-11-15,2023-10-29 01:54:12.595198,54,143130.0,0.02
gap_indigencia,median,H,2005-11-15,2023-10-29 01:54:12.595198,54,94640.0,0.02
gap_pobreza,mean,H,2005-11-15,2023-10-29 01:54:12.595198,54,-1450.0,0.02
gap_pobreza,median,H,2005-11-15,2023-10-29 01:54:12.595198,54,-26050.0,0.02
CBA,mean,H,2006-02-15,2023-10-29 01:57:59.271241,54,116900.0,0.02
CBA,median,H,2006-02-15,2023-10-29 01:57:59.271241,54,103800.0,0.02
CBT,mean,H,2006-02-15,2023-10-29 01:57:59.271241,54,261920.0,0.02
CBT,median,H,2006-02-15,2023-10-29 01:57:59.271241,54,232570.0,0.02
CB_EQUIV,mean,H,2006-02-15,2023-10-29 01:57:59.271241,54,2.872,0.02
CB_EQUIV,median,H,2006-02-15,2023-10-29 01:57:59.271241,54,2.55,0.02
Indigencia,mean,H,2006-02-15,2023-10-29 01:57:59.271241,54,0.2415,0.02
Indigencia,sum,H,2006-02-15,2023-10-29 01:57:59.271241,54,69050.0,0.02
P47T_hogar,mean,H,2006-02-15,2023-10-29 01:57:59.271241,54,312130.0,0.02
P47T_hogar,median,H,2006-02-15,2023-10-29 01:57:59.271241,54,246070.0,0.02
P47T_hogar,q10,H,2006-02-15,2023-10-29 01:57:59.271241,54,34730.0,0.02
P47T_hogar,q25,H,2006-02-15,2023-10-29 01:57:59.271241,54,102560.0,0.02
P47T_hogar,q75,H,2006-02-15,2023-10-29 01:57:59.271241,54,392840.0,0.02
P47T_hogar,q90,H,2006-02-15,2023-10-29 01:57:59.271241,54,678090.0,0.02
Pobreza,mean,H,2006-02-15,2023-10-29 01:57:59.271241,54,0.5084,0.02
Pobreza,sum,H,2006-02-15,2023-10-29 01:57:59.271241,54,145350.0,0.02
Total,mean,H,2006-02-15,2023-10-29 01:57:59.271241,54,1.0,0.02
Total,sum,H,2006-02-15,2023-10-29 01:57:59.271241,54,285900.0,0.02
gap_indigencia,mean,H,2006-02-15,2023-10-29 01:57:59.271241,54,195230.0,0.02
gap_indigencia,median,H,2006-02-15,2023-10-29 01:57:59.271241,54,114545.0,0.02
gap_pobreza,mean,H,2006-02-15,2023-10-29 01:57:59.271241,54,50200.0,0.02
gap_pobreza,median,H,2006-02-15,2023-10-29 01:57:59.271241,54,-3970.0,0.02
