observable,sintetico,base,Q,timestamp,AGLOSI,Region,valor,frac
Total,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,cuyo,1.0,0.02
Total,sum,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,cuyo,195250.0,0.02
gap_indigencia,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,cuyo,45420.0,0.02
gap_indigencia,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,cuyo,50080.0,0.02
gap_pobreza,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,cuyo,-172930.0,0.02
gap_pobreza,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,cuyo,-142240.0,0.02
CBA,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,gran_buenos_aires,144900.0,0.02
CBA,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,gran_buenos_aires,137340.0,0.02
CBT,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,gran_buenos_aires,346810.0,0.02
CBT,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,gran_buenos_aires,328710.0,0.02
CB_EQUIV,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,gran_buenos_aires,3.186,0.02
CB_EQUIV,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,gran_buenos_aires,3.02,0.02
Indigencia,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,gran_buenos_aires,0.3458,0.02
Indigencia,sum,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,gran_buenos_aires,441950.0,0.02
P47T_hogar,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,gran_buenos_aires,182780.0,0.02
P47T_hogar,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,gran_buenos_aires,161280.0,0.02
P47T_hogar,q10,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,gran_buenos_aires,6900.0,0.02
P47T_hogar,q25,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,gran_buenos_aires,76020.0,0.02
P47T_hogar,q75,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,gran_buenos_aires,263670.0,0.02
P47T_hogar,q90,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,gran_buenos_aires,357880.0,0.02
Pobreza,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,gran_buenos_aires,1.0,0.02
Pobreza,sum,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,gran_buenos_aires,1278100.0,0.02
Total,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,gran_buenos_aires,1.0,0.02
Total,sum,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,gran_buenos_aires,1278100.0,0.02
gap_indigencia,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,gran_buenos_aires,37880.0,0.02
gap_indigencia,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,gran_buenos_aires,37880.0,0.02
gap_pobreza,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,gran_buenos_aires,-164030.0,0.02
gap_pobreza,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,gran_buenos_aires,-131030.0,0.02
CBA,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noreste,137060.0,0.02
CBA,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noreste,126795.0,0.02
CBT,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noreste,307090.0,0.02
CBT,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noreste,284100.0,0.02
CB_EQUIV,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noreste,3.367,0.02
CB_EQUIV,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noreste,3.115,0.02
Indigencia,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noreste,0.4737,0.02
Indigencia,sum,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noreste,79150.0,0.02
P47T_hogar,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noreste,142260.0,0.02
P47T_hogar,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noreste,120500.0,0.02
P47T_hogar,q10,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noreste,0.0,0.02
P47T_hogar,q25,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noreste,55060.0,0.02
P47T_hogar,q75,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noreste,211100.0,0.02
P47T_hogar,q90,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noreste,288830.0,0.02
Pobreza,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noreste,1.0,0.02
Pobreza,sum,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noreste,167100.0,0.02
Total,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noreste,1.0,0.02
Total,sum,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noreste,167100.0,0.02
gap_indigencia,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noreste,5200.0,0.02
gap_indigencia,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noreste,5270.0,0.02
gap_pobreza,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noreste,-164830.0,0.02
gap_pobreza,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noreste,-135085.0,0.02
CBA,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noroeste,143840.0,0.02
CBA,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noroeste,135520.0,0.02
CBT,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noroeste,319490.0,0.02
CBT,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noroeste,301020.0,0.02
CB_EQUIV,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noroeste,3.641,0.02
CB_EQUIV,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noroeste,3.43,0.02
Indigencia,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noroeste,0.4381,0.02
Indigencia,sum,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noroeste,108000.0,0.02
P47T_hogar,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noroeste,158810.0,0.02
P47T_hogar,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noroeste,138360.0,0.02
P47T_hogar,q10,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noroeste,0.0,0.02
P47T_hogar,q25,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noroeste,61780.0,0.02
P47T_hogar,q75,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noroeste,229640.0,0.02
P47T_hogar,q90,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noroeste,314180.0,0.02
Pobreza,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noroeste,1.0,0.02
Pobreza,sum,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noroeste,246500.0,0.02
Total,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noroeste,1.0,0.02
Total,sum,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noroeste,246500.0,0.02
gap_indigencia,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noroeste,14970.0,0.02
gap_indigencia,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noroeste,15760.0,0.02
gap_pobreza,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noroeste,-160680.0,0.02
gap_pobreza,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,noroeste,-133720.0,0.02
CBA,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,pampeana,142170.0,0.02
CBA,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,pampeana,132950.0,0.02
CBT,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,pampeana,340150.0,0.02
CBT,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,pampeana,318110.0,0.02
CB_EQUIV,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,pampeana,3.154,0.02
CB_EQUIV,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,pampeana,2.95,0.02
Indigencia,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,pampeana,0.3471,0.02
Indigencia,sum,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,pampeana,253000.0,0.02
P47T_hogar,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,pampeana,175880.0,0.02
P47T_hogar,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,pampeana,161420.0,0.02
P47T_hogar,q10,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,pampeana,6900.0,0.02
P47T_hogar,q25,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,pampeana,76020.0,0.02
P47T_hogar,q75,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,pampeana,251800.0,0.02
P47T_hogar,q90,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,pampeana,339100.0,0.02
Pobreza,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,pampeana,1.0,0.02
Pobreza,sum,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,pampeana,728800.0,0.02
Total,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,pampeana,1.0,0.02
Total,sum,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,pampeana,728800.0,0.02
gap_indigencia,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,pampeana,33720.0,0.02
gap_indigencia,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,pampeana,35325.0,0.02
gap_pobreza,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,pampeana,-164270.0,0.02
gap_pobreza,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,pampeana,-130710.0,0.02
CBA,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,patagonia,139420.0,0.02
CBA,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,patagonia,131550.0,0.02
CBT,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,patagonia,378780.0,0.02
CBT,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,patagonia,357400.0,0.02
CB_EQUIV,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,patagonia,2.968,0.02
CB_EQUIV,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,patagonia,2.8,0.02
Indigencia,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,patagonia,0.3236,0.02
Indigencia,sum,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,patagonia,25500.0,0.02
P47T_hogar,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,patagonia,201650.0,0.02
P47T_hogar,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,patagonia,174190.0,0.02
P47T_hogar,q10,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,patagonia,0.0,0.02
P47T_hogar,q25,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,patagonia,74610.0,0.02
P47T_hogar,q75,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,patagonia,302730.0,0.02
P47T_hogar,q90,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,patagonia,401840.0,0.02
Pobreza,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,patagonia,1.0,0.02
Pobreza,sum,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,patagonia,78800.0,0.02
Total,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,patagonia,1.0,0.02
Total,sum,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,patagonia,78800.0,0.02
gap_indigencia,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,patagonia,62230.0,0.02
gap_indigencia,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,patagonia,55610.0,0.02
gap_pobreza,mean,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,patagonia,-177140.0,0.02
gap_pobreza,median,Hp,2004-05-15,2023-10-29 01:40:08.131955,True,patagonia,-140190.0,0.02
CBA,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,cuyo,140490.0,0.02
CBA,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,cuyo,133750.0,0.02
CBT,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,cuyo,357970.0,0.02
CBT,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,cuyo,340810.0,0.02
CB_EQUIV,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,cuyo,3.466,0.02
CB_EQUIV,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,cuyo,3.3,0.02
Indigencia,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,cuyo,0.3457,0.02
Indigencia,sum,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,cuyo,62100.0,0.02
P47T_hogar,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,cuyo,188070.0,0.02
P47T_hogar,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,cuyo,182400.0,0.02
P47T_hogar,q10,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,cuyo,20440.0,0.02
P47T_hogar,q25,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,cuyo,67750.0,0.02
P47T_hogar,q75,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,cuyo,276000.0,0.02
P47T_hogar,q90,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,cuyo,357770.0,0.02
Pobreza,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,cuyo,1.0,0.02
Pobreza,sum,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,cuyo,179650.0,0.02
Total,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,cuyo,1.0,0.02
Total,sum,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,cuyo,179650.0,0.02
gap_indigencia,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,cuyo,47580.0,0.02
gap_indigencia,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,cuyo,48790.0,0.02
gap_pobreza,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,cuyo,-169900.0,0.02
gap_pobreza,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,cuyo,-143020.0,0.02
CBA,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,gran_buenos_aires,143990.0,0.02
CBA,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,gran_buenos_aires,136880.0,0.02
CBT,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,gran_buenos_aires,344640.0,0.02
CBT,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,gran_buenos_aires,327620.0,0.02
CB_EQUIV,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,gran_buenos_aires,3.166,0.02
CB_EQUIV,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,gran_buenos_aires,3.01,0.02
Indigencia,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,gran_buenos_aires,0.3717,0.02
Indigencia,sum,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,gran_buenos_aires,447150.0,0.02
P47T_hogar,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,gran_buenos_aires,180370.0,0.02
P47T_hogar,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,gran_buenos_aires,156840.0,0.02
P47T_hogar,q10,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,gran_buenos_aires,14800.0,0.02
P47T_hogar,q25,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,gran_buenos_aires,77790.0,0.02
P47T_hogar,q75,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,gran_buenos_aires,263670.0,0.02
P47T_hogar,q90,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,gran_buenos_aires,365450.0,0.02
Pobreza,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,gran_buenos_aires,1.0,0.02
Pobreza,sum,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,gran_buenos_aires,1202900.0,0.02
Total,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,gran_buenos_aires,1.0,0.02
Total,sum,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,gran_buenos_aires,1202900.0,0.02
gap_indigencia,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,gran_buenos_aires,36380.0,0.02
gap_indigencia,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,gran_buenos_aires,32450.0,0.02
gap_pobreza,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,gran_buenos_aires,-164260.0,0.02
gap_pobreza,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,gran_buenos_aires,-133610.0,0.02
CBA,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noreste,139610.0,0.02
CBA,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noreste,130460.0,0.02
CBT,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noreste,312820.0,0.02
CBT,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noreste,292305.0,0.02
CB_EQUIV,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noreste,3.43,0.02
CB_EQUIV,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noreste,3.205,0.02
Indigencia,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noreste,0.4579,0.02
Indigencia,sum,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noreste,69600.0,0.02
P47T_hogar,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noreste,150600.0,0.02
P47T_hogar,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noreste,119130.0,0.02
P47T_hogar,q10,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noreste,0.0,0.02
P47T_hogar,q25,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noreste,53810.0,0.02
P47T_hogar,q75,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noreste,224410.0,0.02
P47T_hogar,q90,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noreste,314590.0,0.02
Pobreza,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noreste,1.0,0.02
Pobreza,sum,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noreste,152000.0,0.02
Total,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noreste,1.0,0.02
Total,sum,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noreste,152000.0,0.02
gap_indigencia,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noreste,10990.0,0.02
gap_indigencia,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noreste,9340.0,0.02
gap_pobreza,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noreste,-162220.0,0.02
gap_pobreza,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noreste,-136810.0,0.02
CBA,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noroeste,143350.0,0.02
CBA,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noroeste,135920.0,0.02
CBT,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noroeste,318420.0,0.02
CBT,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noroeste,301890.0,0.02
CB_EQUIV,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noroeste,3.628,0.02
CB_EQUIV,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noroeste,3.44,0.02
Indigencia,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noroeste,0.4431,0.02
Indigencia,sum,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noroeste,104100.0,0.02
P47T_hogar,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noroeste,158020.0,0.02
P47T_hogar,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noroeste,134750.0,0.02
P47T_hogar,q10,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noroeste,10230.0,0.02
P47T_hogar,q25,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noroeste,57660.0,0.02
P47T_hogar,q75,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noroeste,234990.0,0.02
P47T_hogar,q90,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noroeste,318510.0,0.02
Pobreza,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noroeste,1.0,0.02
Pobreza,sum,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noroeste,234950.0,0.02
Total,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noroeste,1.0,0.02
Total,sum,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noroeste,234950.0,0.02
gap_indigencia,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noroeste,14660.0,0.02
gap_indigencia,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noroeste,11870.0,0.02
gap_pobreza,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noroeste,-160400.0,0.02
gap_pobreza,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,noroeste,-136420.0,0.02
CBA,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,pampeana,141990.0,0.02
CBA,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,pampeana,134310.0,0.02
CBT,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,pampeana,339730.0,0.02
CBT,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,pampeana,321350.0,0.02
CB_EQUIV,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,pampeana,3.15,0.02
CB_EQUIV,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,pampeana,2.98,0.02
Indigencia,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,pampeana,0.3522,0.02
Indigencia,sum,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,pampeana,244100.0,0.02
P47T_hogar,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,pampeana,179330.0,0.02
P47T_hogar,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,pampeana,162560.0,0.02
P47T_hogar,q10,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,pampeana,16990.0,0.02
P47T_hogar,q25,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,pampeana,70940.0,0.02
P47T_hogar,q75,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,pampeana,263670.0,0.02
P47T_hogar,q90,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,pampeana,348620.0,0.02
Pobreza,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,pampeana,1.0,0.02
Pobreza,sum,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,pampeana,693050.0,0.02
Total,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,pampeana,1.0,0.02
Total,sum,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,pampeana,693050.0,0.02
gap_indigencia,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,pampeana,37340.0,0.02
gap_indigencia,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,pampeana,38330.0,0.02
gap_pobreza,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,pampeana,-160390.0,0.02
gap_pobreza,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,pampeana,-129070.0,0.02
CBA,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,patagonia,137890.0,0.02
CBA,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,patagonia,132020.0,0.02
CBT,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,patagonia,374630.0,0.02
CBT,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,patagonia,358680.0,0.02
CB_EQUIV,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,patagonia,2.935,0.02
CB_EQUIV,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,patagonia,2.81,0.02
Indigencia,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,patagonia,0.3437,0.02
Indigencia,sum,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,patagonia,21650.0,0.02
P47T_hogar,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,patagonia,198900.0,0.02
P47T_hogar,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,patagonia,170230.0,0.02
P47T_hogar,q10,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,patagonia,0.0,0.02
P47T_hogar,q25,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,patagonia,56350.0,0.02
P47T_hogar,q75,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,patagonia,315050.0,0.02
P47T_hogar,q90,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,patagonia,423680.0,0.02
Pobreza,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,patagonia,1.0,0.02
Pobreza,sum,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,patagonia,63000.0,0.02
Total,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,patagonia,1.0,0.02
Total,sum,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,patagonia,63000.0,0.02
gap_indigencia,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,patagonia,61000.0,0.02
gap_indigencia,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,patagonia,55390.0,0.02
gap_pobreza,mean,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,patagonia,-175730.0,0.02
gap_pobreza,median,Hp,2004-08-15,2023-10-29 01:41:55.873199,True,patagonia,-137030.0,0.02
CBA,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,True,cuyo,140990.0,0.02
CBA,median,Hp,2004-11-15,2023-10-29 01:43:35.165014,True,cuyo,133750.0,0.02
CBT,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,True,cuyo,359240.0,0.02
CBT,median,Hp,2004-11-15,2023-10-29 01:43:35.165014,True,cuyo,340810.0,0.02
CB_EQUIV,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,True,cuyo,3.478,0.02
CB_EQUIV,median,Hp,2004-11-15,2023-10-29 01:43:35.165014,True,cuyo,3.3,0.02
Indigencia,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,True,cuyo,0.3082,0.02
Indigencia,sum,Hp,2004-11-15,2023-10-29 01:43:35.165014,True,cuyo,56400.0,0.02
P47T_hogar,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,True,cuyo,190550.0,0.02
P47T_hogar,median,Hp,2004-11-15,2023-10-29 01:43:35.165014,True,cuyo,193540.0,0.02
P47T_hogar,q10,Hp,2004-11-15,2023-10-29 01:43:35.165014,True,cuyo,30240.0,0.02
P47T_hogar,q25,Hp,2004-11-15,2023-10-29 01:43:35.165014,True,cuyo,83360.0,0.02
P47T_hogar,q75,Hp,2004-11-15,2023-10-29 01:43:35.165014,True,cuyo,261060.0,0.02
P47T_hogar,q90,Hp,2004-11-15,2023-10-29 01:43:35.165014,True,cuyo,359620.0,0.02
Pobreza,mean,Hp,2004-11-15,2023-10-29 01:43:35.165014,True,cuyo,1.0,0.02
Pobreza,sum,Hp,2004-11-15,2023-10-29 01:43:35.165014,True,cuyo,183000.0,0.02
