observable,sintetico,base,Q,timestamp,AGLOSI,Region,valor,frac
CBA,mean,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,pampeana,139060.0,0.02
CBA,median,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,pampeana,126640.0,0.02
CBT,mean,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,pampeana,332710.0,0.02
CBT,median,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,pampeana,303010.0,0.02
CB_EQUIV,mean,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,pampeana,3.085,0.02
CB_EQUIV,median,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,pampeana,2.81,0.02
Indigencia,mean,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,pampeana,1.0,0.02
Indigencia,sum,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,pampeana,111650.0,0.02
P47T_hogar,mean,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,pampeana,61840.0,0.02
P47T_hogar,median,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,pampeana,39880.0,0.02
P47T_hogar,q10,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,pampeana,0.0,0.02
P47T_hogar,q25,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,pampeana,0.0,0.02
P47T_hogar,q75,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,pampeana,98880.0,0.02
P47T_hogar,q90,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,pampeana,158860.0,0.02
Pobreza,mean,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,pampeana,1.0,0.02
Pobreza,sum,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,pampeana,111650.0,0.02
Total,mean,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,pampeana,1.0,0.02
Total,sum,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,pampeana,111650.0,0.02
gap_indigencia,mean,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,pampeana,-77220.0,0.02
gap_indigencia,median,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,pampeana,-68510.0,0.02
gap_pobreza,mean,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,pampeana,-270880.0,0.02
gap_pobreza,median,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,pampeana,-249540.0,0.02
CBA,mean,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,patagonia,120790.0,0.02
CBA,median,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,patagonia,108060.0,0.02
CBT,mean,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,patagonia,328180.0,0.02
CBT,median,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,patagonia,293580.0,0.02
CB_EQUIV,mean,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,patagonia,2.571,0.02
CB_EQUIV,median,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,patagonia,2.3,0.02
Indigencia,mean,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,patagonia,1.0,0.02
Indigencia,sum,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,patagonia,12350.0,0.02
P47T_hogar,mean,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,patagonia,43000.0,0.02
P47T_hogar,median,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,patagonia,0.0,0.02
P47T_hogar,q10,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,patagonia,0.0,0.02
P47T_hogar,q25,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,patagonia,0.0,0.02
P47T_hogar,q75,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,patagonia,79600.0,0.02
P47T_hogar,q90,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,patagonia,132130.0,0.02
Pobreza,mean,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,patagonia,1.0,0.02
Pobreza,sum,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,patagonia,12350.0,0.02
Total,mean,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,patagonia,1.0,0.02
Total,sum,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,patagonia,12350.0,0.02
gap_indigencia,mean,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,patagonia,-77800.0,0.02
gap_indigencia,median,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,patagonia,-71880.0,0.02
gap_pobreza,mean,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,patagonia,-285180.0,0.02
gap_pobreza,median,Hi,2007-02-15,2023-10-29 02:14:47.420476,True,patagonia,-271880.0,0.02
CBA,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,cuyo,138200.0,0.02
CBA,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,cuyo,124230.0,0.02
CBT,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,cuyo,352130.0,0.02
CBT,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,cuyo,316540.0,0.02
CB_EQUIV,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,cuyo,3.41,0.02
CB_EQUIV,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,cuyo,3.0650000000000004,0.02
Indigencia,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,cuyo,1.0,0.02
Indigencia,sum,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,cuyo,27900.0,0.02
P47T_hogar,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,cuyo,68820.0,0.02
P47T_hogar,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,cuyo,55060.0,0.02
P47T_hogar,q10,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,cuyo,0.0,0.02
P47T_hogar,q25,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,cuyo,0.0,0.02
P47T_hogar,q75,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,cuyo,115080.0,0.02
P47T_hogar,q90,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,cuyo,160360.0,0.02
Pobreza,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,cuyo,1.0,0.02
Pobreza,sum,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,cuyo,27900.0,0.02
Total,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,cuyo,1.0,0.02
Total,sum,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,cuyo,27900.0,0.02
gap_indigencia,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,cuyo,-69380.0,0.02
gap_indigencia,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,cuyo,-57110.0,0.02
gap_pobreza,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,cuyo,-283320.0,0.02
gap_pobreza,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,cuyo,-266450.0,0.02
CBA,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,gran_buenos_aires,143930.0,0.02
CBA,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,gran_buenos_aires,130970.0,0.02
CBT,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,gran_buenos_aires,344490.0,0.02
CBT,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,gran_buenos_aires,313470.0,0.02
CB_EQUIV,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,gran_buenos_aires,3.165,0.02
CB_EQUIV,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,gran_buenos_aires,2.88,0.02
Indigencia,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,gran_buenos_aires,1.0,0.02
Indigencia,sum,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,gran_buenos_aires,199350.0,0.02
P47T_hogar,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,gran_buenos_aires,68760.0,0.02
P47T_hogar,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,gran_buenos_aires,47950.0,0.02
P47T_hogar,q10,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,gran_buenos_aires,0.0,0.02
P47T_hogar,q25,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,gran_buenos_aires,0.0,0.02
P47T_hogar,q75,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,gran_buenos_aires,115080.0,0.02
P47T_hogar,q90,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,gran_buenos_aires,166350.0,0.02
Pobreza,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,gran_buenos_aires,1.0,0.02
Pobreza,sum,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,gran_buenos_aires,199350.0,0.02
Total,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,gran_buenos_aires,1.0,0.02
Total,sum,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,gran_buenos_aires,199350.0,0.02
gap_indigencia,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,gran_buenos_aires,-75170.0,0.02
gap_indigencia,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,gran_buenos_aires,-69120.0,0.02
gap_pobreza,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,gran_buenos_aires,-275730.0,0.02
gap_pobreza,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,gran_buenos_aires,-253040.0,0.02
CBA,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noreste,144000.0,0.02
CBA,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noreste,132700.0,0.02
CBT,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noreste,322650.0,0.02
CBT,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noreste,297320.0,0.02
CB_EQUIV,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noreste,3.538,0.02
CB_EQUIV,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noreste,3.26,0.02
Indigencia,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noreste,1.0,0.02
Indigencia,sum,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noreste,40400.0,0.02
P47T_hogar,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noreste,71850.0,0.02
P47T_hogar,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noreste,53810.0,0.02
P47T_hogar,q10,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noreste,0.0,0.02
P47T_hogar,q25,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noreste,0.0,0.02
P47T_hogar,q75,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noreste,115080.0,0.02
P47T_hogar,q90,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noreste,166680.0,0.02
Pobreza,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noreste,1.0,0.02
Pobreza,sum,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noreste,40400.0,0.02
Total,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noreste,1.0,0.02
Total,sum,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noreste,40400.0,0.02
gap_indigencia,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noreste,-72150.0,0.02
gap_indigencia,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noreste,-63560.0,0.02
gap_pobreza,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noreste,-250800.0,0.02
gap_pobreza,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noreste,-232785.0,0.02
CBA,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noroeste,137600.0,0.02
CBA,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noroeste,127220.0,0.02
CBT,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noroeste,305640.0,0.02
CBT,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noroeste,282590.0,0.02
CB_EQUIV,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noroeste,3.483,0.02
CB_EQUIV,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noroeste,3.22,0.02
Indigencia,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noroeste,1.0,0.02
Indigencia,sum,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noroeste,61050.0,0.02
P47T_hogar,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noroeste,73230.0,0.02
P47T_hogar,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noroeste,53810.0,0.02
P47T_hogar,q10,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noroeste,0.0,0.02
P47T_hogar,q25,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noroeste,7570.0,0.02
P47T_hogar,q75,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noroeste,112460.0,0.02
P47T_hogar,q90,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noroeste,160600.0,0.02
Pobreza,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noroeste,1.0,0.02
Pobreza,sum,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noroeste,61050.0,0.02
Total,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noroeste,1.0,0.02
Total,sum,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noroeste,61050.0,0.02
gap_indigencia,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noroeste,-64370.0,0.02
gap_indigencia,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noroeste,-56900.0,0.02
gap_pobreza,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noroeste,-232410.0,0.02
gap_pobreza,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,noroeste,-212380.0,0.02
CBA,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,pampeana,142940.0,0.02
CBA,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,pampeana,128000.0,0.02
CBT,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,pampeana,342010.0,0.02
CBT,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,pampeana,306250.0,0.02
CB_EQUIV,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,pampeana,3.172,0.02
CB_EQUIV,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,pampeana,2.84,0.02
Indigencia,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,pampeana,1.0,0.02
Indigencia,sum,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,pampeana,113500.0,0.02
P47T_hogar,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,pampeana,66220.0,0.02
P47T_hogar,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,pampeana,47950.0,0.02
P47T_hogar,q10,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,pampeana,0.0,0.02
P47T_hogar,q25,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,pampeana,0.0,0.02
P47T_hogar,q75,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,pampeana,109900.0,0.02
P47T_hogar,q90,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,pampeana,162560.0,0.02
Pobreza,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,pampeana,1.0,0.02
Pobreza,sum,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,pampeana,113500.0,0.02
Total,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,pampeana,1.0,0.02
Total,sum,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,pampeana,113500.0,0.02
gap_indigencia,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,pampeana,-76720.0,0.02
gap_indigencia,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,pampeana,-68960.0,0.02
gap_pobreza,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,pampeana,-275790.0,0.02
gap_pobreza,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,pampeana,-251250.0,0.02
CBA,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,patagonia,121210.0,0.02
CBA,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,patagonia,105240.0,0.02
CBT,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,patagonia,329300.0,0.02
CBT,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,patagonia,285920.0,0.02
CB_EQUIV,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,patagonia,2.58,0.02
CB_EQUIV,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,patagonia,2.24,0.02
Indigencia,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,patagonia,1.0,0.02
Indigencia,sum,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,patagonia,11000.0,0.02
P47T_hogar,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,patagonia,42040.0,0.02
P47T_hogar,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,patagonia,0.0,0.02
P47T_hogar,q10,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,patagonia,0.0,0.02
P47T_hogar,q25,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,patagonia,0.0,0.02
P47T_hogar,q75,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,patagonia,63220.0,0.02
P47T_hogar,q90,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,patagonia,126180.0,0.02
Pobreza,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,patagonia,1.0,0.02
Pobreza,sum,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,patagonia,11000.0,0.02
Total,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,patagonia,1.0,0.02
Total,sum,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,patagonia,11000.0,0.02
gap_indigencia,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,patagonia,-79170.0,0.02
gap_indigencia,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,patagonia,-72145.0,0.02
gap_pobreza,mean,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,patagonia,-287260.0,0.02
gap_pobreza,median,Hi,2007-05-15,2023-10-29 02:19:01.541533,True,patagonia,-260695.0,0.02
CBA,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,cuyo,137810.0,0.02
CBA,median,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,cuyo,122005.0,0.02
CBT,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,cuyo,351130.0,0.02
CBT,median,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,cuyo,310860.0,0.02
CB_EQUIV,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,cuyo,3.4,0.02
CB_EQUIV,median,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,cuyo,3.01,0.02
Indigencia,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,cuyo,1.0,0.02
Indigencia,sum,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,cuyo,26000.0,0.02
P47T_hogar,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,cuyo,66930.0,0.02
P47T_hogar,median,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,cuyo,59000.0,0.02
P47T_hogar,q10,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,cuyo,0.0,0.02
P47T_hogar,q25,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,cuyo,0.0,0.02
P47T_hogar,q75,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,cuyo,104950.0,0.02
P47T_hogar,q90,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,cuyo,158800.0,0.02
Pobreza,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,cuyo,1.0,0.02
Pobreza,sum,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,cuyo,26000.0,0.02
Total,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,cuyo,1.0,0.02
Total,sum,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,cuyo,26000.0,0.02
gap_indigencia,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,cuyo,-70880.0,0.02
gap_indigencia,median,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,cuyo,-59965.0,0.02
gap_pobreza,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,cuyo,-284210.0,0.02
gap_pobreza,median,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,cuyo,-261750.0,0.02
CBA,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,gran_buenos_aires,139650.0,0.02
CBA,median,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,gran_buenos_aires,126880.0,0.02
CBT,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,gran_buenos_aires,334230.0,0.02
CBT,median,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,gran_buenos_aires,303670.0,0.02
CB_EQUIV,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,gran_buenos_aires,3.071,0.02
CB_EQUIV,median,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,gran_buenos_aires,2.79,0.02
Indigencia,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,gran_buenos_aires,1.0,0.02
Indigencia,sum,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,gran_buenos_aires,209700.0,0.02
P47T_hogar,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,gran_buenos_aires,68750.0,0.02
P47T_hogar,median,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,gran_buenos_aires,44750.0,0.02
P47T_hogar,q10,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,gran_buenos_aires,0.0,0.02
P47T_hogar,q25,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,gran_buenos_aires,0.0,0.02
P47T_hogar,q75,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,gran_buenos_aires,107820.0,0.02
P47T_hogar,q90,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,gran_buenos_aires,170620.0,0.02
Pobreza,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,gran_buenos_aires,1.0,0.02
Pobreza,sum,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,gran_buenos_aires,209700.0,0.02
Total,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,gran_buenos_aires,1.0,0.02
Total,sum,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,gran_buenos_aires,209700.0,0.02
gap_indigencia,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,gran_buenos_aires,-70890.0,0.02
gap_indigencia,median,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,gran_buenos_aires,-61660.0,0.02
gap_pobreza,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,gran_buenos_aires,-265480.0,0.02
gap_pobreza,median,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,gran_buenos_aires,-246880.0,0.02
CBA,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noreste,143930.0,0.02
CBA,median,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noreste,131890.0,0.02
CBT,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noreste,322500.0,0.02
CBT,median,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noreste,295500.0,0.02
CB_EQUIV,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noreste,3.536,0.02
CB_EQUIV,median,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noreste,3.24,0.02
Indigencia,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noreste,1.0,0.02
Indigencia,sum,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noreste,38950.0,0.02
P47T_hogar,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noreste,73210.0,0.02
P47T_hogar,median,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noreste,61780.0,0.02
P47T_hogar,q10,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noreste,0.0,0.02
P47T_hogar,q25,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noreste,0.0,0.02
P47T_hogar,q75,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noreste,115080.0,0.02
P47T_hogar,q90,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noreste,169320.0,0.02
Pobreza,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noreste,1.0,0.02
Pobreza,sum,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noreste,38950.0,0.02
Total,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noreste,1.0,0.02
Total,sum,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noreste,38950.0,0.02
gap_indigencia,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noreste,-70720.0,0.02
gap_indigencia,median,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noreste,-60420.0,0.02
gap_pobreza,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noreste,-249280.0,0.02
gap_pobreza,median,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noreste,-231790.0,0.02
CBA,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noroeste,136920.0,0.02
CBA,median,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noroeste,124060.0,0.02
CBT,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noroeste,304120.0,0.02
CBT,median,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noroeste,275570.0,0.02
CB_EQUIV,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noroeste,3.465,0.02
CB_EQUIV,median,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noroeste,3.14,0.02
Indigencia,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noroeste,1.0,0.02
Indigencia,sum,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noroeste,57250.0,0.02
P47T_hogar,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noroeste,74060.0,0.02
P47T_hogar,median,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noroeste,61780.0,0.02
P47T_hogar,q10,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noroeste,0.0,0.02
P47T_hogar,q25,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noroeste,4550.0,0.02
P47T_hogar,q75,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noroeste,110150.0,0.02
P47T_hogar,q90,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noroeste,169010.0,0.02
Pobreza,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noroeste,1.0,0.02
Pobreza,sum,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noroeste,57250.0,0.02
Total,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noroeste,1.0,0.02
Total,sum,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noroeste,57250.0,0.02
gap_indigencia,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noroeste,-62850.0,0.02
gap_indigencia,median,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noroeste,-54490.0,0.02
gap_pobreza,mean,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noroeste,-230050.0,0.02
gap_pobreza,median,Hi,2007-11-15,2023-10-29 02:23:31.889816,True,noroeste,-208870.0,0.02
