observable,sintetico,base,Q,timestamp,AGLOMERADO,valor,frac
P47T_hogar,median,Hi,2021-02-15,2023-10-29 07:41:58.904119,15,82060.0,0.02
P47T_hogar,q10,Hi,2021-02-15,2023-10-29 07:41:58.904119,15,0.0,0.02
P47T_hogar,q25,Hi,2021-02-15,2023-10-29 07:41:58.904119,15,17200.0,0.02
P47T_hogar,q75,Hi,2021-02-15,2023-10-29 07:41:58.904119,15,138310.0,0.02
P47T_hogar,q90,Hi,2021-02-15,2023-10-29 07:41:58.904119,15,195950.0,0.02
Pobreza,mean,Hi,2021-02-15,2023-10-29 07:41:58.904119,15,1.0,0.02
Pobreza,sum,Hi,2021-02-15,2023-10-29 07:41:58.904119,15,8000.0,0.02
Total,mean,Hi,2021-02-15,2023-10-29 07:41:58.904119,15,1.0,0.02
Total,sum,Hi,2021-02-15,2023-10-29 07:41:58.904119,15,8000.0,0.02
gap_indigencia,mean,Hi,2021-02-15,2023-10-29 07:41:58.904119,15,-66110.0,0.02
gap_indigencia,median,Hi,2021-02-15,2023-10-29 07:41:58.904119,15,-55400.0,0.02
gap_pobreza,mean,Hi,2021-02-15,2023-10-29 07:41:58.904119,15,-252340.0,0.02
gap_pobreza,median,Hi,2021-02-15,2023-10-29 07:41:58.904119,15,-231305.0,0.02
CBA,mean,Hi,2021-05-15,2023-10-29 07:50:54.956453,15,146320.0,0.02
CBA,median,Hi,2021-05-15,2023-10-29 07:50:54.956453,15,126050.0,0.02
CBT,mean,Hi,2021-05-15,2023-10-29 07:50:54.956453,15,321900.0,0.02
CBT,median,Hi,2021-05-15,2023-10-29 07:50:54.956453,15,277310.0,0.02
CB_EQUIV,mean,Hi,2021-05-15,2023-10-29 07:50:54.956453,15,3.436,0.02
CB_EQUIV,median,Hi,2021-05-15,2023-10-29 07:50:54.956453,15,2.96,0.02
Indigencia,mean,Hi,2021-05-15,2023-10-29 07:50:54.956453,15,1.0,0.02
Indigencia,sum,Hi,2021-05-15,2023-10-29 07:50:54.956453,15,8750.0,0.02
P47T_hogar,mean,Hi,2021-05-15,2023-10-29 07:50:54.956453,15,88090.0,0.02
P47T_hogar,median,Hi,2021-05-15,2023-10-29 07:50:54.956453,15,66290.0,0.02
P47T_hogar,q10,Hi,2021-05-15,2023-10-29 07:50:54.956453,15,0.0,0.02
P47T_hogar,q25,Hi,2021-05-15,2023-10-29 07:50:54.956453,15,21400.0,0.02
P47T_hogar,q75,Hi,2021-05-15,2023-10-29 07:50:54.956453,15,144880.0,0.02
P47T_hogar,q90,Hi,2021-05-15,2023-10-29 07:50:54.956453,15,197450.0,0.02
Pobreza,mean,Hi,2021-05-15,2023-10-29 07:50:54.956453,15,1.0,0.02
Pobreza,sum,Hi,2021-05-15,2023-10-29 07:50:54.956453,15,8750.0,0.02
Total,mean,Hi,2021-05-15,2023-10-29 07:50:54.956453,15,1.0,0.02
Total,sum,Hi,2021-05-15,2023-10-29 07:50:54.956453,15,8750.0,0.02
gap_indigencia,mean,Hi,2021-05-15,2023-10-29 07:50:54.956453,15,-58230.0,0.02
gap_indigencia,median,Hi,2021-05-15,2023-10-29 07:50:54.956453,15,-49670.0,0.02
gap_pobreza,mean,Hi,2021-05-15,2023-10-29 07:50:54.956453,15,-233820.0,0.02
gap_pobreza,median,Hi,2021-05-15,2023-10-29 07:50:54.956453,15,-213910.0,0.02
CBA,mean,Hi,2021-08-15,2023-10-29 07:59:51.895234,15,146700.0,0.02
CBA,median,Hi,2021-08-15,2023-10-29 07:59:51.895234,15,132100.0,0.02
CBT,mean,Hi,2021-08-15,2023-10-29 07:59:51.895234,15,321250.0,0.02
CBT,median,Hi,2021-08-15,2023-10-29 07:59:51.895234,15,289280.0,0.02
CB_EQUIV,mean,Hi,2021-08-15,2023-10-29 07:59:51.895234,15,3.509,0.02
CB_EQUIV,median,Hi,2021-08-15,2023-10-29 07:59:51.895234,15,3.16,0.02
Indigencia,mean,Hi,2021-08-15,2023-10-29 07:59:51.895234,15,1.0,0.02
Indigencia,sum,Hi,2021-08-15,2023-10-29 07:59:51.895234,15,8400.0,0.02
P47T_hogar,mean,Hi,2021-08-15,2023-10-29 07:59:51.895234,15,84520.0,0.02
P47T_hogar,median,Hi,2021-08-15,2023-10-29 07:59:51.895234,15,73120.0,0.02
P47T_hogar,q10,Hi,2021-08-15,2023-10-29 07:59:51.895234,15,0.0,0.02
P47T_hogar,q25,Hi,2021-08-15,2023-10-29 07:59:51.895234,15,15600.0,0.02
P47T_hogar,q75,Hi,2021-08-15,2023-10-29 07:59:51.895234,15,131480.0,0.02
P47T_hogar,q90,Hi,2021-08-15,2023-10-29 07:59:51.895234,15,190290.0,0.02
Pobreza,mean,Hi,2021-08-15,2023-10-29 07:59:51.895234,15,1.0,0.02
Pobreza,sum,Hi,2021-08-15,2023-10-29 07:59:51.895234,15,8400.0,0.02
Total,mean,Hi,2021-08-15,2023-10-29 07:59:51.895234,15,1.0,0.02
Total,sum,Hi,2021-08-15,2023-10-29 07:59:51.895234,15,8400.0,0.02
gap_indigencia,mean,Hi,2021-08-15,2023-10-29 07:59:51.895234,15,-62180.0,0.02
gap_indigencia,median,Hi,2021-08-15,2023-10-29 07:59:51.895234,15,-50270.0,0.02
gap_pobreza,mean,Hi,2021-08-15,2023-10-29 07:59:51.895234,15,-236730.0,0.02
gap_pobreza,median,Hi,2021-08-15,2023-10-29 07:59:51.895234,15,-219420.0,0.02
CBA,mean,Hi,2021-11-15,2023-10-29 08:08:57.017807,15,154770.0,0.02
CBA,median,Hi,2021-11-15,2023-10-29 08:08:57.017807,15,145450.0,0.02
CBT,mean,Hi,2021-11-15,2023-10-29 08:08:57.017807,15,336890.0,0.02
CBT,median,Hi,2021-11-15,2023-10-29 08:08:57.017807,15,316600.0,0.02
CB_EQUIV,mean,Hi,2021-11-15,2023-10-29 08:08:57.017807,15,3.724,0.02
CB_EQUIV,median,Hi,2021-11-15,2023-10-29 08:08:57.017807,15,3.5,0.02
Indigencia,mean,Hi,2021-11-15,2023-10-29 08:08:57.017807,15,1.0,0.02
Indigencia,sum,Hi,2021-11-15,2023-10-29 08:08:57.017807,15,8450.0,0.02
P47T_hogar,mean,Hi,2021-11-15,2023-10-29 08:08:57.017807,15,94990.0,0.02
P47T_hogar,median,Hi,2021-11-15,2023-10-29 08:08:57.017807,15,88740.0,0.02
P47T_hogar,q10,Hi,2021-11-15,2023-10-29 08:08:57.017807,15,0.0,0.02
P47T_hogar,q25,Hi,2021-11-15,2023-10-29 08:08:57.017807,15,26950.0,0.02
P47T_hogar,q75,Hi,2021-11-15,2023-10-29 08:08:57.017807,15,148700.0,0.02
P47T_hogar,q90,Hi,2021-11-15,2023-10-29 08:08:57.017807,15,209370.0,0.02
Pobreza,mean,Hi,2021-11-15,2023-10-29 08:08:57.017807,15,1.0,0.02
Pobreza,sum,Hi,2021-11-15,2023-10-29 08:08:57.017807,15,8450.0,0.02
Total,mean,Hi,2021-11-15,2023-10-29 08:08:57.017807,15,1.0,0.02
Total,sum,Hi,2021-11-15,2023-10-29 08:08:57.017807,15,8450.0,0.02
gap_indigencia,mean,Hi,2021-11-15,2023-10-29 08:08:57.017807,15,-59790.0,0.02
gap_indigencia,median,Hi,2021-11-15,2023-10-29 08:08:57.017807,15,-47380.0,0.02
gap_pobreza,mean,Hi,2021-11-15,2023-10-29 08:08:57.017807,15,-241900.0,0.02
gap_pobreza,median,Hi,2021-11-15,2023-10-29 08:08:57.017807,15,-224340.0,0.02
CBA,mean,Hi,2022-02-15,2023-10-29 08:18:06.614769,15,141900.0,0.02
CBA,median,Hi,2022-02-15,2023-10-29 08:18:06.614769,15,135480.0,0.02
CBT,mean,Hi,2022-02-15,2023-10-29 08:18:06.614769,15,299830.0,0.02
CBT,median,Hi,2022-02-15,2023-10-29 08:18:06.614769,15,286280.0,0.02
CB_EQUIV,mean,Hi,2022-02-15,2023-10-29 08:18:06.614769,15,3.341,0.02
CB_EQUIV,median,Hi,2022-02-15,2023-10-29 08:18:06.614769,15,3.19,0.02
Indigencia,mean,Hi,2022-02-15,2023-10-29 08:18:06.614769,15,1.0,0.02
Indigencia,sum,Hi,2022-02-15,2023-10-29 08:18:06.614769,15,6050.0,0.02
P47T_hogar,mean,Hi,2022-02-15,2023-10-29 08:18:06.614769,15,89030.0,0.02
P47T_hogar,median,Hi,2022-02-15,2023-10-29 08:18:06.614769,15,74290.0,0.02
P47T_hogar,q10,Hi,2022-02-15,2023-10-29 08:18:06.614769,15,15500.0,0.02
P47T_hogar,q25,Hi,2022-02-15,2023-10-29 08:18:06.614769,15,46860.0,0.02
P47T_hogar,q75,Hi,2022-02-15,2023-10-29 08:18:06.614769,15,124480.0,0.02
P47T_hogar,q90,Hi,2022-02-15,2023-10-29 08:18:06.614769,15,174180.0,0.02
Pobreza,mean,Hi,2022-02-15,2023-10-29 08:18:06.614769,15,1.0,0.02
Pobreza,sum,Hi,2022-02-15,2023-10-29 08:18:06.614769,15,6050.0,0.02
Total,mean,Hi,2022-02-15,2023-10-29 08:18:06.614769,15,1.0,0.02
Total,sum,Hi,2022-02-15,2023-10-29 08:18:06.614769,15,6050.0,0.02
gap_indigencia,mean,Hi,2022-02-15,2023-10-29 08:18:06.614769,15,-52870.0,0.02
gap_indigencia,median,Hi,2022-02-15,2023-10-29 08:18:06.614769,15,-36100.0,0.02
gap_pobreza,mean,Hi,2022-02-15,2023-10-29 08:18:06.614769,15,-210800.0,0.02
gap_pobreza,median,Hi,2022-02-15,2023-10-29 08:18:06.614769,15,-191160.0,0.02
CBA,mean,Hi,2022-05-15,2023-10-29 08:27:22.327869,15,154480.0,0.02
CBA,median,Hi,2022-05-15,2023-10-29 08:27:22.327869,15,140710.0,0.02
CBT,mean,Hi,2022-05-15,2023-10-29 08:27:22.327869,15,323900.0,0.02
CBT,median,Hi,2022-05-15,2023-10-29 08:27:22.327869,15,295010.0,0.02
CB_EQUIV,mean,Hi,2022-05-15,2023-10-29 08:27:22.327869,15,3.612,0.02
CB_EQUIV,median,Hi,2022-05-15,2023-10-29 08:27:22.327869,15,3.29,0.02
Indigencia,mean,Hi,2022-05-15,2023-10-29 08:27:22.327869,15,1.0,0.02
Indigencia,sum,Hi,2022-05-15,2023-10-29 08:27:22.327869,15,8500.0,0.02
P47T_hogar,mean,Hi,2022-05-15,2023-10-29 08:27:22.327869,15,99050.0,0.02
P47T_hogar,median,Hi,2022-05-15,2023-10-29 08:27:22.327869,15,87060.0,0.02
P47T_hogar,q10,Hi,2022-05-15,2023-10-29 08:27:22.327869,15,16500.0,0.02
P47T_hogar,q25,Hi,2022-05-15,2023-10-29 08:27:22.327869,15,36600.0,0.02
P47T_hogar,q75,Hi,2022-05-15,2023-10-29 08:27:22.327869,15,142650.0,0.02
P47T_hogar,q90,Hi,2022-05-15,2023-10-29 08:27:22.327869,15,195480.0,0.02
Pobreza,mean,Hi,2022-05-15,2023-10-29 08:27:22.327869,15,1.0,0.02
Pobreza,sum,Hi,2022-05-15,2023-10-29 08:27:22.327869,15,8500.0,0.02
Total,mean,Hi,2022-05-15,2023-10-29 08:27:22.327869,15,1.0,0.02
Total,sum,Hi,2022-05-15,2023-10-29 08:27:22.327869,15,8500.0,0.02
gap_indigencia,mean,Hi,2022-05-15,2023-10-29 08:27:22.327869,15,-55440.0,0.02
gap_indigencia,median,Hi,2022-05-15,2023-10-29 08:27:22.327869,15,-40700.0,0.02
gap_pobreza,mean,Hi,2022-05-15,2023-10-29 08:27:22.327869,15,-224850.0,0.02
gap_pobreza,median,Hi,2022-05-15,2023-10-29 08:27:22.327869,15,-213715.0,0.02
CBA,mean,Hi,2022-08-15,2023-10-29 08:36:49.589174,15,163250.0,0.02
CBA,median,Hi,2022-08-15,2023-10-29 08:36:49.589174,15,152110.0,0.02
CBT,mean,Hi,2022-08-15,2023-10-29 08:36:49.589174,15,344450.0,0.02
CBT,median,Hi,2022-08-15,2023-10-29 08:36:49.589174,15,320950.0,0.02
CB_EQUIV,mean,Hi,2022-08-15,2023-10-29 08:36:49.589174,15,3.842,0.02
CB_EQUIV,median,Hi,2022-08-15,2023-10-29 08:36:49.589174,15,3.58,0.02
Indigencia,mean,Hi,2022-08-15,2023-10-29 08:36:49.589174,15,1.0,0.02
Indigencia,sum,Hi,2022-08-15,2023-10-29 08:36:49.589174,15,9000.0,0.02
P47T_hogar,mean,Hi,2022-08-15,2023-10-29 08:36:49.589174,15,102100.0,0.02
P47T_hogar,median,Hi,2022-08-15,2023-10-29 08:36:49.589174,15,98190.0,0.02
P47T_hogar,q10,Hi,2022-08-15,2023-10-29 08:36:49.589174,15,15860.0,0.02
P47T_hogar,q25,Hi,2022-08-15,2023-10-29 08:36:49.589174,15,57660.0,0.02
P47T_hogar,q75,Hi,2022-08-15,2023-10-29 08:36:49.589174,15,137260.0,0.02
P47T_hogar,q90,Hi,2022-08-15,2023-10-29 08:36:49.589174,15,174410.0,0.02
Pobreza,mean,Hi,2022-08-15,2023-10-29 08:36:49.589174,15,1.0,0.02
Pobreza,sum,Hi,2022-08-15,2023-10-29 08:36:49.589174,15,9000.0,0.02
Total,mean,Hi,2022-08-15,2023-10-29 08:36:49.589174,15,1.0,0.02
Total,sum,Hi,2022-08-15,2023-10-29 08:36:49.589174,15,9000.0,0.02
gap_indigencia,mean,Hi,2022-08-15,2023-10-29 08:36:49.589174,15,-61150.0,0.02
gap_indigencia,median,Hi,2022-08-15,2023-10-29 08:36:49.589174,15,-48725.0,0.02
gap_pobreza,mean,Hi,2022-08-15,2023-10-29 08:36:49.589174,15,-242360.0,0.02
gap_pobreza,median,Hi,2022-08-15,2023-10-29 08:36:49.589174,15,-226825.0,0.02
CBA,mean,Hi,2022-11-15,2023-10-29 08:46:23.945479,15,163700.0,0.02
CBA,median,Hi,2022-11-15,2023-10-29 08:46:23.945479,15,153535.0,0.02
CBA,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,17,138465.0,0.02
CBT,mean,Hi,2022-11-15,2023-10-29 08:46:23.945479,15,347010.0,0.02
CBT,median,Hi,2022-11-15,2023-10-29 08:46:23.945479,15,325470.0,0.02
CBT,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,17,348380.0,0.02
CB_EQUIV,mean,Hi,2022-11-15,2023-10-29 08:46:23.945479,15,3.769,0.02
CB_EQUIV,median,Hi,2022-11-15,2023-10-29 08:46:23.945479,15,3.535,0.02
CB_EQUIV,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,17,2.635,0.02
Indigencia,mean,Hi,2022-11-15,2023-10-29 08:46:23.945479,15,1.0,0.02
Indigencia,sum,Hi,2022-11-15,2023-10-29 08:46:23.945479,15,8700.0,0.02
Indigencia,sum,Hi,2023-02-15,2023-10-29 13:17:19.059700,17,5200.0,0.02
P47T_hogar,mean,Hi,2022-11-15,2023-10-29 08:46:23.945479,15,106490.0,0.02
P47T_hogar,median,Hi,2022-11-15,2023-10-29 08:46:23.945479,15,103640.0,0.02
P47T_hogar,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,17,69340.0,0.02
P47T_hogar,q10,Hi,2022-11-15,2023-10-29 08:46:23.945479,15,26290.0,0.02
P47T_hogar,q10,Hi,2023-02-15,2023-10-29 13:17:19.059700,17,0.0,0.02
P47T_hogar,q25,Hi,2022-11-15,2023-10-29 08:46:23.945479,15,57660.0,0.02
P47T_hogar,q75,Hi,2022-11-15,2023-10-29 08:46:23.945479,15,152140.0,0.02
P47T_hogar,q90,Hi,2022-11-15,2023-10-29 08:46:23.945479,15,190880.0,0.02
P47T_hogar,q90,Hi,2023-02-15,2023-10-29 13:17:19.059700,17,173600.0,0.02
Pobreza,mean,Hi,2022-11-15,2023-10-29 08:46:23.945479,15,1.0,0.02
Pobreza,sum,Hi,2022-11-15,2023-10-29 08:46:23.945479,15,8700.0,0.02
Pobreza,sum,Hi,2023-02-15,2023-10-29 13:17:19.059700,17,5200.0,0.02
Total,mean,Hi,2022-11-15,2023-10-29 08:46:23.945479,15,1.0,0.02
Total,sum,Hi,2022-11-15,2023-10-29 08:46:23.945479,15,8700.0,0.02
Total,sum,Hi,2023-02-15,2023-10-29 13:17:19.059700,17,5200.0,0.02
gap_indigencia,mean,Hi,2022-11-15,2023-10-29 08:46:23.945479,15,-57200.0,0.02
gap_indigencia,median,Hi,2022-11-15,2023-10-29 08:46:23.945479,15,-42495.0,0.02
gap_indigencia,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,17,-74545.0,0.02
gap_pobreza,mean,Hi,2022-11-15,2023-10-29 08:46:23.945479,15,-240520.0,0.02
gap_pobreza,median,Hi,2022-11-15,2023-10-29 08:46:23.945479,15,-222055.0,0.02
gap_pobreza,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,17,-285480.0,0.02
CBA,mean,Hi,2003-08-15,2023-10-29 01:36:12.221056,17,118970.0,0.02
CBA,median,Hi,2003-08-15,2023-10-29 01:36:12.221056,17,108060.0,0.02
CBT,mean,Hi,2003-08-15,2023-10-29 01:36:12.221056,17,323210.0,0.02
CBT,median,Hi,2003-08-15,2023-10-29 01:36:12.221056,17,293575.0,0.02
CB_EQUIV,mean,Hi,2003-08-15,2023-10-29 01:36:12.221056,17,2.532,0.02
CB_EQUIV,median,Hi,2003-08-15,2023-10-29 01:36:12.221056,17,2.3,0.02
Indigencia,mean,Hi,2003-08-15,2023-10-29 01:36:12.221056,17,1.0,0.02
Indigencia,sum,Hi,2003-08-15,2023-10-29 01:36:12.221056,17,9600.0,0.02
P47T_hogar,mean,Hi,2003-08-15,2023-10-29 01:36:12.221056,17,43230.0,0.02
P47T_hogar,median,Hi,2003-08-15,2023-10-29 01:36:12.221056,17,6440.0,0.02
P47T_hogar,q10,Hi,2003-08-15,2023-10-29 01:36:12.221056,17,0.0,0.02
P47T_hogar,q25,Hi,2003-08-15,2023-10-29 01:36:12.221056,17,0.0,0.02
P47T_hogar,q75,Hi,2003-08-15,2023-10-29 01:36:12.221056,17,68550.0,0.02
P47T_hogar,q90,Hi,2003-08-15,2023-10-29 01:36:12.221056,17,140970.0,0.02
Pobreza,mean,Hi,2003-08-15,2023-10-29 01:36:12.221056,17,1.0,0.02
Pobreza,sum,Hi,2003-08-15,2023-10-29 01:36:12.221056,17,9600.0,0.02
Total,mean,Hi,2003-08-15,2023-10-29 01:36:12.221056,17,1.0,0.02
Total,sum,Hi,2003-08-15,2023-10-29 01:36:12.221056,17,9600.0,0.02
gap_indigencia,mean,Hi,2003-08-15,2023-10-29 01:36:12.221056,17,-75740.0,0.02
gap_indigencia,median,Hi,2003-08-15,2023-10-29 01:36:12.221056,17,-70425.0,0.02
gap_pobreza,mean,Hi,2003-08-15,2023-10-29 01:36:12.221056,17,-279980.0,0.02
gap_pobreza,median,Hi,2003-08-15,2023-10-29 01:36:12.221056,17,-260005.0,0.02
CBA,mean,Hi,2003-11-15,2023-10-29 01:37:19.617428,17,123320.0,0.02
CBA,median,Hi,2003-11-15,2023-10-29 01:37:19.617428,17,115815.0,0.02
CBT,mean,Hi,2003-11-15,2023-10-29 01:37:19.617428,17,335040.0,0.02
CBT,median,Hi,2003-11-15,2023-10-29 01:37:19.617428,17,314640.0,0.02
CB_EQUIV,mean,Hi,2003-11-15,2023-10-29 01:37:19.617428,17,2.625,0.02
CB_EQUIV,median,Hi,2003-11-15,2023-10-29 01:37:19.617428,17,2.465,0.02
Indigencia,mean,Hi,2003-11-15,2023-10-29 01:37:19.617428,17,1.0,0.02
Indigencia,sum,Hi,2003-11-15,2023-10-29 01:37:19.617428,17,10000.0,0.02
P47T_hogar,mean,Hi,2003-11-15,2023-10-29 01:37:19.617428,17,49700.0,0.02
P47T_hogar,median,Hi,2003-11-15,2023-10-29 01:37:19.617428,17,35540.0,0.02
P47T_hogar,q10,Hi,2003-11-15,2023-10-29 01:37:19.617428,17,0.0,0.02
P47T_hogar,q25,Hi,2003-11-15,2023-10-29 01:37:19.617428,17,0.0,0.02
P47T_hogar,q75,Hi,2003-11-15,2023-10-29 01:37:19.617428,17,72600.0,0.02
P47T_hogar,q90,Hi,2003-11-15,2023-10-29 01:37:19.617428,17,141590.0,0.02
Pobreza,mean,Hi,2003-11-15,2023-10-29 01:37:19.617428,17,1.0,0.02
Pobreza,sum,Hi,2003-11-15,2023-10-29 01:37:19.617428,17,10000.0,0.02
Total,mean,Hi,2003-11-15,2023-10-29 01:37:19.617428,17,1.0,0.02
Total,sum,Hi,2003-11-15,2023-10-29 01:37:19.617428,17,10000.0,0.02
gap_indigencia,mean,Hi,2003-11-15,2023-10-29 01:37:19.617428,17,-73620.0,0.02
gap_indigencia,median,Hi,2003-11-15,2023-10-29 01:37:19.617428,17,-67585.0,0.02
gap_pobreza,mean,Hi,2003-11-15,2023-10-29 01:37:19.617428,17,-285340.0,0.02
gap_pobreza,median,Hi,2003-11-15,2023-10-29 01:37:19.617428,17,-264755.0,0.02
CBA,mean,Hi,2004-02-15,2023-10-29 01:38:40.516461,17,132800.0,0.02
CBA,median,Hi,2004-02-15,2023-10-29 01:38:40.516461,17,124030.0,0.02
CBT,mean,Hi,2004-02-15,2023-10-29 01:38:40.516461,17,360800.0,0.02
CBT,median,Hi,2004-02-15,2023-10-29 01:38:40.516461,17,336980.0,0.02
CB_EQUIV,mean,Hi,2004-02-15,2023-10-29 01:38:40.516461,17,2.827,0.02
CB_EQUIV,median,Hi,2004-02-15,2023-10-29 01:38:40.516461,17,2.64,0.02
Indigencia,mean,Hi,2004-02-15,2023-10-29 01:38:40.516461,17,1.0,0.02
Indigencia,sum,Hi,2004-02-15,2023-10-29 01:38:40.516461,17,10050.0,0.02
P47T_hogar,mean,Hi,2004-02-15,2023-10-29 01:38:40.516461,17,58720.0,0.02
P47T_hogar,median,Hi,2004-02-15,2023-10-29 01:38:40.516461,17,46860.0,0.02
P47T_hogar,q10,Hi,2004-02-15,2023-10-29 01:38:40.516461,17,0.0,0.02
P47T_hogar,q25,Hi,2004-02-15,2023-10-29 01:38:40.516461,17,0.0,0.02
P47T_hogar,q75,Hi,2004-02-15,2023-10-29 01:38:40.516461,17,104950.0,0.02
P47T_hogar,q90,Hi,2004-02-15,2023-10-29 01:38:40.516461,17,141580.0,0.02
Pobreza,mean,Hi,2004-02-15,2023-10-29 01:38:40.516461,17,1.0,0.02
Pobreza,sum,Hi,2004-02-15,2023-10-29 01:38:40.516461,17,10050.0,0.02
Total,mean,Hi,2004-02-15,2023-10-29 01:38:40.516461,17,1.0,0.02
Total,sum,Hi,2004-02-15,2023-10-29 01:38:40.516461,17,10050.0,0.02
gap_indigencia,mean,Hi,2004-02-15,2023-10-29 01:38:40.516461,17,-74080.0,0.02
gap_indigencia,median,Hi,2004-02-15,2023-10-29 01:38:40.516461,17,-67650.0,0.02
gap_pobreza,mean,Hi,2004-02-15,2023-10-29 01:38:40.516461,17,-302080.0,0.02
gap_pobreza,median,Hi,2004-02-15,2023-10-29 01:38:40.516461,17,-278640.0,0.02
CBA,mean,Hi,2004-05-15,2023-10-29 01:40:09.749727,17,130630.0,0.02
CBA,median,Hi,2004-05-15,2023-10-29 01:40:09.749727,17,122620.0,0.02
CBT,mean,Hi,2004-05-15,2023-10-29 01:40:09.749727,17,354900.0,0.02
CBT,median,Hi,2004-05-15,2023-10-29 01:40:09.749727,17,333150.0,0.02
CB_EQUIV,mean,Hi,2004-05-15,2023-10-29 01:40:09.749727,17,2.78,0.02
CB_EQUIV,median,Hi,2004-05-15,2023-10-29 01:40:09.749727,17,2.61,0.02
Indigencia,mean,Hi,2004-05-15,2023-10-29 01:40:09.749727,17,1.0,0.02
Indigencia,sum,Hi,2004-05-15,2023-10-29 01:40:09.749727,17,11450.0,0.02
P47T_hogar,mean,Hi,2004-05-15,2023-10-29 01:40:09.749727,17,58500.0,0.02
P47T_hogar,median,Hi,2004-05-15,2023-10-29 01:40:09.749727,17,51380.0,0.02
P47T_hogar,q10,Hi,2004-05-15,2023-10-29 01:40:09.749727,17,0.0,0.02
P47T_hogar,q25,Hi,2004-05-15,2023-10-29 01:40:09.749727,17,0.0,0.02
P47T_hogar,q75,Hi,2004-05-15,2023-10-29 01:40:09.749727,17,102560.0,0.02
P47T_hogar,q90,Hi,2004-05-15,2023-10-29 01:40:09.749727,17,138360.0,0.02
Pobreza,mean,Hi,2004-05-15,2023-10-29 01:40:09.749727,17,1.0,0.02
Pobreza,sum,Hi,2004-05-15,2023-10-29 01:40:09.749727,17,11450.0,0.02
Total,mean,Hi,2004-05-15,2023-10-29 01:40:09.749727,17,1.0,0.02
Total,sum,Hi,2004-05-15,2023-10-29 01:40:09.749727,17,11450.0,0.02
gap_indigencia,mean,Hi,2004-05-15,2023-10-29 01:40:09.749727,17,-72130.0,0.02
gap_indigencia,median,Hi,2004-05-15,2023-10-29 01:40:09.749727,17,-64530.0,0.02
gap_pobreza,mean,Hi,2004-05-15,2023-10-29 01:40:09.749727,17,-296400.0,0.02
gap_pobreza,median,Hi,2004-05-15,2023-10-29 01:40:09.749727,17,-271880.0,0.02
CBA,mean,Hi,2004-08-15,2023-10-29 01:41:57.244630,17,129280.0,0.02
CBA,median,Hi,2004-08-15,2023-10-29 01:41:57.244630,17,125910.0,0.02
CBT,mean,Hi,2004-08-15,2023-10-29 01:41:57.244630,17,351230.0,0.02
CBT,median,Hi,2004-08-15,2023-10-29 01:41:57.244630,17,342080.0,0.02
CB_EQUIV,mean,Hi,2004-08-15,2023-10-29 01:41:57.244630,17,2.752,0.02
CB_EQUIV,median,Hi,2004-08-15,2023-10-29 01:41:57.244630,17,2.68,0.02
Indigencia,mean,Hi,2004-08-15,2023-10-29 01:41:57.244630,17,1.0,0.02
Indigencia,sum,Hi,2004-08-15,2023-10-29 01:41:57.244630,17,9900.0,0.02
P47T_hogar,mean,Hi,2004-08-15,2023-10-29 01:41:57.244630,17,51710.0,0.02
P47T_hogar,median,Hi,2004-08-15,2023-10-29 01:41:57.244630,17,24020.0,0.02
P47T_hogar,q10,Hi,2004-08-15,2023-10-29 01:41:57.244630,17,0.0,0.02
P47T_hogar,q25,Hi,2004-08-15,2023-10-29 01:41:57.244630,17,0.0,0.02
P47T_hogar,q75,Hi,2004-08-15,2023-10-29 01:41:57.244630,17,85300.0,0.02
P47T_hogar,q90,Hi,2004-08-15,2023-10-29 01:41:57.244630,17,140560.0,0.02
Pobreza,mean,Hi,2004-08-15,2023-10-29 01:41:57.244630,17,1.0,0.02
Pobreza,sum,Hi,2004-08-15,2023-10-29 01:41:57.244630,17,9900.0,0.02
Total,mean,Hi,2004-08-15,2023-10-29 01:41:57.244630,17,1.0,0.02
Total,sum,Hi,2004-08-15,2023-10-29 01:41:57.244630,17,9900.0,0.02
gap_indigencia,mean,Hi,2004-08-15,2023-10-29 01:41:57.244630,17,-77570.0,0.02
gap_indigencia,median,Hi,2004-08-15,2023-10-29 01:41:57.244630,17,-75425.0,0.02
gap_pobreza,mean,Hi,2004-08-15,2023-10-29 01:41:57.244630,17,-299520.0,0.02
gap_pobreza,median,Hi,2004-08-15,2023-10-29 01:41:57.244630,17,-283745.0,0.02
CBA,mean,Hi,2004-11-15,2023-10-29 01:43:36.590472,17,121780.0,0.02
CBA,median,Hi,2004-11-15,2023-10-29 01:43:36.590472,17,107590.0,0.02
CBT,mean,Hi,2004-11-15,2023-10-29 01:43:36.590472,17,330860.0,0.02
CBT,median,Hi,2004-11-15,2023-10-29 01:43:36.590472,17,292300.0,0.02
CB_EQUIV,mean,Hi,2004-11-15,2023-10-29 01:43:36.590472,17,2.592,0.02
CB_EQUIV,median,Hi,2004-11-15,2023-10-29 01:43:36.590472,17,2.29,0.02
Indigencia,mean,Hi,2004-11-15,2023-10-29 01:43:36.590472,17,1.0,0.02
Indigencia,sum,Hi,2004-11-15,2023-10-29 01:43:36.590472,17,9050.0,0.02
