observable,sintetico,base,Q,timestamp,Region,valor,frac
P47T_hogar,q75,Hp,2015-02-15,2023-10-29 05:01:18.616613,noroeste,282360.0,0.02
P47T_hogar,q90,Hp,2015-02-15,2023-10-29 05:01:18.616613,noroeste,390980.0,0.02
Pobreza,mean,Hp,2015-02-15,2023-10-29 05:01:18.616613,noroeste,1.0,0.02
Pobreza,sum,Hp,2015-02-15,2023-10-29 05:01:18.616613,noroeste,328050.0,0.02
Total,mean,Hp,2015-02-15,2023-10-29 05:01:18.616613,noroeste,1.0,0.02
Total,sum,Hp,2015-02-15,2023-10-29 05:01:18.616613,noroeste,328050.0,0.02
gap_indigencia,mean,Hp,2015-02-15,2023-10-29 05:01:18.616613,noroeste,49920.0,0.02
gap_indigencia,median,Hp,2015-02-15,2023-10-29 05:01:18.616613,noroeste,47530.0,0.02
gap_pobreza,mean,Hp,2015-02-15,2023-10-29 05:01:18.616613,noroeste,-136580.0,0.02
gap_pobreza,median,Hp,2015-02-15,2023-10-29 05:01:18.616613,noroeste,-111820.0,0.02
CBA,mean,Hp,2015-02-15,2023-10-29 05:01:18.616613,pampeana,152970.0,0.02
CBA,median,Hp,2015-02-15,2023-10-29 05:01:18.616613,pampeana,144670.0,0.02
CBT,mean,Hp,2015-02-15,2023-10-29 05:01:18.616613,pampeana,366010.0,0.02
CBT,median,Hp,2015-02-15,2023-10-29 05:01:18.616613,pampeana,346150.0,0.02
CB_EQUIV,mean,Hp,2015-02-15,2023-10-29 05:01:18.616613,pampeana,3.394,0.02
CB_EQUIV,median,Hp,2015-02-15,2023-10-29 05:01:18.616613,pampeana,3.21,0.02
Indigencia,mean,Hp,2015-02-15,2023-10-29 05:01:18.616613,pampeana,0.2575,0.02
Indigencia,sum,Hp,2015-02-15,2023-10-29 05:01:18.616613,pampeana,188950.0,0.02
P47T_hogar,mean,Hp,2015-02-15,2023-10-29 05:01:18.616613,pampeana,223830.0,0.02
P47T_hogar,median,Hp,2015-02-15,2023-10-29 05:01:18.616613,pampeana,209430.0,0.02
P47T_hogar,q10,Hp,2015-02-15,2023-10-29 05:01:18.616613,pampeana,20910.0,0.02
P47T_hogar,q25,Hp,2015-02-15,2023-10-29 05:01:18.616613,pampeana,112460.0,0.02
P47T_hogar,q75,Hp,2015-02-15,2023-10-29 05:01:18.616613,pampeana,313100.0,0.02
P47T_hogar,q90,Hp,2015-02-15,2023-10-29 05:01:18.616613,pampeana,423690.0,0.02
Pobreza,mean,Hp,2015-02-15,2023-10-29 05:01:18.616613,pampeana,1.0,0.02
Pobreza,sum,Hp,2015-02-15,2023-10-29 05:01:18.616613,pampeana,733850.0,0.02
Total,mean,Hp,2015-02-15,2023-10-29 05:01:18.616613,pampeana,1.0,0.02
Total,sum,Hp,2015-02-15,2023-10-29 05:01:18.616613,pampeana,733850.0,0.02
gap_indigencia,mean,Hp,2015-02-15,2023-10-29 05:01:18.616613,pampeana,70850.0,0.02
gap_indigencia,median,Hp,2015-02-15,2023-10-29 05:01:18.616613,pampeana,69450.0,0.02
gap_pobreza,mean,Hp,2015-02-15,2023-10-29 05:01:18.616613,pampeana,-142180.0,0.02
gap_pobreza,median,Hp,2015-02-15,2023-10-29 05:01:18.616613,pampeana,-108850.0,0.02
CBA,mean,Hp,2015-02-15,2023-10-29 05:01:18.616613,patagonia,148300.0,0.02
CBA,median,Hp,2015-02-15,2023-10-29 05:01:18.616613,patagonia,139305.0,0.02
CBT,mean,Hp,2015-02-15,2023-10-29 05:01:18.616613,patagonia,402890.0,0.02
CBT,median,Hp,2015-02-15,2023-10-29 05:01:18.616613,patagonia,378460.0,0.02
CB_EQUIV,mean,Hp,2015-02-15,2023-10-29 05:01:18.616613,patagonia,3.156,0.02
CB_EQUIV,median,Hp,2015-02-15,2023-10-29 05:01:18.616613,patagonia,2.965,0.02
Indigencia,mean,Hp,2015-02-15,2023-10-29 05:01:18.616613,patagonia,0.2669,0.02
Indigencia,sum,Hp,2015-02-15,2023-10-29 05:01:18.616613,patagonia,27300.0,0.02
P47T_hogar,mean,Hp,2015-02-15,2023-10-29 05:01:18.616613,patagonia,238050.0,0.02
P47T_hogar,median,Hp,2015-02-15,2023-10-29 05:01:18.616613,patagonia,217150.0,0.02
P47T_hogar,q10,Hp,2015-02-15,2023-10-29 05:01:18.616613,patagonia,0.0,0.02
P47T_hogar,q25,Hp,2015-02-15,2023-10-29 05:01:18.616613,patagonia,83360.0,0.02
P47T_hogar,q75,Hp,2015-02-15,2023-10-29 05:01:18.616613,patagonia,357200.0,0.02
P47T_hogar,q90,Hp,2015-02-15,2023-10-29 05:01:18.616613,patagonia,475590.0,0.02
Pobreza,mean,Hp,2015-02-15,2023-10-29 05:01:18.616613,patagonia,1.0,0.02
Pobreza,sum,Hp,2015-02-15,2023-10-29 05:01:18.616613,patagonia,102300.0,0.02
Total,mean,Hp,2015-02-15,2023-10-29 05:01:18.616613,patagonia,1.0,0.02
Total,sum,Hp,2015-02-15,2023-10-29 05:01:18.616613,patagonia,102300.0,0.02
gap_indigencia,mean,Hp,2015-02-15,2023-10-29 05:01:18.616613,patagonia,89750.0,0.02
gap_indigencia,median,Hp,2015-02-15,2023-10-29 05:01:18.616613,patagonia,86390.0,0.02
gap_pobreza,mean,Hp,2015-02-15,2023-10-29 05:01:18.616613,patagonia,-164850.0,0.02
gap_pobreza,median,Hp,2015-02-15,2023-10-29 05:01:18.616613,patagonia,-127535.0,0.02
CBA,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,cuyo,145860.0,0.02
CBA,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,cuyo,136190.0,0.02
CBT,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,cuyo,371660.0,0.02
CBT,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,cuyo,347010.0,0.02
CB_EQUIV,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,cuyo,3.599,0.02
CB_EQUIV,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,cuyo,3.36,0.02
Indigencia,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,cuyo,0.2175,0.02
Indigencia,sum,Hp,2015-05-15,2023-10-29 05:07:46.461531,cuyo,48100.0,0.02
P47T_hogar,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,cuyo,230830.0,0.02
P47T_hogar,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,cuyo,216840.0,0.02
P47T_hogar,q10,Hp,2015-05-15,2023-10-29 05:07:46.461531,cuyo,39880.0,0.02
P47T_hogar,q25,Hp,2015-05-15,2023-10-29 05:07:46.461531,cuyo,123310.0,0.02
P47T_hogar,q75,Hp,2015-05-15,2023-10-29 05:07:46.461531,cuyo,317000.0,0.02
P47T_hogar,q90,Hp,2015-05-15,2023-10-29 05:07:46.461531,cuyo,421570.0,0.02
Pobreza,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,cuyo,1.0,0.02
Pobreza,sum,Hp,2015-05-15,2023-10-29 05:07:46.461531,cuyo,221200.0,0.02
Total,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,cuyo,1.0,0.02
Total,sum,Hp,2015-05-15,2023-10-29 05:07:46.461531,cuyo,221200.0,0.02
gap_indigencia,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,cuyo,84970.0,0.02
gap_indigencia,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,cuyo,82085.0,0.02
gap_pobreza,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,cuyo,-140830.0,0.02
gap_pobreza,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,cuyo,-107460.0,0.02
CBA,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,gran_buenos_aires,152210.0,0.02
CBA,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,gran_buenos_aires,143250.0,0.02
CBT,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,gran_buenos_aires,364300.0,0.02
CBT,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,gran_buenos_aires,342860.0,0.02
CB_EQUIV,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,gran_buenos_aires,3.347,0.02
CB_EQUIV,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,gran_buenos_aires,3.1500000000000004,0.02
Indigencia,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,gran_buenos_aires,0.2347,0.02
Indigencia,sum,Hp,2015-05-15,2023-10-29 05:07:46.461531,gran_buenos_aires,157350.0,0.02
P47T_hogar,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,gran_buenos_aires,228930.0,0.02
P47T_hogar,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,gran_buenos_aires,217860.0,0.02
P47T_hogar,q10,Hp,2015-05-15,2023-10-29 05:07:46.461531,gran_buenos_aires,31670.0,0.02
P47T_hogar,q25,Hp,2015-05-15,2023-10-29 05:07:46.461531,gran_buenos_aires,117760.0,0.02
P47T_hogar,q75,Hp,2015-05-15,2023-10-29 05:07:46.461531,gran_buenos_aires,317000.0,0.02
P47T_hogar,q90,Hp,2015-05-15,2023-10-29 05:07:46.461531,gran_buenos_aires,419280.0,0.02
Pobreza,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,gran_buenos_aires,1.0,0.02
Pobreza,sum,Hp,2015-05-15,2023-10-29 05:07:46.461531,gran_buenos_aires,670500.0,0.02
Total,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,gran_buenos_aires,1.0,0.02
Total,sum,Hp,2015-05-15,2023-10-29 05:07:46.461531,gran_buenos_aires,670500.0,0.02
gap_indigencia,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,gran_buenos_aires,76720.0,0.02
gap_indigencia,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,gran_buenos_aires,75325.0,0.02
gap_pobreza,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,gran_buenos_aires,-135370.0,0.02
gap_pobreza,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,gran_buenos_aires,-104835.0,0.02
CBA,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,noreste,150170.0,0.02
CBA,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,noreste,139620.0,0.02
CBT,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,noreste,336460.0,0.02
CBT,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,noreste,312830.0,0.02
CB_EQUIV,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,noreste,3.689,0.02
CB_EQUIV,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,noreste,3.43,0.02
Indigencia,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,noreste,0.3221,0.02
Indigencia,sum,Hp,2015-05-15,2023-10-29 05:07:46.461531,noreste,109050.0,0.02
P47T_hogar,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,noreste,192400.0,0.02
P47T_hogar,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,noreste,178250.0,0.02
P47T_hogar,q10,Hp,2015-05-15,2023-10-29 05:07:46.461531,noreste,19970.0,0.02
P47T_hogar,q25,Hp,2015-05-15,2023-10-29 05:07:46.461531,noreste,97940.0,0.02
P47T_hogar,q75,Hp,2015-05-15,2023-10-29 05:07:46.461531,noreste,273940.0,0.02
P47T_hogar,q90,Hp,2015-05-15,2023-10-29 05:07:46.461531,noreste,364960.0,0.02
Pobreza,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,noreste,1.0,0.02
Pobreza,sum,Hp,2015-05-15,2023-10-29 05:07:46.461531,noreste,338600.0,0.02
Total,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,noreste,1.0,0.02
Total,sum,Hp,2015-05-15,2023-10-29 05:07:46.461531,noreste,338600.0,0.02
gap_indigencia,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,noreste,42230.0,0.02
gap_indigencia,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,noreste,44930.0,0.02
gap_pobreza,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,noreste,-144060.0,0.02
gap_pobreza,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,noreste,-116455.0,0.02
CBA,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,noroeste,152850.0,0.02
CBA,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,noroeste,143820.0,0.02
CBT,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,noroeste,339510.0,0.02
CBT,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,noroeste,319450.0,0.02
CB_EQUIV,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,noroeste,3.869,0.02
CB_EQUIV,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,noroeste,3.64,0.02
Indigencia,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,noroeste,0.3206,0.02
Indigencia,sum,Hp,2015-05-15,2023-10-29 05:07:46.461531,noroeste,107150.0,0.02
P47T_hogar,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,noroeste,200120.0,0.02
P47T_hogar,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,noroeste,178830.0,0.02
P47T_hogar,q10,Hp,2015-05-15,2023-10-29 05:07:46.461531,noroeste,31670.0,0.02
P47T_hogar,q25,Hp,2015-05-15,2023-10-29 05:07:46.461531,noroeste,89320.0,0.02
P47T_hogar,q75,Hp,2015-05-15,2023-10-29 05:07:46.461531,noroeste,277890.0,0.02
P47T_hogar,q90,Hp,2015-05-15,2023-10-29 05:07:46.461531,noroeste,393850.0,0.02
Pobreza,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,noroeste,1.0,0.02
Pobreza,sum,Hp,2015-05-15,2023-10-29 05:07:46.461531,noroeste,334250.0,0.02
Total,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,noroeste,1.0,0.02
Total,sum,Hp,2015-05-15,2023-10-29 05:07:46.461531,noroeste,334250.0,0.02
gap_indigencia,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,noroeste,47270.0,0.02
gap_indigencia,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,noroeste,43890.0,0.02
gap_pobreza,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,noroeste,-139390.0,0.02
gap_pobreza,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,noroeste,-111200.0,0.02
CBA,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,pampeana,151790.0,0.02
CBA,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,pampeana,142870.0,0.02
CBT,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,pampeana,363190.0,0.02
CBT,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,pampeana,341830.0,0.02
CB_EQUIV,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,pampeana,3.368,0.02
CB_EQUIV,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,pampeana,3.17,0.02
Indigencia,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,pampeana,0.243,0.02
Indigencia,sum,Hp,2015-05-15,2023-10-29 05:07:46.461531,pampeana,196700.0,0.02
P47T_hogar,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,pampeana,225590.0,0.02
P47T_hogar,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,pampeana,214310.0,0.02
P47T_hogar,q10,Hp,2015-05-15,2023-10-29 05:07:46.461531,pampeana,27580.0,0.02
P47T_hogar,q25,Hp,2015-05-15,2023-10-29 05:07:46.461531,pampeana,117390.0,0.02
P47T_hogar,q75,Hp,2015-05-15,2023-10-29 05:07:46.461531,pampeana,317000.0,0.02
P47T_hogar,q90,Hp,2015-05-15,2023-10-29 05:07:46.461531,pampeana,422560.0,0.02
Pobreza,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,pampeana,1.0,0.02
Pobreza,sum,Hp,2015-05-15,2023-10-29 05:07:46.461531,pampeana,809450.0,0.02
Total,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,pampeana,1.0,0.02
Total,sum,Hp,2015-05-15,2023-10-29 05:07:46.461531,pampeana,809450.0,0.02
gap_indigencia,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,pampeana,73800.0,0.02
gap_indigencia,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,pampeana,73990.0,0.02
gap_pobreza,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,pampeana,-137590.0,0.02
gap_pobreza,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,pampeana,-107520.0,0.02
CBA,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,patagonia,149960.0,0.02
CBA,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,patagonia,143300.0,0.02
CBT,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,patagonia,407410.0,0.02
CBT,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,patagonia,389310.0,0.02
CB_EQUIV,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,patagonia,3.192,0.02
CB_EQUIV,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,patagonia,3.05,0.02
Indigencia,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,patagonia,0.2623,0.02
Indigencia,sum,Hp,2015-05-15,2023-10-29 05:07:46.461531,patagonia,28000.0,0.02
P47T_hogar,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,patagonia,239240.0,0.02
P47T_hogar,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,patagonia,234990.0,0.02
P47T_hogar,q10,Hp,2015-05-15,2023-10-29 05:07:46.461531,patagonia,0.0,0.02
P47T_hogar,q25,Hp,2015-05-15,2023-10-29 05:07:46.461531,patagonia,102560.0,0.02
P47T_hogar,q75,Hp,2015-05-15,2023-10-29 05:07:46.461531,patagonia,355690.0,0.02
P47T_hogar,q90,Hp,2015-05-15,2023-10-29 05:07:46.461531,patagonia,479820.0,0.02
Pobreza,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,patagonia,1.0,0.02
Pobreza,sum,Hp,2015-05-15,2023-10-29 05:07:46.461531,patagonia,106750.0,0.02
Total,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,patagonia,1.0,0.02
Total,sum,Hp,2015-05-15,2023-10-29 05:07:46.461531,patagonia,106750.0,0.02
gap_indigencia,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,patagonia,89280.0,0.02
gap_indigencia,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,patagonia,91150.0,0.02
gap_pobreza,mean,Hp,2015-05-15,2023-10-29 05:07:46.461531,patagonia,-168170.0,0.02
gap_pobreza,median,Hp,2015-05-15,2023-10-29 05:07:46.461531,patagonia,-132760.0,0.02
CBA,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,cuyo,142730.0,0.02
CBA,median,Hp,2016-05-15,2023-10-29 05:14:17.123744,cuyo,134380.0,0.02
CBT,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,cuyo,370600.0,0.02
CBT,median,Hp,2016-05-15,2023-10-29 05:14:17.123744,cuyo,348920.0,0.02
CB_EQUIV,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,cuyo,3.643,0.02
CB_EQUIV,median,Hp,2016-05-15,2023-10-29 05:14:17.123744,cuyo,3.43,0.02
Indigencia,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,cuyo,0.2275,0.02
Indigencia,sum,Hp,2016-05-15,2023-10-29 05:14:17.123744,cuyo,65050.0,0.02
P47T_hogar,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,cuyo,222720.0,0.02
P47T_hogar,median,Hp,2016-05-15,2023-10-29 05:14:17.123744,cuyo,214310.0,0.02
P47T_hogar,q10,Hp,2016-05-15,2023-10-29 05:14:17.123744,cuyo,41760.0,0.02
P47T_hogar,q25,Hp,2016-05-15,2023-10-29 05:14:17.123744,cuyo,115080.0,0.02
P47T_hogar,q75,Hp,2016-05-15,2023-10-29 05:14:17.123744,cuyo,309790.0,0.02
P47T_hogar,q90,Hp,2016-05-15,2023-10-29 05:14:17.123744,cuyo,406810.0,0.02
Pobreza,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,cuyo,1.0,0.02
Pobreza,sum,Hp,2016-05-15,2023-10-29 05:14:17.123744,cuyo,285950.0,0.02
Total,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,cuyo,1.0,0.02
Total,sum,Hp,2016-05-15,2023-10-29 05:14:17.123744,cuyo,285950.0,0.02
gap_indigencia,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,cuyo,79990.0,0.02
gap_indigencia,median,Hp,2016-05-15,2023-10-29 05:14:17.123744,cuyo,77420.0,0.02
gap_pobreza,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,cuyo,-147880.0,0.02
gap_pobreza,median,Hp,2016-05-15,2023-10-29 05:14:17.123744,cuyo,-119750.0,0.02
CBA,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,gran_buenos_aires,146360.0,0.02
CBA,median,Hp,2016-05-15,2023-10-29 05:14:17.123744,gran_buenos_aires,138630.0,0.02
CBT,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,gran_buenos_aires,356610.0,0.02
CBT,median,Hp,2016-05-15,2023-10-29 05:14:17.123744,gran_buenos_aires,337770.0,0.02
CB_EQUIV,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,gran_buenos_aires,3.347,0.02
CB_EQUIV,median,Hp,2016-05-15,2023-10-29 05:14:17.123744,gran_buenos_aires,3.17,0.02
Indigencia,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,gran_buenos_aires,0.2677,0.02
Indigencia,sum,Hp,2016-05-15,2023-10-29 05:14:17.123744,gran_buenos_aires,210050.0,0.02
P47T_hogar,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,gran_buenos_aires,217440.0,0.02
P47T_hogar,median,Hp,2016-05-15,2023-10-29 05:14:17.123744,gran_buenos_aires,205320.0,0.02
P47T_hogar,q10,Hp,2016-05-15,2023-10-29 05:14:17.123744,gran_buenos_aires,17390.0,0.02
P47T_hogar,q25,Hp,2016-05-15,2023-10-29 05:14:17.123744,gran_buenos_aires,107390.0,0.02
P47T_hogar,q75,Hp,2016-05-15,2023-10-29 05:14:17.123744,gran_buenos_aires,307770.0,0.02
P47T_hogar,q90,Hp,2016-05-15,2023-10-29 05:14:17.123744,gran_buenos_aires,416550.0,0.02
Pobreza,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,gran_buenos_aires,1.0,0.02
Pobreza,sum,Hp,2016-05-15,2023-10-29 05:14:17.123744,gran_buenos_aires,784600.0,0.02
Total,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,gran_buenos_aires,1.0,0.02
Total,sum,Hp,2016-05-15,2023-10-29 05:14:17.123744,gran_buenos_aires,784600.0,0.02
gap_indigencia,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,gran_buenos_aires,71080.0,0.02
gap_indigencia,median,Hp,2016-05-15,2023-10-29 05:14:17.123744,gran_buenos_aires,71450.0,0.02
gap_pobreza,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,gran_buenos_aires,-139170.0,0.02
gap_pobreza,median,Hp,2016-05-15,2023-10-29 05:14:17.123744,gran_buenos_aires,-109590.0,0.02
CBA,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,noreste,145220.0,0.02
CBA,median,Hp,2016-05-15,2023-10-29 05:14:17.123744,noreste,135090.0,0.02
CBT,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,noreste,331570.0,0.02
CBT,median,Hp,2016-05-15,2023-10-29 05:14:17.123744,noreste,308430.0,0.02
CB_EQUIV,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,noreste,3.687,0.02
CB_EQUIV,median,Hp,2016-05-15,2023-10-29 05:14:17.123744,noreste,3.43,0.02
Indigencia,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,noreste,0.2873,0.02
Indigencia,sum,Hp,2016-05-15,2023-10-29 05:14:17.123744,noreste,107650.0,0.02
P47T_hogar,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,noreste,194980.0,0.02
P47T_hogar,median,Hp,2016-05-15,2023-10-29 05:14:17.123744,noreste,171960.0,0.02
P47T_hogar,q10,Hp,2016-05-15,2023-10-29 05:14:17.123744,noreste,28220.0,0.02
P47T_hogar,q25,Hp,2016-05-15,2023-10-29 05:14:17.123744,noreste,97940.0,0.02
P47T_hogar,q75,Hp,2016-05-15,2023-10-29 05:14:17.123744,noreste,276160.0,0.02
P47T_hogar,q90,Hp,2016-05-15,2023-10-29 05:14:17.123744,noreste,372450.0,0.02
Pobreza,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,noreste,1.0,0.02
Pobreza,sum,Hp,2016-05-15,2023-10-29 05:14:17.123744,noreste,374650.0,0.02
Total,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,noreste,1.0,0.02
Total,sum,Hp,2016-05-15,2023-10-29 05:14:17.123744,noreste,374650.0,0.02
gap_indigencia,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,noreste,49760.0,0.02
gap_indigencia,median,Hp,2016-05-15,2023-10-29 05:14:17.123744,noreste,45410.0,0.02
gap_pobreza,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,noreste,-136590.0,0.02
gap_pobreza,median,Hp,2016-05-15,2023-10-29 05:14:17.123744,noreste,-109410.0,0.02
CBA,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,noroeste,149960.0,0.02
CBA,median,Hp,2016-05-15,2023-10-29 05:14:17.123744,noroeste,139350.0,0.02
CBT,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,noroeste,339400.0,0.02
CBT,median,Hp,2016-05-15,2023-10-29 05:14:17.123744,noroeste,315380.0,0.02
CB_EQUIV,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,noroeste,3.906,0.02
CB_EQUIV,median,Hp,2016-05-15,2023-10-29 05:14:17.123744,noroeste,3.63,0.02
Indigencia,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,noroeste,0.2964,0.02
Indigencia,sum,Hp,2016-05-15,2023-10-29 05:14:17.123744,noroeste,116900.0,0.02
P47T_hogar,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,noroeste,199840.0,0.02
P47T_hogar,median,Hp,2016-05-15,2023-10-29 05:14:17.123744,noroeste,185090.0,0.02
P47T_hogar,q10,Hp,2016-05-15,2023-10-29 05:14:17.123744,noroeste,31670.0,0.02
P47T_hogar,q25,Hp,2016-05-15,2023-10-29 05:14:17.123744,noroeste,97940.0,0.02
P47T_hogar,q75,Hp,2016-05-15,2023-10-29 05:14:17.123744,noroeste,280760.0,0.02
P47T_hogar,q90,Hp,2016-05-15,2023-10-29 05:14:17.123744,noroeste,376470.0,0.02
Pobreza,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,noroeste,1.0,0.02
Pobreza,sum,Hp,2016-05-15,2023-10-29 05:14:17.123744,noroeste,394350.0,0.02
Total,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,noroeste,1.0,0.02
Total,sum,Hp,2016-05-15,2023-10-29 05:14:17.123744,noroeste,394350.0,0.02
gap_indigencia,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,noroeste,49880.0,0.02
gap_indigencia,median,Hp,2016-05-15,2023-10-29 05:14:17.123744,noroeste,48010.0,0.02
gap_pobreza,mean,Hp,2016-05-15,2023-10-29 05:14:17.123744,noroeste,-139560.0,0.02
gap_pobreza,median,Hp,2016-05-15,2023-10-29 05:14:17.123744,noroeste,-112110.0,0.02
