observable,sintetico,base,Q,timestamp,P0910,valor,frac
P47T_persona,q25,M24,2015-02-15,2023-10-29 05:00:06.568489,40,117760.0,0.02
P47T_persona,q75,M24,2015-02-15,2023-10-29 05:00:06.568489,40,372450.0,0.02
P47T_persona,q90,M24,2015-02-15,2023-10-29 05:00:06.568489,40,538370.0,0.02
Pobreza,mean,M24,2015-02-15,2023-10-29 05:00:06.568489,40,0.1905,0.02
Pobreza,sum,M24,2015-02-15,2023-10-29 05:00:06.568489,40,665100.0,0.02
Total,mean,M24,2015-02-15,2023-10-29 05:00:06.568489,40,1.0,0.02
Total,sum,M24,2015-02-15,2023-10-29 05:00:06.568489,40,3490800.0,0.02
gap_indigencia,mean,M24,2015-02-15,2023-10-29 05:00:06.568489,40,806940.0,0.02
gap_indigencia,median,M24,2015-02-15,2023-10-29 05:00:06.568489,40,440920.0,0.02
gap_pobreza,mean,M24,2015-02-15,2023-10-29 05:00:06.568489,40,562340.0,0.02
gap_pobreza,median,M24,2015-02-15,2023-10-29 05:00:06.568489,40,256810.0,0.02
CBA,mean,M24,2015-05-15,2023-10-29 05:06:30.731140,40,174680.0,0.02
CBA,median,M24,2015-05-15,2023-10-29 05:06:30.731140,40,136430.0,0.02
CBT,mean,M24,2015-05-15,2023-10-29 05:06:30.731140,40,419290.0,0.02
CBT,median,M24,2015-05-15,2023-10-29 05:06:30.731140,40,326740.0,0.02
CB_EQUIV,mean,M24,2015-05-15,2023-10-29 05:06:30.731140,40,3.964,0.02
CB_EQUIV,median,M24,2015-05-15,2023-10-29 05:06:30.731140,40,3.1100000000000003,0.02
Indigencia,mean,M24,2015-05-15,2023-10-29 05:06:30.731140,40,0.0415,0.02
Indigencia,sum,M24,2015-05-15,2023-10-29 05:06:30.731140,40,144700.0,0.02
P47T_hogar,mean,M24,2015-05-15,2023-10-29 05:06:30.731140,40,875910.0,0.02
P47T_hogar,median,M24,2015-05-15,2023-10-29 05:06:30.731140,40,550910.0,0.02
P47T_hogar,q10,M24,2015-05-15,2023-10-29 05:06:30.731140,40,198740.0,0.02
P47T_hogar,q25,M24,2015-05-15,2023-10-29 05:06:30.731140,40,337110.0,0.02
P47T_hogar,q75,M24,2015-05-15,2023-10-29 05:06:30.731140,40,835510.0,0.02
P47T_hogar,q90,M24,2015-05-15,2023-10-29 05:06:30.731140,40,1195420.0,0.02
P47T_persona,mean,M24,2015-05-15,2023-10-29 05:06:30.731140,40,251040.0,0.02
P47T_persona,median,M24,2015-05-15,2023-10-29 05:06:30.731140,40,234990.0,0.02
P47T_persona,q10,M24,2015-05-15,2023-10-29 05:06:30.731140,40,0.0,0.02
P47T_persona,q25,M24,2015-05-15,2023-10-29 05:06:30.731140,40,117760.0,0.02
P47T_persona,q75,M24,2015-05-15,2023-10-29 05:06:30.731140,40,355690.0,0.02
P47T_persona,q90,M24,2015-05-15,2023-10-29 05:06:30.731140,40,514140.0,0.02
Pobreza,mean,M24,2015-05-15,2023-10-29 05:06:30.731140,40,0.2094,0.02
Pobreza,sum,M24,2015-05-15,2023-10-29 05:06:30.731140,40,730800.0,0.02
Total,mean,M24,2015-05-15,2023-10-29 05:06:30.731140,40,1.0,0.02
Total,sum,M24,2015-05-15,2023-10-29 05:06:30.731140,40,3490800.0,0.02
gap_indigencia,mean,M24,2015-05-15,2023-10-29 05:06:30.731140,40,701230.0,0.02
gap_indigencia,median,M24,2015-05-15,2023-10-29 05:06:30.731140,40,408915.0,0.02
gap_pobreza,mean,M24,2015-05-15,2023-10-29 05:06:30.731140,40,456620.0,0.02
gap_pobreza,median,M24,2015-05-15,2023-10-29 05:06:30.731140,40,228045.0,0.02
CBA,mean,M24,2016-05-15,2023-10-29 05:13:00.983549,40,200480.0,0.02
CBA,median,M24,2016-05-15,2023-10-29 05:13:00.983549,40,131940.0,0.02
CBT,mean,M24,2016-05-15,2023-10-29 05:13:00.983549,40,489730.0,0.02
CBT,median,M24,2016-05-15,2023-10-29 05:13:00.983549,40,320850.0,0.02
CB_EQUIV,mean,M24,2016-05-15,2023-10-29 05:13:00.983549,40,4.685,0.02
CB_EQUIV,median,M24,2016-05-15,2023-10-29 05:13:00.983549,40,3.11,0.02
Indigencia,mean,M24,2016-05-15,2023-10-29 05:13:00.983549,40,0.0507,0.02
Indigencia,sum,M24,2016-05-15,2023-10-29 05:13:00.983549,40,178650.0,0.02
P47T_hogar,mean,M24,2016-05-15,2023-10-29 05:13:00.983549,40,1011770.0,0.02
P47T_hogar,median,M24,2016-05-15,2023-10-29 05:13:00.983549,40,496840.0,0.02
P47T_hogar,q10,M24,2016-05-15,2023-10-29 05:13:00.983549,40,186650.0,0.02
P47T_hogar,q25,M24,2016-05-15,2023-10-29 05:13:00.983549,40,302730.0,0.02
P47T_hogar,q75,M24,2016-05-15,2023-10-29 05:13:00.983549,40,749850.0,0.02
P47T_hogar,q90,M24,2016-05-15,2023-10-29 05:13:00.983549,40,1076300.0,0.02
P47T_persona,mean,M24,2016-05-15,2023-10-29 05:13:00.983549,40,229180.0,0.02
P47T_persona,median,M24,2016-05-15,2023-10-29 05:13:00.983549,40,224410.0,0.02
P47T_persona,q10,M24,2016-05-15,2023-10-29 05:13:00.983549,40,0.0,0.02
P47T_persona,q25,M24,2016-05-15,2023-10-29 05:13:00.983549,40,97940.0,0.02
P47T_persona,q75,M24,2016-05-15,2023-10-29 05:13:00.983549,40,331940.0,0.02
P47T_persona,q90,M24,2016-05-15,2023-10-29 05:13:00.983549,40,458220.0,0.02
Pobreza,mean,M24,2016-05-15,2023-10-29 05:13:00.983549,40,0.2481,0.02
Pobreza,sum,M24,2016-05-15,2023-10-29 05:13:00.983549,40,873350.0,0.02
Total,mean,M24,2016-05-15,2023-10-29 05:13:00.983549,40,1.0,0.02
Total,sum,M24,2016-05-15,2023-10-29 05:13:00.983549,40,3520400.0,0.02
gap_indigencia,mean,M24,2016-05-15,2023-10-29 05:13:00.983549,40,811290.0,0.02
gap_indigencia,median,M24,2016-05-15,2023-10-29 05:13:00.983549,40,357230.0,0.02
gap_pobreza,mean,M24,2016-05-15,2023-10-29 05:13:00.983549,40,522040.0,0.02
gap_pobreza,median,M24,2016-05-15,2023-10-29 05:13:00.983549,40,177710.0,0.02
CBA,mean,M24,2016-08-15,2023-10-29 05:19:40.247366,40,203550.0,0.02
CBA,median,M24,2016-08-15,2023-10-29 05:19:40.247366,40,133850.0,0.02
CBT,mean,M24,2016-08-15,2023-10-29 05:19:40.247366,40,491210.0,0.02
CBT,median,M24,2016-08-15,2023-10-29 05:19:40.247366,40,322000.0,0.02
CB_EQUIV,mean,M24,2016-08-15,2023-10-29 05:19:40.247366,40,4.685,0.02
CB_EQUIV,median,M24,2016-08-15,2023-10-29 05:19:40.247366,40,3.11,0.02
Indigencia,mean,M24,2016-08-15,2023-10-29 05:19:40.247366,40,0.0518,0.02
Indigencia,sum,M24,2016-08-15,2023-10-29 05:19:40.247366,40,182250.0,0.02
P47T_hogar,mean,M24,2016-08-15,2023-10-29 05:19:40.247366,40,1183980.0,0.02
P47T_hogar,median,M24,2016-08-15,2023-10-29 05:19:40.247366,40,556620.0,0.02
P47T_hogar,q10,M24,2016-08-15,2023-10-29 05:19:40.247366,40,191000.0,0.02
P47T_hogar,q25,M24,2016-08-15,2023-10-29 05:19:40.247366,40,329090.0,0.02
P47T_hogar,q75,M24,2016-08-15,2023-10-29 05:19:40.247366,40,852230.0,0.02
P47T_hogar,q90,M24,2016-08-15,2023-10-29 05:19:40.247366,40,1242230.0,0.02
P47T_persona,mean,M24,2016-08-15,2023-10-29 05:19:40.247366,40,261130.0,0.02
P47T_persona,median,M24,2016-08-15,2023-10-29 05:19:40.247366,40,240460.0,0.02
P47T_persona,q10,M24,2016-08-15,2023-10-29 05:19:40.247366,40,0.0,0.02
P47T_persona,q25,M24,2016-08-15,2023-10-29 05:19:40.247366,40,95710.0,0.02
P47T_persona,q75,M24,2016-08-15,2023-10-29 05:19:40.247366,40,372450.0,0.02
P47T_persona,q90,M24,2016-08-15,2023-10-29 05:19:40.247366,40,526120.0,0.02
Pobreza,mean,M24,2016-08-15,2023-10-29 05:19:40.247366,40,0.2214,0.02
Pobreza,sum,M24,2016-08-15,2023-10-29 05:19:40.247366,40,779400.0,0.02
Total,mean,M24,2016-08-15,2023-10-29 05:19:40.247366,40,1.0,0.02
Total,sum,M24,2016-08-15,2023-10-29 05:19:40.247366,40,3520400.0,0.02
gap_indigencia,mean,M24,2016-08-15,2023-10-29 05:19:40.247366,40,980420.0,0.02
gap_indigencia,median,M24,2016-08-15,2023-10-29 05:19:40.247366,40,420610.0,0.02
gap_pobreza,mean,M24,2016-08-15,2023-10-29 05:19:40.247366,40,692770.0,0.02
gap_pobreza,median,M24,2016-08-15,2023-10-29 05:19:40.247366,40,235470.0,0.02
CBA,mean,M24,2016-11-15,2023-10-29 05:26:23.240924,40,201880.0,0.02
CBA,median,M24,2016-11-15,2023-10-29 05:26:23.240924,40,132750.0,0.02
CBT,mean,M24,2016-11-15,2023-10-29 05:26:23.240924,40,487770.0,0.02
CBT,median,M24,2016-11-15,2023-10-29 05:26:23.240924,40,319750.0,0.02
CB_EQUIV,mean,M24,2016-11-15,2023-10-29 05:26:23.240924,40,4.685,0.02
CB_EQUIV,median,M24,2016-11-15,2023-10-29 05:26:23.240924,40,3.11,0.02
Indigencia,mean,M24,2016-11-15,2023-10-29 05:26:23.240924,40,0.0472,0.02
Indigencia,sum,M24,2016-11-15,2023-10-29 05:26:23.240924,40,166300.0,0.02
P47T_hogar,mean,M24,2016-11-15,2023-10-29 05:26:23.240924,40,1108730.0,0.02
P47T_hogar,median,M24,2016-11-15,2023-10-29 05:26:23.240924,40,503660.0,0.02
P47T_hogar,q10,M24,2016-11-15,2023-10-29 05:26:23.240924,40,190880.0,0.02
P47T_hogar,q25,M24,2016-11-15,2023-10-29 05:26:23.240924,40,311700.0,0.02
P47T_hogar,q75,M24,2016-11-15,2023-10-29 05:26:23.240924,40,780040.0,0.02
P47T_hogar,q90,M24,2016-11-15,2023-10-29 05:26:23.240924,40,1130080.0,0.02
P47T_persona,mean,M24,2016-11-15,2023-10-29 05:26:23.240924,40,233080.0,0.02
P47T_persona,median,M24,2016-11-15,2023-10-29 05:26:23.240924,40,200000.0,0.02
P47T_persona,q10,M24,2016-11-15,2023-10-29 05:26:23.240924,40,0.0,0.02
P47T_persona,q25,M24,2016-11-15,2023-10-29 05:26:23.240924,40,100220.0,0.02
P47T_persona,q75,M24,2016-11-15,2023-10-29 05:26:23.240924,40,324390.0,0.02
P47T_persona,q90,M24,2016-11-15,2023-10-29 05:26:23.240924,40,458220.0,0.02
Pobreza,mean,M24,2016-11-15,2023-10-29 05:26:23.240924,40,0.2311,0.02
Pobreza,sum,M24,2016-11-15,2023-10-29 05:26:23.240924,40,813650.0,0.02
Total,mean,M24,2016-11-15,2023-10-29 05:26:23.240924,40,1.0,0.02
Total,sum,M24,2016-11-15,2023-10-29 05:26:23.240924,40,3520400.0,0.02
gap_indigencia,mean,M24,2016-11-15,2023-10-29 05:26:23.240924,40,906840.0,0.02
gap_indigencia,median,M24,2016-11-15,2023-10-29 05:26:23.240924,40,376750.0,0.02
gap_pobreza,mean,M24,2016-11-15,2023-10-29 05:26:23.240924,40,620960.0,0.02
gap_pobreza,median,M24,2016-11-15,2023-10-29 05:26:23.240924,40,197130.0,0.02
CBA,mean,M24,2017-02-15,2023-10-29 05:33:18.152229,40,453570.0,0.02
CBA,median,M24,2017-02-15,2023-10-29 05:33:18.152229,40,131380.0,0.02
CBT,mean,M24,2017-02-15,2023-10-29 05:33:18.152229,40,1101050.0,0.02
CBT,median,M24,2017-02-15,2023-10-29 05:33:18.152229,40,318370.0,0.02
CB_EQUIV,mean,M24,2017-02-15,2023-10-29 05:33:18.152229,40,10.556,0.02
CB_EQUIV,median,M24,2017-02-15,2023-10-29 05:33:18.152229,40,3.12,0.02
Indigencia,mean,M24,2017-02-15,2023-10-29 05:33:18.152229,40,0.0431,0.02
Indigencia,sum,M24,2017-02-15,2023-10-29 05:33:18.152229,40,153300.0,0.02
P47T_hogar,mean,M24,2017-02-15,2023-10-29 05:33:18.152229,40,3087320.0,0.02
P47T_hogar,median,M24,2017-02-15,2023-10-29 05:33:18.152229,40,578720.0,0.02
P47T_hogar,q10,M24,2017-02-15,2023-10-29 05:33:18.152229,40,212400.0,0.02
P47T_hogar,q25,M24,2017-02-15,2023-10-29 05:33:18.152229,40,355690.0,0.02
P47T_hogar,q75,M24,2017-02-15,2023-10-29 05:33:18.152229,40,889680.0,0.02
P47T_hogar,q90,M24,2017-02-15,2023-10-29 05:33:18.152229,40,1300220.0,0.02
P47T_persona,mean,M24,2017-02-15,2023-10-29 05:33:18.152229,40,270430.0,0.02
P47T_persona,median,M24,2017-02-15,2023-10-29 05:33:18.152229,40,240460.0,0.02
P47T_persona,q10,M24,2017-02-15,2023-10-29 05:33:18.152229,40,0.0,0.02
P47T_persona,q25,M24,2017-02-15,2023-10-29 05:33:18.152229,40,100220.0,0.02
P47T_persona,q75,M24,2017-02-15,2023-10-29 05:33:18.152229,40,381130.0,0.02
P47T_persona,q90,M24,2017-02-15,2023-10-29 05:33:18.152229,40,538370.0,0.02
Pobreza,mean,M24,2017-02-15,2023-10-29 05:33:18.152229,40,0.1908,0.02
Pobreza,sum,M24,2017-02-15,2023-10-29 05:33:18.152229,40,678100.0,0.02
Total,mean,M24,2017-02-15,2023-10-29 05:33:18.152229,40,1.0,0.02
Total,sum,M24,2017-02-15,2023-10-29 05:33:18.152229,40,3554600.0,0.02
gap_indigencia,mean,M24,2017-02-15,2023-10-29 05:33:18.152229,40,2633750.0,0.02
gap_indigencia,median,M24,2017-02-15,2023-10-29 05:33:18.152229,40,444480.0,0.02
gap_pobreza,mean,M24,2017-02-15,2023-10-29 05:33:18.152229,40,1986270.0,0.02
gap_pobreza,median,M24,2017-02-15,2023-10-29 05:33:18.152229,40,261795.0,0.02
CBA,mean,M24,2017-05-15,2023-10-29 05:40:16.096744,40,450320.0,0.02
CBA,median,M24,2017-05-15,2023-10-29 05:40:16.096744,40,130550.0,0.02
CBT,mean,M24,2017-05-15,2023-10-29 05:40:16.096744,40,1103970.0,0.02
CBT,median,M24,2017-05-15,2023-10-29 05:40:16.096744,40,319510.0,0.02
CB_EQUIV,mean,M24,2017-05-15,2023-10-29 05:40:16.096744,40,10.556,0.02
CB_EQUIV,median,M24,2017-05-15,2023-10-29 05:40:16.096744,40,3.12,0.02
Indigencia,mean,M24,2017-05-15,2023-10-29 05:40:16.096744,40,0.0496,0.02
Indigencia,sum,M24,2017-05-15,2023-10-29 05:40:16.096744,40,176300.0,0.02
P47T_hogar,mean,M24,2017-05-15,2023-10-29 05:40:16.096744,40,2491020.0,0.02
P47T_hogar,median,M24,2017-05-15,2023-10-29 05:40:16.096744,40,512820.0,0.02
P47T_hogar,q10,M24,2017-05-15,2023-10-29 05:40:16.096744,40,182820.0,0.02
P47T_hogar,q25,M24,2017-05-15,2023-10-29 05:40:16.096744,40,317000.0,0.02
P47T_hogar,q75,M24,2017-05-15,2023-10-29 05:40:16.096744,40,783520.0,0.02
P47T_hogar,q90,M24,2017-05-15,2023-10-29 05:40:16.096744,40,1125840.0,0.02
P47T_persona,mean,M24,2017-05-15,2023-10-29 05:40:16.096744,40,231450.0,0.02
P47T_persona,median,M24,2017-05-15,2023-10-29 05:40:16.096744,40,219300.0,0.02
P47T_persona,q10,M24,2017-05-15,2023-10-29 05:40:16.096744,40,0.0,0.02
P47T_persona,q25,M24,2017-05-15,2023-10-29 05:40:16.096744,40,89320.0,0.02
P47T_persona,q75,M24,2017-05-15,2023-10-29 05:40:16.096744,40,339680.0,0.02
P47T_persona,q90,M24,2017-05-15,2023-10-29 05:40:16.096744,40,447790.0,0.02
Pobreza,mean,M24,2017-05-15,2023-10-29 05:40:16.096744,40,0.2294,0.02
Pobreza,sum,M24,2017-05-15,2023-10-29 05:40:16.096744,40,815450.0,0.02
Total,mean,M24,2017-05-15,2023-10-29 05:40:16.096744,40,1.0,0.02
Total,sum,M24,2017-05-15,2023-10-29 05:40:16.096744,40,3554600.0,0.02
gap_indigencia,mean,M24,2017-05-15,2023-10-29 05:40:16.096744,40,2040700.0,0.02
gap_indigencia,median,M24,2017-05-15,2023-10-29 05:40:16.096744,40,379215.0,0.02
gap_pobreza,mean,M24,2017-05-15,2023-10-29 05:40:16.096744,40,1387050.0,0.02
gap_pobreza,median,M24,2017-05-15,2023-10-29 05:40:16.096744,40,200380.0,0.02
CBA,mean,M24,2017-08-15,2023-10-29 05:47:16.278846,40,448390.0,0.02
CBA,median,M24,2017-08-15,2023-10-29 05:47:16.278846,40,129870.0,0.02
CBT,mean,M24,2017-08-15,2023-10-29 05:47:16.278846,40,1097480.0,0.02
CBT,median,M24,2017-08-15,2023-10-29 05:47:16.278846,40,317320.0,0.02
CB_EQUIV,mean,M24,2017-08-15,2023-10-29 05:47:16.278846,40,10.556,0.02
CB_EQUIV,median,M24,2017-08-15,2023-10-29 05:47:16.278846,40,3.12,0.02
Indigencia,mean,M24,2017-08-15,2023-10-29 05:47:16.278846,40,0.0441,0.02
Indigencia,sum,M24,2017-08-15,2023-10-29 05:47:16.278846,40,156650.0,0.02
P47T_hogar,mean,M24,2017-08-15,2023-10-29 05:47:16.278846,40,2886770.0,0.02
P47T_hogar,median,M24,2017-08-15,2023-10-29 05:47:16.278846,40,576380.0,0.02
P47T_hogar,q10,M24,2017-08-15,2023-10-29 05:47:16.278846,40,201780.0,0.02
P47T_hogar,q25,M24,2017-08-15,2023-10-29 05:47:16.278846,40,342960.0,0.02
P47T_hogar,q75,M24,2017-08-15,2023-10-29 05:47:16.278846,40,879670.0,0.02
P47T_hogar,q90,M24,2017-08-15,2023-10-29 05:47:16.278846,40,1291510.0,0.02
P47T_persona,mean,M24,2017-08-15,2023-10-29 05:47:16.278846,40,260290.0,0.02
P47T_persona,median,M24,2017-08-15,2023-10-29 05:47:16.278846,40,234990.0,0.02
P47T_persona,q10,M24,2017-08-15,2023-10-29 05:47:16.278846,40,0.0,0.02
P47T_persona,q25,M24,2017-08-15,2023-10-29 05:47:16.278846,40,104950.0,0.02
P47T_persona,q75,M24,2017-08-15,2023-10-29 05:47:16.278846,40,381130.0,0.02
P47T_persona,q90,M24,2017-08-15,2023-10-29 05:47:16.278846,40,514140.0,0.02
Pobreza,mean,M24,2017-08-15,2023-10-29 05:47:16.278846,40,0.197,0.02
Pobreza,sum,M24,2017-08-15,2023-10-29 05:47:16.278846,40,700200.0,0.02
Total,mean,M24,2017-08-15,2023-10-29 05:47:16.278846,40,1.0,0.02
Total,sum,M24,2017-08-15,2023-10-29 05:47:16.278846,40,3554600.0,0.02
gap_indigencia,mean,M24,2017-08-15,2023-10-29 05:47:16.278846,40,2438380.0,0.02
gap_indigencia,median,M24,2017-08-15,2023-10-29 05:47:16.278846,40,440485.0,0.02
gap_pobreza,mean,M24,2017-08-15,2023-10-29 05:47:16.278846,40,1789300.0,0.02
gap_pobreza,median,M24,2017-08-15,2023-10-29 05:47:16.278846,40,259405.0,0.02
CBA,mean,M24,2017-11-15,2023-10-29 05:54:36.351151,40,448530.0,0.02
CBA,median,M24,2017-11-15,2023-10-29 05:54:36.351151,40,129800.0,0.02
CBT,mean,M24,2017-11-15,2023-10-29 05:54:36.351151,40,1106760.0,0.02
CBT,median,M24,2017-11-15,2023-10-29 05:54:36.351151,40,320120.0,0.02
CB_EQUIV,mean,M24,2017-11-15,2023-10-29 05:54:36.351151,40,10.556,0.02
CB_EQUIV,median,M24,2017-11-15,2023-10-29 05:54:36.351151,40,3.12,0.02
Indigencia,mean,M24,2017-11-15,2023-10-29 05:54:36.351151,40,0.0414,0.02
Indigencia,sum,M24,2017-11-15,2023-10-29 05:54:36.351151,40,147050.0,0.02
P47T_hogar,mean,M24,2017-11-15,2023-10-29 05:54:36.351151,40,2483930.0,0.02
P47T_hogar,median,M24,2017-11-15,2023-10-29 05:54:36.351151,40,529140.0,0.02
P47T_hogar,q10,M24,2017-11-15,2023-10-29 05:54:36.351151,40,204660.0,0.02
P47T_hogar,q25,M24,2017-11-15,2023-10-29 05:54:36.351151,40,324390.0,0.02
P47T_hogar,q75,M24,2017-11-15,2023-10-29 05:54:36.351151,40,814870.0,0.02
P47T_hogar,q90,M24,2017-11-15,2023-10-29 05:54:36.351151,40,1178850.0,0.02
P47T_persona,mean,M24,2017-11-15,2023-10-29 05:54:36.351151,40,237760.0,0.02
P47T_persona,median,M24,2017-11-15,2023-10-29 05:54:36.351151,40,224410.0,0.02
P47T_persona,q10,M24,2017-11-15,2023-10-29 05:54:36.351151,40,0.0,0.02
P47T_persona,q25,M24,2017-11-15,2023-10-29 05:54:36.351151,40,102560.0,0.02
P47T_persona,q75,M24,2017-11-15,2023-10-29 05:54:36.351151,40,324390.0,0.02
P47T_persona,q90,M24,2017-11-15,2023-10-29 05:54:36.351151,40,447790.0,0.02
Pobreza,mean,M24,2017-11-15,2023-10-29 05:54:36.351151,40,0.2135,0.02
Pobreza,sum,M24,2017-11-15,2023-10-29 05:54:36.351151,40,759000.0,0.02
Total,mean,M24,2017-11-15,2023-10-29 05:54:36.351151,40,1.0,0.02
Total,sum,M24,2017-11-15,2023-10-29 05:54:36.351151,40,3554600.0,0.02
gap_indigencia,mean,M24,2017-11-15,2023-10-29 05:54:36.351151,40,2035410.0,0.02
gap_indigencia,median,M24,2017-11-15,2023-10-29 05:54:36.351151,40,397290.0,0.02
gap_pobreza,mean,M24,2017-11-15,2023-10-29 05:54:36.351151,40,1377170.0,0.02
gap_pobreza,median,M24,2017-11-15,2023-10-29 05:54:36.351151,40,215090.0,0.02
CBA,mean,M24,2018-02-15,2023-10-29 06:01:54.918120,40,1069890.0,0.02
CBA,median,M24,2018-02-15,2023-10-29 06:01:54.918120,40,129790.0,0.02
CBT,mean,M24,2018-02-15,2023-10-29 06:01:54.918120,40,2727050.0,0.02
CBT,median,M24,2018-02-15,2023-10-29 06:01:54.918120,40,325780.0,0.02
CB_EQUIV,mean,M24,2018-02-15,2023-10-29 06:01:54.918120,40,25.554,0.02
CB_EQUIV,median,M24,2018-02-15,2023-10-29 06:01:54.918120,40,3.13,0.02
Indigencia,mean,M24,2018-02-15,2023-10-29 06:01:54.918120,40,0.0449,0.02
Indigencia,sum,M24,2018-02-15,2023-10-29 06:01:54.918120,40,164350.0,0.02
P47T_hogar,mean,M24,2018-02-15,2023-10-29 06:01:54.918120,40,6745780.0,0.02
P47T_hogar,median,M24,2018-02-15,2023-10-29 06:01:54.918120,40,571800.0,0.02
P47T_hogar,q10,M24,2018-02-15,2023-10-29 06:01:54.918120,40,200000.0,0.02
P47T_hogar,q25,M24,2018-02-15,2023-10-29 06:01:54.918120,40,342610.0,0.02
P47T_hogar,q75,M24,2018-02-15,2023-10-29 06:01:54.918120,40,905830.0,0.02
P47T_hogar,q90,M24,2018-02-15,2023-10-29 06:01:54.918120,40,1364260.0,0.02
P47T_persona,mean,M24,2018-02-15,2023-10-29 06:01:54.918120,40,262240.0,0.02
P47T_persona,median,M24,2018-02-15,2023-10-29 06:01:54.918120,40,229640.0,0.02
P47T_persona,q10,M24,2018-02-15,2023-10-29 06:01:54.918120,40,0.0,0.02
P47T_persona,q25,M24,2018-02-15,2023-10-29 06:01:54.918120,40,93530.0,0.02
P47T_persona,q75,M24,2018-02-15,2023-10-29 06:01:54.918120,40,381130.0,0.02
P47T_persona,q90,M24,2018-02-15,2023-10-29 06:01:54.918120,40,526120.0,0.02
Pobreza,mean,M24,2018-02-15,2023-10-29 06:01:54.918120,40,0.2103,0.02
Pobreza,sum,M24,2018-02-15,2023-10-29 06:01:54.918120,40,770100.0,0.02
Total,mean,M24,2018-02-15,2023-10-29 06:01:54.918120,40,1.0,0.02
Total,sum,M24,2018-02-15,2023-10-29 06:01:54.918120,40,3662750.0,0.02
gap_indigencia,mean,M24,2018-02-15,2023-10-29 06:01:54.918120,40,5675890.0,0.02
gap_indigencia,median,M24,2018-02-15,2023-10-29 06:01:54.918120,40,444530.0,0.02
gap_pobreza,mean,M24,2018-02-15,2023-10-29 06:01:54.918120,40,4018730.0,0.02
gap_pobreza,median,M24,2018-02-15,2023-10-29 06:01:54.918120,40,259740.0,0.02
CBA,mean,M24,2018-05-15,2023-10-29 06:09:25.468277,40,1061050.0,0.02
CBA,median,M24,2018-05-15,2023-10-29 06:09:25.468277,40,128550.0,0.02
CBT,mean,M24,2018-05-15,2023-10-29 06:09:25.468277,40,2721910.0,0.02
CBT,median,M24,2018-05-15,2023-10-29 06:09:25.468277,40,324630.0,0.02
CB_EQUIV,mean,M24,2018-05-15,2023-10-29 06:09:25.468277,40,25.554,0.02
CB_EQUIV,median,M24,2018-05-15,2023-10-29 06:09:25.468277,40,3.13,0.02
Indigencia,mean,M24,2018-05-15,2023-10-29 06:09:25.468277,40,0.0524,0.02
Indigencia,sum,M24,2018-05-15,2023-10-29 06:09:25.468277,40,192000.0,0.02
P47T_hogar,mean,M24,2018-05-15,2023-10-29 06:09:25.468277,40,6479510.0,0.02
P47T_hogar,median,M24,2018-05-15,2023-10-29 06:09:25.468277,40,504910.0,0.02
P47T_hogar,q10,M24,2018-05-15,2023-10-29 06:09:25.468277,40,174190.0,0.02
P47T_hogar,q25,M24,2018-05-15,2023-10-29 06:09:25.468277,40,301500.0,0.02
P47T_hogar,q75,M24,2018-05-15,2023-10-29 06:09:25.468277,40,772100.0,0.02
P47T_hogar,q90,M24,2018-05-15,2023-10-29 06:09:25.468277,40,1121330.0,0.02
P47T_persona,mean,M24,2018-05-15,2023-10-29 06:09:25.468277,40,219540.0,0.02
P47T_persona,median,M24,2018-05-15,2023-10-29 06:09:25.468277,40,209430.0,0.02
P47T_persona,q10,M24,2018-05-15,2023-10-29 06:09:25.468277,40,0.0,0.02
P47T_persona,q25,M24,2018-05-15,2023-10-29 06:09:25.468277,40,79600.0,0.02
P47T_persona,q75,M24,2018-05-15,2023-10-29 06:09:25.468277,40,317000.0,0.02
P47T_persona,q90,M24,2018-05-15,2023-10-29 06:09:25.468277,40,437600.0,0.02
Pobreza,mean,M24,2018-05-15,2023-10-29 06:09:25.468277,40,0.2488,0.02
Pobreza,sum,M24,2018-05-15,2023-10-29 06:09:25.468277,40,911250.0,0.02
Total,mean,M24,2018-05-15,2023-10-29 06:09:25.468277,40,1.0,0.02
Total,sum,M24,2018-05-15,2023-10-29 06:09:25.468277,40,3662750.0,0.02
gap_indigencia,mean,M24,2018-05-15,2023-10-29 06:09:25.468277,40,5418460.0,0.02
gap_indigencia,median,M24,2018-05-15,2023-10-29 06:09:25.468277,40,371390.0,0.02
gap_pobreza,mean,M24,2018-05-15,2023-10-29 06:09:25.468277,40,3757600.0,0.02
gap_pobreza,median,M24,2018-05-15,2023-10-29 06:09:25.468277,40,181110.0,0.02
CBA,mean,M24,2018-08-15,2023-10-29 06:16:56.766414,40,1085200.0,0.02
CBA,median,M24,2018-08-15,2023-10-29 06:16:56.766414,40,131610.0,0.02
CBT,mean,M24,2018-08-15,2023-10-29 06:16:56.766414,40,2744390.0,0.02
CBT,median,M24,2018-08-15,2023-10-29 06:16:56.766414,40,327700.0,0.02
CB_EQUIV,mean,M24,2018-08-15,2023-10-29 06:16:56.766414,40,25.554,0.02
CB_EQUIV,median,M24,2018-08-15,2023-10-29 06:16:56.766414,40,3.13,0.02
Indigencia,mean,M24,2018-08-15,2023-10-29 06:16:56.766414,40,0.0496,0.02
Indigencia,sum,M24,2018-08-15,2023-10-29 06:16:56.766414,40,181600.0,0.02
P47T_hogar,mean,M24,2018-08-15,2023-10-29 06:16:56.766414,40,7014100.0,0.02
P47T_hogar,median,M24,2018-08-15,2023-10-29 06:16:56.766414,40,534320.0,0.02
