observable,sintetico,base,Q,timestamp,AGLOMERADO,valor,frac
P47T_hogar,q75,Hp,2020-11-15,2023-10-29 07:31:49.993248,13,324160.0,0.02
P47T_hogar,q90,Hp,2020-11-15,2023-10-29 07:31:49.993248,13,436600.0,0.02
Pobreza,mean,Hp,2020-11-15,2023-10-29 07:31:49.993248,13,1.0,0.02
Pobreza,sum,Hp,2020-11-15,2023-10-29 07:31:49.993248,13,132150.0,0.02
Total,mean,Hp,2020-11-15,2023-10-29 07:31:49.993248,13,1.0,0.02
Total,sum,Hp,2020-11-15,2023-10-29 07:31:49.993248,13,132150.0,0.02
gap_indigencia,mean,Hp,2020-11-15,2023-10-29 07:31:49.993248,13,71850.0,0.02
gap_indigencia,median,Hp,2020-11-15,2023-10-29 07:31:49.993248,13,70300.0,0.02
gap_pobreza,mean,Hp,2020-11-15,2023-10-29 07:31:49.993248,13,-153910.0,0.02
gap_pobreza,median,Hp,2020-11-15,2023-10-29 07:31:49.993248,13,-123630.0,0.02
CBA,mean,Hp,2021-02-15,2023-10-29 07:40:38.498734,13,155960.0,0.02
CBA,median,Hp,2021-02-15,2023-10-29 07:40:38.498734,13,147310.0,0.02
CBT,mean,Hp,2021-02-15,2023-10-29 07:40:38.498734,13,369630.0,0.02
CBT,median,Hp,2021-02-15,2023-10-29 07:40:38.498734,13,349120.0,0.02
CB_EQUIV,mean,Hp,2021-02-15,2023-10-29 07:40:38.498734,13,3.314,0.02
CB_EQUIV,median,Hp,2021-02-15,2023-10-29 07:40:38.498734,13,3.13,0.02
Indigencia,mean,Hp,2021-02-15,2023-10-29 07:40:38.498734,13,0.2811,0.02
Indigencia,sum,Hp,2021-02-15,2023-10-29 07:40:38.498734,13,36750.0,0.02
P47T_hogar,mean,Hp,2021-02-15,2023-10-29 07:40:38.498734,13,219030.0,0.02
P47T_hogar,median,Hp,2021-02-15,2023-10-29 07:40:38.498734,13,195450.0,0.02
P47T_hogar,q10,Hp,2021-02-15,2023-10-29 07:40:38.498734,13,35540.0,0.02
P47T_hogar,q25,Hp,2021-02-15,2023-10-29 07:40:38.498734,13,104950.0,0.02
P47T_hogar,q75,Hp,2021-02-15,2023-10-29 07:40:38.498734,13,309790.0,0.02
P47T_hogar,q90,Hp,2021-02-15,2023-10-29 07:40:38.498734,13,428010.0,0.02
Pobreza,mean,Hp,2021-02-15,2023-10-29 07:40:38.498734,13,1.0,0.02
Pobreza,sum,Hp,2021-02-15,2023-10-29 07:40:38.498734,13,130750.0,0.02
Total,mean,Hp,2021-02-15,2023-10-29 07:40:38.498734,13,1.0,0.02
Total,sum,Hp,2021-02-15,2023-10-29 07:40:38.498734,13,130750.0,0.02
gap_indigencia,mean,Hp,2021-02-15,2023-10-29 07:40:38.498734,13,63070.0,0.02
gap_indigencia,median,Hp,2021-02-15,2023-10-29 07:40:38.498734,13,55760.0,0.02
gap_pobreza,mean,Hp,2021-02-15,2023-10-29 07:40:38.498734,13,-150600.0,0.02
gap_pobreza,median,Hp,2021-02-15,2023-10-29 07:40:38.498734,13,-121120.0,0.02
CBA,mean,Hp,2021-05-15,2023-10-29 07:49:31.869084,13,148910.0,0.02
CBA,median,Hp,2021-05-15,2023-10-29 07:49:31.869084,13,140940.0,0.02
CBT,mean,Hp,2021-05-15,2023-10-29 07:49:31.869084,13,349950.0,0.02
CBT,median,Hp,2021-05-15,2023-10-29 07:49:31.869084,13,331210.0,0.02
CB_EQUIV,mean,Hp,2021-05-15,2023-10-29 07:49:31.869084,13,3.191,0.02
CB_EQUIV,median,Hp,2021-05-15,2023-10-29 07:49:31.869084,13,3.02,0.02
Indigencia,mean,Hp,2021-05-15,2023-10-29 07:49:31.869084,13,0.2702,0.02
Indigencia,sum,Hp,2021-05-15,2023-10-29 07:49:31.869084,13,41650.0,0.02
P47T_hogar,mean,Hp,2021-05-15,2023-10-29 07:49:31.869084,13,209300.0,0.02
P47T_hogar,median,Hp,2021-05-15,2023-10-29 07:49:31.869084,13,186650.0,0.02
P47T_hogar,q10,Hp,2021-05-15,2023-10-29 07:49:31.869084,13,53810.0,0.02
P47T_hogar,q25,Hp,2021-05-15,2023-10-29 07:49:31.869084,13,106550.0,0.02
P47T_hogar,q75,Hp,2021-05-15,2023-10-29 07:49:31.869084,13,288220.0,0.02
P47T_hogar,q90,Hp,2021-05-15,2023-10-29 07:49:31.869084,13,401850.0,0.02
Pobreza,mean,Hp,2021-05-15,2023-10-29 07:49:31.869084,13,1.0,0.02
Pobreza,sum,Hp,2021-05-15,2023-10-29 07:49:31.869084,13,154150.0,0.02
Total,mean,Hp,2021-05-15,2023-10-29 07:49:31.869084,13,1.0,0.02
Total,sum,Hp,2021-05-15,2023-10-29 07:49:31.869084,13,154150.0,0.02
gap_indigencia,mean,Hp,2021-05-15,2023-10-29 07:49:31.869084,13,60390.0,0.02
gap_indigencia,median,Hp,2021-05-15,2023-10-29 07:49:31.869084,13,55070.0,0.02
gap_pobreza,mean,Hp,2021-05-15,2023-10-29 07:49:31.869084,13,-140650.0,0.02
gap_pobreza,median,Hp,2021-05-15,2023-10-29 07:49:31.869084,13,-110860.0,0.02
CBA,mean,Hp,2021-08-15,2023-10-29 07:58:26.901164,13,149500.0,0.02
CBA,median,Hp,2021-08-15,2023-10-29 07:58:26.901164,13,140690.0,0.02
CBT,mean,Hp,2021-08-15,2023-10-29 07:58:26.901164,13,348820.0,0.02
CBT,median,Hp,2021-08-15,2023-10-29 07:58:26.901164,13,328280.0,0.02
CB_EQUIV,mean,Hp,2021-08-15,2023-10-29 07:58:26.901164,13,3.252,0.02
CB_EQUIV,median,Hp,2021-08-15,2023-10-29 07:58:26.901164,13,3.06,0.02
Indigencia,mean,Hp,2021-08-15,2023-10-29 07:58:26.901164,13,0.2799,0.02
Indigencia,sum,Hp,2021-08-15,2023-10-29 07:58:26.901164,13,34500.0,0.02
P47T_hogar,mean,Hp,2021-08-15,2023-10-29 07:58:26.901164,13,206260.0,0.02
P47T_hogar,median,Hp,2021-08-15,2023-10-29 07:58:26.901164,13,182400.0,0.02
P47T_hogar,q10,Hp,2021-08-15,2023-10-29 07:58:26.901164,13,35150.0,0.02
P47T_hogar,q25,Hp,2021-08-15,2023-10-29 07:58:26.901164,13,97940.0,0.02
P47T_hogar,q75,Hp,2021-08-15,2023-10-29 07:58:26.901164,13,293910.0,0.02
P47T_hogar,q90,Hp,2021-08-15,2023-10-29 07:58:26.901164,13,390010.0,0.02
Pobreza,mean,Hp,2021-08-15,2023-10-29 07:58:26.901164,13,1.0,0.02
Pobreza,sum,Hp,2021-08-15,2023-10-29 07:58:26.901164,13,123250.0,0.02
Total,mean,Hp,2021-08-15,2023-10-29 07:58:26.901164,13,1.0,0.02
Total,sum,Hp,2021-08-15,2023-10-29 07:58:26.901164,13,123250.0,0.02
gap_indigencia,mean,Hp,2021-08-15,2023-10-29 07:58:26.901164,13,56760.0,0.02
gap_indigencia,median,Hp,2021-08-15,2023-10-29 07:58:26.901164,13,50170.0,0.02
gap_pobreza,mean,Hp,2021-08-15,2023-10-29 07:58:26.901164,13,-142560.0,0.02
gap_pobreza,median,Hp,2021-08-15,2023-10-29 07:58:26.901164,13,-116220.0,0.02
CBA,mean,Hp,2021-11-15,2023-10-29 08:07:33.518005,13,152900.0,0.02
CBA,median,Hp,2021-11-15,2023-10-29 08:07:33.518005,13,144280.0,0.02
CBT,mean,Hp,2021-11-15,2023-10-29 08:07:33.518005,13,355750.0,0.02
CBT,median,Hp,2021-11-15,2023-10-29 08:07:33.518005,13,335700.0,0.02
CB_EQUIV,mean,Hp,2021-11-15,2023-10-29 08:07:33.518005,13,3.349,0.02
CB_EQUIV,median,Hp,2021-11-15,2023-10-29 08:07:33.518005,13,3.16,0.02
Indigencia,mean,Hp,2021-11-15,2023-10-29 08:07:33.518005,13,0.2666,0.02
Indigencia,sum,Hp,2021-11-15,2023-10-29 08:07:33.518005,13,32800.0,0.02
P47T_hogar,mean,Hp,2021-11-15,2023-10-29 08:07:33.518005,13,215380.0,0.02
P47T_hogar,median,Hp,2021-11-15,2023-10-29 08:07:33.518005,13,200000.0,0.02
P47T_hogar,q10,Hp,2021-11-15,2023-10-29 08:07:33.518005,13,44750.0,0.02
P47T_hogar,q25,Hp,2021-11-15,2023-10-29 08:07:33.518005,13,112460.0,0.02
P47T_hogar,q75,Hp,2021-11-15,2023-10-29 08:07:33.518005,13,293290.0,0.02
P47T_hogar,q90,Hp,2021-11-15,2023-10-29 08:07:33.518005,13,405600.0,0.02
Pobreza,mean,Hp,2021-11-15,2023-10-29 08:07:33.518005,13,1.0,0.02
Pobreza,sum,Hp,2021-11-15,2023-10-29 08:07:33.518005,13,123050.0,0.02
Total,mean,Hp,2021-11-15,2023-10-29 08:07:33.518005,13,1.0,0.02
Total,sum,Hp,2021-11-15,2023-10-29 08:07:33.518005,13,123050.0,0.02
gap_indigencia,mean,Hp,2021-11-15,2023-10-29 08:07:33.518005,13,62480.0,0.02
gap_indigencia,median,Hp,2021-11-15,2023-10-29 08:07:33.518005,13,58670.0,0.02
gap_pobreza,mean,Hp,2021-11-15,2023-10-29 08:07:33.518005,13,-140370.0,0.02
gap_pobreza,median,Hp,2021-11-15,2023-10-29 08:07:33.518005,13,-113270.0,0.02
CBA,mean,Hp,2022-02-15,2023-10-29 08:16:39.851262,13,155720.0,0.02
CBA,median,Hp,2022-02-15,2023-10-29 08:16:39.851262,13,149350.0,0.02
CBT,mean,Hp,2022-02-15,2023-10-29 08:16:39.851262,13,351360.0,0.02
CBT,median,Hp,2022-02-15,2023-10-29 08:16:39.851262,13,336980.0,0.02
CB_EQUIV,mean,Hp,2022-02-15,2023-10-29 08:16:39.851262,13,3.337,0.02
CB_EQUIV,median,Hp,2022-02-15,2023-10-29 08:16:39.851262,13,3.2,0.02
Indigencia,mean,Hp,2022-02-15,2023-10-29 08:16:39.851262,13,0.263,0.02
Indigencia,sum,Hp,2022-02-15,2023-10-29 08:16:39.851262,13,32150.0,0.02
P47T_hogar,mean,Hp,2022-02-15,2023-10-29 08:16:39.851262,13,213390.0,0.02
P47T_hogar,median,Hp,2022-02-15,2023-10-29 08:16:39.851262,13,195040.0,0.02
P47T_hogar,q10,Hp,2022-02-15,2023-10-29 08:16:39.851262,13,55060.0,0.02
P47T_hogar,q25,Hp,2022-02-15,2023-10-29 08:16:39.851262,13,112460.0,0.02
P47T_hogar,q75,Hp,2022-02-15,2023-10-29 08:16:39.851262,13,296320.0,0.02
P47T_hogar,q90,Hp,2022-02-15,2023-10-29 08:16:39.851262,13,398870.0,0.02
Pobreza,mean,Hp,2022-02-15,2023-10-29 08:16:39.851262,13,1.0,0.02
Pobreza,sum,Hp,2022-02-15,2023-10-29 08:16:39.851262,13,122250.0,0.02
Total,mean,Hp,2022-02-15,2023-10-29 08:16:39.851262,13,1.0,0.02
Total,sum,Hp,2022-02-15,2023-10-29 08:16:39.851262,13,122250.0,0.02
gap_indigencia,mean,Hp,2022-02-15,2023-10-29 08:16:39.851262,13,57680.0,0.02
gap_indigencia,median,Hp,2022-02-15,2023-10-29 08:16:39.851262,13,52770.0,0.02
gap_pobreza,mean,Hp,2022-02-15,2023-10-29 08:16:39.851262,13,-137970.0,0.02
gap_pobreza,median,Hp,2022-02-15,2023-10-29 08:16:39.851262,13,-107550.0,0.02
CBA,mean,Hp,2022-05-15,2023-10-29 08:25:55.914309,13,156630.0,0.02
CBA,median,Hp,2022-05-15,2023-10-29 08:25:55.914309,13,148260.0,0.02
CBT,mean,Hp,2022-05-15,2023-10-29 08:25:55.914309,13,350850.0,0.02
CBT,median,Hp,2022-05-15,2023-10-29 08:25:55.914309,13,332100.0,0.02
CB_EQUIV,mean,Hp,2022-05-15,2023-10-29 08:25:55.914309,13,3.338,0.02
CB_EQUIV,median,Hp,2022-05-15,2023-10-29 08:25:55.914309,13,3.16,0.02
Indigencia,mean,Hp,2022-05-15,2023-10-29 08:25:55.914309,13,0.2602,0.02
Indigencia,sum,Hp,2022-05-15,2023-10-29 08:25:55.914309,13,36400.0,0.02
P47T_hogar,mean,Hp,2022-05-15,2023-10-29 08:25:55.914309,13,213940.0,0.02
P47T_hogar,median,Hp,2022-05-15,2023-10-29 08:25:55.914309,13,195450.0,0.02
P47T_hogar,q10,Hp,2022-05-15,2023-10-29 08:25:55.914309,13,52580.0,0.02
P47T_hogar,q25,Hp,2022-05-15,2023-10-29 08:25:55.914309,13,115080.0,0.02
P47T_hogar,q75,Hp,2022-05-15,2023-10-29 08:25:55.914309,13,287380.0,0.02
P47T_hogar,q90,Hp,2022-05-15,2023-10-29 08:25:55.914309,13,388880.0,0.02
Pobreza,mean,Hp,2022-05-15,2023-10-29 08:25:55.914309,13,1.0,0.02
Pobreza,sum,Hp,2022-05-15,2023-10-29 08:25:55.914309,13,139900.0,0.02
Total,mean,Hp,2022-05-15,2023-10-29 08:25:55.914309,13,1.0,0.02
Total,sum,Hp,2022-05-15,2023-10-29 08:25:55.914309,13,139900.0,0.02
gap_indigencia,mean,Hp,2022-05-15,2023-10-29 08:25:55.914309,13,57310.0,0.02
gap_indigencia,median,Hp,2022-05-15,2023-10-29 08:25:55.914309,13,54105.0,0.02
gap_pobreza,mean,Hp,2022-05-15,2023-10-29 08:25:55.914309,13,-136910.0,0.02
gap_pobreza,median,Hp,2022-05-15,2023-10-29 08:25:55.914309,13,-107945.0,0.02
CBA,mean,Hp,2022-08-15,2023-10-29 08:35:20.702179,13,155190.0,0.02
CBA,median,Hp,2022-08-15,2023-10-29 08:35:20.702179,13,147820.0,0.02
CBT,mean,Hp,2022-08-15,2023-10-29 08:35:20.702179,13,350200.0,0.02
CBT,median,Hp,2022-08-15,2023-10-29 08:35:20.702179,13,333580.0,0.02
CB_EQUIV,mean,Hp,2022-08-15,2023-10-29 08:35:20.702179,13,3.328,0.02
CB_EQUIV,median,Hp,2022-08-15,2023-10-29 08:35:20.702179,13,3.17,0.02
Indigencia,mean,Hp,2022-08-15,2023-10-29 08:35:20.702179,13,0.2615,0.02
Indigencia,sum,Hp,2022-08-15,2023-10-29 08:35:20.702179,13,33200.0,0.02
P47T_hogar,mean,Hp,2022-08-15,2023-10-29 08:35:20.702179,13,214540.0,0.02
P47T_hogar,median,Hp,2022-08-15,2023-10-29 08:35:20.702179,13,202730.0,0.02
P47T_hogar,q10,Hp,2022-08-15,2023-10-29 08:35:20.702179,13,55060.0,0.02
P47T_hogar,q25,Hp,2022-08-15,2023-10-29 08:35:20.702179,13,109900.0,0.02
P47T_hogar,q75,Hp,2022-08-15,2023-10-29 08:35:20.702179,13,291890.0,0.02
P47T_hogar,q90,Hp,2022-08-15,2023-10-29 08:35:20.702179,13,397830.0,0.02
Pobreza,mean,Hp,2022-08-15,2023-10-29 08:35:20.702179,13,1.0,0.02
Pobreza,sum,Hp,2022-08-15,2023-10-29 08:35:20.702179,13,126950.0,0.02
Total,mean,Hp,2022-08-15,2023-10-29 08:35:20.702179,13,1.0,0.02
Total,sum,Hp,2022-08-15,2023-10-29 08:35:20.702179,13,126950.0,0.02
gap_indigencia,mean,Hp,2022-08-15,2023-10-29 08:35:20.702179,13,59350.0,0.02
gap_indigencia,median,Hp,2022-08-15,2023-10-29 08:35:20.702179,13,58720.0,0.02
gap_pobreza,mean,Hp,2022-08-15,2023-10-29 08:35:20.702179,13,-135670.0,0.02
gap_pobreza,median,Hp,2022-08-15,2023-10-29 08:35:20.702179,13,-107380.0,0.02
CBA,mean,Hp,2022-11-15,2023-10-29 08:44:55.672884,13,159600.0,0.02
CBA,median,Hp,2022-11-15,2023-10-29 08:44:55.672884,13,152510.0,0.02
CBA,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,14,164070.0,0.02
CBT,mean,Hp,2022-11-15,2023-10-29 08:44:55.672884,13,361210.0,0.02
CBT,median,Hp,2022-11-15,2023-10-29 08:44:55.672884,13,345150.0,0.02
CBT,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,14,363045.0,0.02
CB_EQUIV,mean,Hp,2022-11-15,2023-10-29 08:44:55.672884,13,3.328,0.02
CB_EQUIV,median,Hp,2022-11-15,2023-10-29 08:44:55.672884,13,3.18,0.02
CB_EQUIV,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,14,3.285,0.02
Indigencia,mean,Hp,2022-11-15,2023-10-29 08:44:55.672884,13,0.257,0.02
Indigencia,sum,Hp,2022-11-15,2023-10-29 08:44:55.672884,13,35750.0,0.02
Indigencia,sum,Hp,2023-02-15,2023-10-29 13:15:16.885623,14,4850.0,0.02
P47T_hogar,mean,Hp,2022-11-15,2023-10-29 08:44:55.672884,13,218930.0,0.02
P47T_hogar,median,Hp,2022-11-15,2023-10-29 08:44:55.672884,13,198480.0,0.02
P47T_hogar,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,14,231360.0,0.02
P47T_hogar,q10,Hp,2022-11-15,2023-10-29 08:44:55.672884,13,57660.0,0.02
P47T_hogar,q10,Hp,2023-02-15,2023-10-29 13:15:16.885623,14,66210.0,0.02
P47T_hogar,q25,Hp,2022-11-15,2023-10-29 08:44:55.672884,13,115320.0,0.02
P47T_hogar,q75,Hp,2022-11-15,2023-10-29 08:44:55.672884,13,300690.0,0.02
P47T_hogar,q90,Hp,2022-11-15,2023-10-29 08:44:55.672884,13,405380.0,0.02
P47T_hogar,q90,Hp,2023-02-15,2023-10-29 13:15:16.885623,14,441680.0,0.02
Pobreza,mean,Hp,2022-11-15,2023-10-29 08:44:55.672884,13,1.0,0.02
Pobreza,sum,Hp,2022-11-15,2023-10-29 08:44:55.672884,13,139100.0,0.02
Pobreza,sum,Hp,2023-02-15,2023-10-29 13:15:16.885623,14,17500.0,0.02
Total,mean,Hp,2022-11-15,2023-10-29 08:44:55.672884,13,1.0,0.02
Total,sum,Hp,2022-11-15,2023-10-29 08:44:55.672884,13,139100.0,0.02
Total,sum,Hp,2023-02-15,2023-10-29 13:15:16.885623,14,17500.0,0.02
gap_indigencia,mean,Hp,2022-11-15,2023-10-29 08:44:55.672884,13,59330.0,0.02
gap_indigencia,median,Hp,2022-11-15,2023-10-29 08:44:55.672884,13,54225.0,0.02
gap_indigencia,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,14,53345.0,0.02
gap_pobreza,mean,Hp,2022-11-15,2023-10-29 08:44:55.672884,13,-142280.0,0.02
gap_pobreza,median,Hp,2022-11-15,2023-10-29 08:44:55.672884,13,-111120.0,0.02
gap_pobreza,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,14,-133430.0,0.02
CBA,mean,Hp,2003-08-15,2023-10-29 01:36:06.401609,14,147980.0,0.02
CBA,median,Hp,2003-08-15,2023-10-29 01:36:06.401609,14,141970.0,0.02
CBT,mean,Hp,2003-08-15,2023-10-29 01:36:06.401609,14,354060.0,0.02
CBT,median,Hp,2003-08-15,2023-10-29 01:36:06.401609,14,339680.0,0.02
CB_EQUIV,mean,Hp,2003-08-15,2023-10-29 01:36:06.401609,14,3.283,0.02
CB_EQUIV,median,Hp,2003-08-15,2023-10-29 01:36:06.401609,14,3.15,0.02
Indigencia,mean,Hp,2003-08-15,2023-10-29 01:36:06.401609,14,0.508,0.02
Indigencia,sum,Hp,2003-08-15,2023-10-29 01:36:06.401609,14,11100.0,0.02
P47T_hogar,mean,Hp,2003-08-15,2023-10-29 01:36:06.401609,14,151710.0,0.02
P47T_hogar,median,Hp,2003-08-15,2023-10-29 01:36:06.401609,14,121040.0,0.02
P47T_hogar,q10,Hp,2003-08-15,2023-10-29 01:36:06.401609,14,1070.0,0.02
P47T_hogar,q25,Hp,2003-08-15,2023-10-29 01:36:06.401609,14,61780.0,0.02
P47T_hogar,q75,Hp,2003-08-15,2023-10-29 01:36:06.401609,14,234990.0,0.02
P47T_hogar,q90,Hp,2003-08-15,2023-10-29 01:36:06.401609,14,321240.0,0.02
Pobreza,mean,Hp,2003-08-15,2023-10-29 01:36:06.401609,14,1.0,0.02
Pobreza,sum,Hp,2003-08-15,2023-10-29 01:36:06.401609,14,21850.0,0.02
Total,mean,Hp,2003-08-15,2023-10-29 01:36:06.401609,14,1.0,0.02
Total,sum,Hp,2003-08-15,2023-10-29 01:36:06.401609,14,21850.0,0.02
gap_indigencia,mean,Hp,2003-08-15,2023-10-29 01:36:06.401609,14,3730.0,0.02
gap_indigencia,median,Hp,2003-08-15,2023-10-29 01:36:06.401609,14,-1620.0,0.02
gap_pobreza,mean,Hp,2003-08-15,2023-10-29 01:36:06.401609,14,-202350.0,0.02
gap_pobreza,median,Hp,2003-08-15,2023-10-29 01:36:06.401609,14,-180820.0,0.02
CBA,mean,Hp,2003-11-15,2023-10-29 01:37:12.324297,14,144590.0,0.02
CBA,median,Hp,2003-11-15,2023-10-29 01:37:12.324297,14,136560.0,0.02
CBT,mean,Hp,2003-11-15,2023-10-29 01:37:12.324297,14,345940.0,0.02
CBT,median,Hp,2003-11-15,2023-10-29 01:37:12.324297,14,326740.0,0.02
CB_EQUIV,mean,Hp,2003-11-15,2023-10-29 01:37:12.324297,14,3.208,0.02
CB_EQUIV,median,Hp,2003-11-15,2023-10-29 01:37:12.324297,14,3.03,0.02
Indigencia,mean,Hp,2003-11-15,2023-10-29 01:37:12.324297,14,0.4256,0.02
Indigencia,sum,Hp,2003-11-15,2023-10-29 01:37:12.324297,14,9150.0,0.02
P47T_hogar,mean,Hp,2003-11-15,2023-10-29 01:37:12.324297,14,163730.0,0.02
P47T_hogar,median,Hp,2003-11-15,2023-10-29 01:37:12.324297,14,143400.0,0.02
P47T_hogar,q10,Hp,2003-11-15,2023-10-29 01:37:12.324297,14,21040.0,0.02
P47T_hogar,q25,Hp,2003-11-15,2023-10-29 01:37:12.324297,14,65080.0,0.02
P47T_hogar,q75,Hp,2003-11-15,2023-10-29 01:37:12.324297,14,228380.0,0.02
P47T_hogar,q90,Hp,2003-11-15,2023-10-29 01:37:12.324297,14,322400.0,0.02
Pobreza,mean,Hp,2003-11-15,2023-10-29 01:37:12.324297,14,1.0,0.02
Pobreza,sum,Hp,2003-11-15,2023-10-29 01:37:12.324297,14,21500.0,0.02
Total,mean,Hp,2003-11-15,2023-10-29 01:37:12.324297,14,1.0,0.02
Total,sum,Hp,2003-11-15,2023-10-29 01:37:12.324297,14,21500.0,0.02
gap_indigencia,mean,Hp,2003-11-15,2023-10-29 01:37:12.324297,14,19140.0,0.02
gap_indigencia,median,Hp,2003-11-15,2023-10-29 01:37:12.324297,14,18185.0,0.02
gap_pobreza,mean,Hp,2003-11-15,2023-10-29 01:37:12.324297,14,-182220.0,0.02
gap_pobreza,median,Hp,2003-11-15,2023-10-29 01:37:12.324297,14,-165130.0,0.02
CBA,mean,Hp,2004-02-15,2023-10-29 01:38:28.560852,14,146940.0,0.02
CBA,median,Hp,2004-02-15,2023-10-29 01:38:28.560852,14,132050.0,0.02
CBT,mean,Hp,2004-02-15,2023-10-29 01:38:28.560852,14,351580.0,0.02
CBT,median,Hp,2004-02-15,2023-10-29 01:38:28.560852,14,315955.0,0.02
CB_EQUIV,mean,Hp,2004-02-15,2023-10-29 01:38:28.560852,14,3.26,0.02
CB_EQUIV,median,Hp,2004-02-15,2023-10-29 01:38:28.560852,14,2.93,0.02
Indigencia,mean,Hp,2004-02-15,2023-10-29 01:38:28.560852,14,0.4589,0.02
Indigencia,sum,Hp,2004-02-15,2023-10-29 01:38:28.560852,14,10050.0,0.02
P47T_hogar,mean,Hp,2004-02-15,2023-10-29 01:38:28.560852,14,155300.0,0.02
P47T_hogar,median,Hp,2004-02-15,2023-10-29 01:38:28.560852,14,133610.0,0.02
P47T_hogar,q10,Hp,2004-02-15,2023-10-29 01:38:28.560852,14,0.0,0.02
P47T_hogar,q25,Hp,2004-02-15,2023-10-29 01:38:28.560852,14,56350.0,0.02
P47T_hogar,q75,Hp,2004-02-15,2023-10-29 01:38:28.560852,14,245890.0,0.02
P47T_hogar,q90,Hp,2004-02-15,2023-10-29 01:38:28.560852,14,305510.0,0.02
Pobreza,mean,Hp,2004-02-15,2023-10-29 01:38:28.560852,14,1.0,0.02
Pobreza,sum,Hp,2004-02-15,2023-10-29 01:38:28.560852,14,21900.0,0.02
Total,mean,Hp,2004-02-15,2023-10-29 01:38:28.560852,14,1.0,0.02
Total,sum,Hp,2004-02-15,2023-10-29 01:38:28.560852,14,21900.0,0.02
gap_indigencia,mean,Hp,2004-02-15,2023-10-29 01:38:28.560852,14,8360.0,0.02
gap_indigencia,median,Hp,2004-02-15,2023-10-29 01:38:28.560852,14,15180.0,0.02
gap_pobreza,mean,Hp,2004-02-15,2023-10-29 01:38:28.560852,14,-196280.0,0.02
gap_pobreza,median,Hp,2004-02-15,2023-10-29 01:38:28.560852,14,-154715.0,0.02
CBA,mean,Hp,2004-05-15,2023-10-29 01:39:58.097874,14,145770.0,0.02
CBA,median,Hp,2004-05-15,2023-10-29 01:39:58.097874,14,131600.0,0.02
CBT,mean,Hp,2004-05-15,2023-10-29 01:39:58.097874,14,348780.0,0.02
CBT,median,Hp,2004-05-15,2023-10-29 01:39:58.097874,14,314880.0,0.02
CB_EQUIV,mean,Hp,2004-05-15,2023-10-29 01:39:58.097874,14,3.234,0.02
CB_EQUIV,median,Hp,2004-05-15,2023-10-29 01:39:58.097874,14,2.92,0.02
Indigencia,mean,Hp,2004-05-15,2023-10-29 01:39:58.097874,14,0.4213,0.02
Indigencia,sum,Hp,2004-05-15,2023-10-29 01:39:58.097874,14,9500.0,0.02
P47T_hogar,mean,Hp,2004-05-15,2023-10-29 01:39:58.097874,14,162950.0,0.02
P47T_hogar,median,Hp,2004-05-15,2023-10-29 01:39:58.097874,14,148260.0,0.02
P47T_hogar,q10,Hp,2004-05-15,2023-10-29 01:39:58.097874,14,17390.0,0.02
P47T_hogar,q25,Hp,2004-05-15,2023-10-29 01:39:58.097874,14,69330.0,0.02
P47T_hogar,q75,Hp,2004-05-15,2023-10-29 01:39:58.097874,14,224000.0,0.02
P47T_hogar,q90,Hp,2004-05-15,2023-10-29 01:39:58.097874,14,309050.0,0.02
Pobreza,mean,Hp,2004-05-15,2023-10-29 01:39:58.097874,14,1.0,0.02
Pobreza,sum,Hp,2004-05-15,2023-10-29 01:39:58.097874,14,22550.0,0.02
Total,mean,Hp,2004-05-15,2023-10-29 01:39:58.097874,14,1.0,0.02
Total,sum,Hp,2004-05-15,2023-10-29 01:39:58.097874,14,22550.0,0.02
gap_indigencia,mean,Hp,2004-05-15,2023-10-29 01:39:58.097874,14,17180.0,0.02
gap_indigencia,median,Hp,2004-05-15,2023-10-29 01:39:58.097874,14,19840.0,0.02
gap_pobreza,mean,Hp,2004-05-15,2023-10-29 01:39:58.097874,14,-185830.0,0.02
gap_pobreza,median,Hp,2004-05-15,2023-10-29 01:39:58.097874,14,-148540.0,0.02
CBA,mean,Hp,2004-08-15,2023-10-29 01:41:45.143889,14,142870.0,0.02
CBA,median,Hp,2004-08-15,2023-10-29 01:41:45.143889,14,129575.0,0.02
CBT,mean,Hp,2004-08-15,2023-10-29 01:41:45.143889,14,341840.0,0.02
CBT,median,Hp,2004-08-15,2023-10-29 01:41:45.143889,14,310025.0,0.02
CB_EQUIV,mean,Hp,2004-08-15,2023-10-29 01:41:45.143889,14,3.17,0.02
CB_EQUIV,median,Hp,2004-08-15,2023-10-29 01:41:45.143889,14,2.875,0.02
Indigencia,mean,Hp,2004-08-15,2023-10-29 01:41:45.143889,14,0.4,0.02
Indigencia,sum,Hp,2004-08-15,2023-10-29 01:41:45.143889,14,9200.0,0.02
P47T_hogar,mean,Hp,2004-08-15,2023-10-29 01:41:45.143889,14,165460.0,0.02
P47T_hogar,median,Hp,2004-08-15,2023-10-29 01:41:45.143889,14,161640.0,0.02
P47T_hogar,q10,Hp,2004-08-15,2023-10-29 01:41:45.143889,14,28220.0,0.02
